날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-07-23_1618,저티어,탱커,강건한 자,라인하르트,53.2,9.3,2.074,S
2026-07-23_1618,저티어,탱커,강건한 자,도미나,51.8,5.0,1.147,A
2026-07-23_1618,저티어,탱커,강건한 자,라마트라,51.0,8.0,1.083,A
2026-07-23_1618,저티어,탱커,개시자,둠피스트,50.3,8.8,0.872,B
2026-07-23_1618,저티어,탱커,투사,마우가,50.2,8.5,0.806,B
2026-07-23_1618,저티어,탱커,개시자,레킹볼,49.3,3.3,0.002,C
2026-07-23_1618,저티어,탱커,투사,로드호그,46.0,6.9,-1.011,C
2026-07-23_1618,저티어,탱커,개시자,D.VA,44.7,6.4,-1.573,D
2026-07-23_1618,저티어,딜러,전문가,메이,54.5,7.1,2.33,S
2026-07-23_1618,저티어,딜러,측면 공격가,겐지,51.6,11.3,1.483,A
2026-07-23_1618,저티어,딜러,측면 공격가,벤데타,52.5,5.3,1.396,B
2026-07-23_1618,저티어,딜러,측면 공격가,리퍼,51.9,8.1,1.364,C
2026-07-23_1618,저티어,딜러,전문가,바스티온,48.3,8.4,-0.053,D
2026-07-23_1618,저티어,힐러,생존왕,미즈키,52.9,16.3,2.132,S
2026-07-23_1618,저티어,힐러,의무관,모이라,51.8,18.4,1.817,A
2026-07-23_1618,저티어,힐러,전술가,루시우,51.0,5.3,0.716,B
2026-07-23_1618,저티어,힐러,의무관,라이프위버,48.8,8.3,0.015,B
2026-07-23_1618,저티어,힐러,전술가,바티스트,47.2,4.5,-0.852,C
2026-07-23_1618,저티어,힐러,의무관,메르시,46.1,7.6,-1.107,D
2026-07-23_1618,중티어,탱커,강건한 자,라인하르트,53.2,9.3,2.074,S
2026-07-23_1618,중티어,탱커,강건한 자,도미나,51.8,5.0,1.147,A
2026-07-23_1618,중티어,탱커,강건한 자,라마트라,51.0,8.0,1.083,A
2026-07-23_1618,중티어,탱커,개시자,둠피스트,50.3,8.8,0.872,B
2026-07-23_1618,중티어,탱커,투사,마우가,50.2,8.5,0.806,B
2026-07-23_1618,중티어,탱커,개시자,레킹볼,49.3,3.3,0.002,C
2026-07-23_1618,중티어,탱커,투사,로드호그,46.0,6.9,-1.011,C
2026-07-23_1618,중티어,탱커,개시자,D.VA,44.7,6.4,-1.573,D
2026-07-23_1618,중티어,딜러,전문가,메이,54.5,7.1,2.33,S
2026-07-23_1618,중티어,딜러,측면 공격가,겐지,51.6,11.3,1.483,A
2026-07-23_1618,중티어,딜러,측면 공격가,벤데타,52.5,5.3,1.396,B
2026-07-23_1618,중티어,딜러,측면 공격가,리퍼,51.9,8.1,1.364,C
2026-07-23_1618,중티어,딜러,전문가,바스티온,48.3,8.4,-0.053,D
2026-07-23_1618,중티어,힐러,생존왕,미즈키,52.9,16.3,2.132,S
2026-07-23_1618,중티어,힐러,의무관,모이라,51.8,18.4,1.817,A
2026-07-23_1618,중티어,힐러,전술가,루시우,51.0,5.3,0.716,B
2026-07-23_1618,중티어,힐러,의무관,라이프위버,48.8,8.3,0.015,B
2026-07-23_1618,중티어,힐러,전술가,바티스트,47.2,4.5,-0.852,C
2026-07-23_1618,중티어,힐러,의무관,메르시,46.1,7.6,-1.107,D
2026-07-23_1618,고티어,탱커,강건한 자,라인하르트,53.2,9.3,2.074,S
2026-07-23_1618,고티어,탱커,강건한 자,도미나,51.8,5.0,1.147,A
2026-07-23_1618,고티어,탱커,강건한 자,라마트라,51.0,8.0,1.083,A
2026-07-23_1618,고티어,탱커,개시자,둠피스트,50.3,8.8,0.872,B
2026-07-23_1618,고티어,탱커,투사,마우가,50.2,8.5,0.806,B
2026-07-23_1618,고티어,탱커,개시자,레킹볼,49.3,3.3,0.002,C
2026-07-23_1618,고티어,탱커,투사,로드호그,46.0,6.9,-1.011,C
2026-07-23_1618,고티어,탱커,개시자,D.VA,44.7,6.4,-1.573,D
2026-07-23_1618,고티어,딜러,전문가,메이,54.5,7.1,2.33,S
2026-07-23_1618,고티어,딜러,측면 공격가,겐지,51.6,11.3,1.483,A
2026-07-23_1618,고티어,딜러,측면 공격가,벤데타,52.5,5.3,1.396,B
2026-07-23_1618,고티어,딜러,측면 공격가,리퍼,51.9,8.1,1.364,C
2026-07-23_1618,고티어,딜러,전문가,바스티온,48.3,8.4,-0.053,D
2026-07-23_1618,고티어,힐러,생존왕,미즈키,52.9,16.3,2.132,S
2026-07-23_1618,고티어,힐러,의무관,모이라,51.8,18.4,1.817,A
2026-07-23_1618,고티어,힐러,전술가,루시우,51.0,5.3,0.716,B
2026-07-23_1618,고티어,힐러,의무관,라이프위버,48.8,8.3,0.015,B
2026-07-23_1618,고티어,힐러,전술가,바티스트,47.2,4.5,-0.852,C
2026-07-23_1618,고티어,힐러,의무관,메르시,46.1,7.6,-1.107,D
