날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-05-05_1617,저티어,탱커,강건한 자,라인하르트,51.1,7.9,1.16,S
2026-05-05_1617,저티어,탱커,강건한 자,도미나,51.1,7.6,1.132,A
2026-05-05_1617,저티어,탱커,강건한 자,라마트라,49.8,9.8,0.813,A
2026-05-05_1617,저티어,탱커,개시자,둠피스트,51.3,2.7,0.766,B
2026-05-05_1617,저티어,탱커,투사,마우가,49.2,8.1,0.418,B
2026-05-05_1617,저티어,탱커,개시자,D.VA,48.0,9.9,0.102,C
2026-05-05_1617,저티어,탱커,개시자,레킹볼,48.9,2.1,-0.249,C
2026-05-05_1617,저티어,탱커,투사,로드호그,44.1,4.6,-1.941,D
2026-05-05_1617,저티어,딜러,측면 공격가,리퍼,52.4,13.6,1.793,S
2026-05-05_1617,저티어,딜러,측면 공격가,겐지,51.8,8.1,1.216,A
2026-05-05_1617,저티어,딜러,전문가,메이,51.0,5.3,0.724,B
2026-05-05_1617,저티어,딜러,전문가,바스티온,47.3,12.2,-0.333,C
2026-05-05_1617,저티어,힐러,생존왕,미즈키,51.9,13.0,1.472,S
2026-05-05_1617,저티어,힐러,의무관,모이라,49.3,23.7,1.019,A
2026-05-05_1617,저티어,힐러,전술가,루시우,48.2,8.8,-0.238,B
2026-05-05_1617,저티어,힐러,의무관,라이프위버,47.6,5.9,-0.637,B
2026-05-05_1617,저티어,힐러,의무관,메르시,45.0,9.2,-1.496,C
2026-05-05_1617,저티어,힐러,전술가,바티스트,44.7,5.1,-1.841,D
2026-05-05_1617,중티어,탱커,강건한 자,라인하르트,52.1,7.6,1.466,S
2026-05-05_1617,중티어,탱커,강건한 자,도미나,51.8,7.1,1.305,A
2026-05-05_1617,중티어,탱커,투사,마우가,50.3,9.6,0.91,A
2026-05-05_1617,중티어,탱커,강건한 자,라마트라,50.8,7.1,0.905,B
2026-05-05_1617,중티어,탱커,개시자,둠피스트,50.1,8.4,0.732,B
2026-05-05_1617,중티어,탱커,개시자,레킹볼,49.5,3.2,0.063,C
2026-05-05_1617,중티어,탱커,개시자,D.VA,47.6,9.1,-0.211,C
2026-05-05_1617,중티어,탱커,투사,로드호그,45.0,6.2,-1.49,D
2026-05-05_1617,중티어,딜러,측면 공격가,리퍼,53.4,10.4,2.053,S
2026-05-05_1617,중티어,딜러,전문가,메이,53.2,4.7,1.593,A
2026-05-05_1617,중티어,딜러,측면 공격가,겐지,51.0,13.0,1.267,B
2026-05-05_1617,중티어,딜러,전문가,바스티온,47.6,7.9,-0.433,C
2026-05-05_1617,중티어,힐러,생존왕,미즈키,51.7,12.8,1.461,S
2026-05-05_1617,중티어,힐러,의무관,라이프위버,50.8,10.8,0.979,A
2026-05-05_1617,중티어,힐러,전술가,루시우,51.3,7.5,0.978,B
2026-05-05_1617,중티어,힐러,의무관,모이라,50.0,13.5,0.824,B
2026-05-05_1617,중티어,힐러,의무관,메르시,46.9,9.2,-0.679,C
2026-05-05_1617,중티어,힐러,전술가,바티스트,45.0,5.2,-1.683,D
2026-05-05_1617,고티어,탱커,강건한 자,라인하르트,52.1,7.6,1.466,S
2026-05-05_1617,고티어,탱커,강건한 자,도미나,51.8,7.1,1.305,A
2026-05-05_1617,고티어,탱커,투사,마우가,50.3,9.6,0.91,A
2026-05-05_1617,고티어,탱커,강건한 자,라마트라,50.8,7.1,0.905,B
2026-05-05_1617,고티어,탱커,개시자,둠피스트,50.1,8.4,0.732,B
2026-05-05_1617,고티어,탱커,개시자,레킹볼,49.5,3.2,0.063,C
2026-05-05_1617,고티어,탱커,개시자,D.VA,47.6,9.1,-0.211,C
2026-05-05_1617,고티어,탱커,투사,로드호그,45.0,6.2,-1.49,D
2026-05-05_1617,고티어,딜러,측면 공격가,리퍼,53.4,10.4,2.053,S
2026-05-05_1617,고티어,딜러,전문가,메이,53.2,4.7,1.593,A
2026-05-05_1617,고티어,딜러,측면 공격가,겐지,51.0,13.0,1.267,B
2026-05-05_1617,고티어,딜러,전문가,바스티온,47.6,7.9,-0.433,C
2026-05-05_1617,고티어,힐러,생존왕,미즈키,51.7,12.8,1.461,S
2026-05-05_1617,고티어,힐러,의무관,라이프위버,50.8,10.8,0.979,A
2026-05-05_1617,고티어,힐러,전술가,루시우,51.3,7.5,0.978,B
2026-05-05_1617,고티어,힐러,의무관,모이라,50.0,13.5,0.824,B
2026-05-05_1617,고티어,힐러,의무관,메르시,46.9,9.2,-0.679,C
2026-05-05_1617,고티어,힐러,전술가,바티스트,45.0,5.2,-1.683,D
