날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-08-28_1440,저티어,탱커,개시자,둠피스트,53.2,2.8,1.562,S
2026-08-28_1440,저티어,탱커,강건한 자,라인하르트,51.6,7.3,1.376,A
2026-08-28_1440,저티어,탱커,강건한 자,라마트라,50.1,11.5,1.2,A
2026-08-28_1440,저티어,탱커,강건한 자,도미나,50.2,7.2,0.806,B
2026-08-28_1440,저티어,탱커,개시자,레킹볼,48.9,1.9,-0.248,B
2026-08-28_1440,저티어,탱커,개시자,D.VA,47.2,6.8,-0.434,C
2026-08-28_1440,저티어,탱커,투사,마우가,46.2,6.2,-0.895,C
2026-08-28_1440,저티어,탱커,투사,로드호그,44.0,3.9,-2.007,D
2026-08-28_1440,저티어,딜러,측면 공격가,리퍼,52.5,9.6,1.562,S
2026-08-28_1440,저티어,딜러,전문가,메이,52.4,9.0,1.487,A
2026-08-28_1440,저티어,딜러,측면 공격가,겐지,51.1,6.5,0.82,B
2026-08-28_1440,저티어,딜러,전문가,바스티온,49.4,15.9,0.691,C
2026-08-28_1440,저티어,힐러,의무관,모이라,51.9,30.1,2.397,S
2026-08-28_1440,저티어,힐러,생존왕,미즈키,51.6,17.7,1.603,A
2026-08-28_1440,저티어,힐러,전술가,루시우,47.0,4.5,-0.955,B
2026-08-28_1440,저티어,힐러,전술가,바티스트,44.4,5.3,-1.952,B
2026-08-28_1440,저티어,힐러,의무관,메르시,43.5,4.6,-2.35,C
2026-08-28_1440,저티어,힐러,의무관,라이프위버,43.1,4.0,-2.542,D
2026-08-28_1440,중티어,탱커,강건한 자,라인하르트,51.1,8.0,1.303,S
2026-08-28_1440,중티어,탱커,개시자,둠피스트,50.5,6.7,0.923,A
2026-08-28_1440,중티어,탱커,강건한 자,라마트라,49.2,8.1,0.554,A
2026-08-28_1440,중티어,탱커,강건한 자,도미나,50.2,2.7,0.371,B
2026-08-28_1440,중티어,탱커,개시자,레킹볼,49.6,3.1,0.174,B
2026-08-28_1440,중티어,탱커,투사,마우가,47.8,6.0,-0.233,C
2026-08-28_1440,중티어,탱커,개시자,D.VA,45.7,5.4,-1.138,C
2026-08-28_1440,중티어,탱커,투사,로드호그,42.9,4.5,-2.355,D
2026-08-28_1440,중티어,딜러,측면 공격가,겐지,51.6,11.1,1.296,S
2026-08-28_1440,중티어,딜러,측면 공격가,리퍼,51.1,12.7,1.191,A
2026-08-28_1440,중티어,딜러,전문가,메이,50.7,8.1,0.759,B
2026-08-28_1440,중티어,딜러,전문가,바스티온,47.8,8.7,-0.366,C
2026-08-28_1440,중티어,힐러,의무관,모이라,50.7,23.1,1.864,S
2026-08-28_1440,중티어,힐러,생존왕,미즈키,49.6,12.1,0.67,A
2026-08-28_1440,중티어,힐러,전술가,루시우,47.7,3.9,-0.653,B
2026-08-28_1440,중티어,힐러,의무관,라이프위버,46.9,4.5,-0.931,B
2026-08-28_1440,중티어,힐러,의무관,메르시,45.3,3.2,-1.661,C
2026-08-28_1440,중티어,힐러,전술가,바티스트,44.7,5.7,-1.729,D
2026-08-28_1440,고티어,탱커,개시자,둠피스트,49.5,10.0,0.886,S
2026-08-28_1440,고티어,탱커,투사,마우가,48.8,6.1,0.182,A
2026-08-28_1440,고티어,탱커,강건한 자,도미나,49.6,2.1,0.068,A
2026-08-28_1440,고티어,탱커,개시자,레킹볼,48.7,5.0,0.023,B
2026-08-28_1440,고티어,탱커,강건한 자,라마트라,48.1,5.1,-0.206,B
2026-08-28_1440,고티어,탱커,강건한 자,라인하르트,48.1,4.7,-0.25,C
2026-08-28_1440,고티어,탱커,투사,로드호그,46.0,5.7,-0.981,C
2026-08-28_1440,고티어,탱커,개시자,D.VA,45.8,5.5,-1.083,D
2026-08-28_1440,고티어,딜러,측면 공격가,겐지,49.0,13.5,0.559,S
2026-08-28_1440,고티어,딜러,측면 공격가,리퍼,48.8,11.0,0.301,A
2026-08-28_1440,고티어,딜러,전문가,메이,46.6,4.4,-1.048,B
2026-08-28_1440,고티어,딜러,전문가,바스티온,45.7,4.9,-1.372,C
2026-08-28_1440,고티어,힐러,의무관,모이라,49.1,12.9,0.807,S
2026-08-28_1440,고티어,힐러,생존왕,미즈키,47.6,11.0,0.035,A
2026-08-28_1440,고티어,힐러,전술가,루시우,48.0,6.9,-0.176,B
2026-08-28_1440,고티어,힐러,의무관,메르시,45.0,2.4,-1.783,B
2026-08-28_1440,고티어,힐러,전술가,바티스트,43.0,4.3,-2.411,C
2026-08-28_1440,고티어,힐러,의무관,라이프위버,42.8,2.3,-2.672,D
