날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-03-19_0448,저티어,탱커,강건한 자,도미나,52.3,8.8,1.714,S
2026-03-19_0448,저티어,탱커,강건한 자,라인하르트,50.6,8.1,0.971,A
2026-03-19_0448,저티어,탱커,개시자,둠피스트,50.9,3.6,0.685,A
2026-03-19_0448,저티어,탱커,강건한 자,라마트라,48.1,9.3,0.079,B
2026-03-19_0448,저티어,탱커,개시자,레킹볼,49.5,2.5,0.026,B
2026-03-19_0448,저티어,탱커,투사,로드호그,48.7,5.7,-0.006,C
2026-03-19_0448,저티어,탱커,개시자,D.VA,47.4,10.4,-0.102,C
2026-03-19_0448,저티어,탱커,투사,마우가,47.8,4.8,-0.447,D
2026-03-19_0448,저티어,딜러,측면 공격가,벤데타,54.2,3.0,1.865,S
2026-03-19_0448,저티어,딜러,측면 공격가,리퍼,52.5,13.9,1.858,A
2026-03-19_0448,저티어,딜러,측면 공격가,겐지,51.6,8.1,1.14,B
2026-03-19_0448,저티어,딜러,전문가,메이,51.1,7.0,0.872,C
2026-03-19_0448,저티어,딜러,전문가,바스티온,48.4,16.6,0.385,D
2026-03-19_0448,저티어,힐러,생존왕,미즈키,53.7,18.2,2.389,S
2026-03-19_0448,저티어,힐러,의무관,모이라,49.0,26.7,0.933,A
2026-03-19_0448,저티어,힐러,전술가,루시우,47.7,7.2,-0.56,B
2026-03-19_0448,저티어,힐러,의무관,메르시,46.1,10.5,-1.036,B
2026-03-19_0448,저티어,힐러,전술가,바티스트,45.0,5.9,-1.705,C
2026-03-19_0448,저티어,힐러,의무관,라이프위버,44.0,3.6,-2.22,D
2026-03-19_0448,중티어,탱커,강건한 자,도미나,53.4,7.5,2.08,S
2026-03-19_0448,중티어,탱커,개시자,둠피스트,50.8,7.2,1.011,A
2026-03-19_0448,중티어,탱커,개시자,D.VA,48.6,8.3,0.237,A
2026-03-19_0448,중티어,탱커,강건한 자,라인하르트,48.4,7.4,0.07,B
2026-03-19_0448,중티어,탱커,개시자,레킹볼,49.1,3.7,-0.005,B
2026-03-19_0448,중티어,탱커,투사,로드호그,47.2,7.9,-0.362,C
2026-03-19_0448,중티어,탱커,투사,마우가,46.7,3.3,-1.003,C
2026-03-19_0448,중티어,탱커,강건한 자,라마트라,45.7,4.7,-1.269,D
2026-03-19_0448,중티어,딜러,측면 공격가,겐지,51.5,15.9,1.689,S
2026-03-19_0448,중티어,딜러,측면 공격가,리퍼,50.5,11.4,0.981,A
2026-03-19_0448,중티어,딜러,측면 공격가,벤데타,51.7,3.4,0.913,B
2026-03-19_0448,중티어,딜러,전문가,메이,50.4,7.2,0.653,C
2026-03-19_0448,중티어,딜러,전문가,바스티온,46.3,5.9,-1.076,D
2026-03-19_0448,중티어,힐러,생존왕,미즈키,51.9,15.9,1.844,S
2026-03-19_0448,중티어,힐러,의무관,메르시,49.4,7.0,0.237,A
2026-03-19_0448,중티어,힐러,의무관,모이라,47.8,14.3,0.095,B
2026-03-19_0448,중티어,힐러,전술가,루시우,48.3,4.3,-0.387,B
2026-03-19_0448,중티어,힐러,전술가,바티스트,44.7,7.5,-1.609,C
2026-03-19_0448,중티어,힐러,의무관,라이프위버,43.1,3.8,-2.501,D
2026-03-19_0448,고티어,탱커,강건한 자,도미나,53.5,7.1,2.125,S
2026-03-19_0448,고티어,탱커,개시자,D.VA,49.6,6.9,0.545,A
2026-03-19_0448,고티어,탱커,개시자,둠피스트,47.5,9.9,0.011,A
2026-03-19_0448,고티어,탱커,개시자,레킹볼,48.4,5.5,-0.078,B
2026-03-19_0448,고티어,탱커,투사,마우가,47.4,2.6,-0.774,B
2026-03-19_0448,고티어,탱커,투사,로드호그,46.2,7.2,-0.785,C
2026-03-19_0448,고티어,탱커,강건한 자,라마트라,46.5,2.7,-1.124,C
2026-03-19_0448,고티어,탱커,강건한 자,라인하르트,40.7,5.1,-3.199,D
2026-03-19_0448,고티어,딜러,측면 공격가,겐지,50.4,15.6,1.549,S
2026-03-19_0448,고티어,딜러,측면 공격가,리퍼,50.9,8.0,1.072,A
2026-03-19_0448,고티어,딜러,측면 공격가,벤데타,50.5,3.3,0.494,B
2026-03-19_0448,고티어,딜러,전문가,메이,48.7,4.4,-0.128,C
2026-03-19_0448,고티어,딜러,전문가,바스티온,47.0,2.4,-0.986,D
2026-03-19_0448,고티어,힐러,생존왕,미즈키,51.7,13.8,1.835,S
2026-03-19_0448,고티어,힐러,의무관,메르시,48.4,5.2,-0.205,A
2026-03-19_0448,고티어,힐러,의무관,모이라,47.9,7.2,-0.237,B
2026-03-19_0448,고티어,힐러,전술가,바티스트,45.1,8.9,-1.215,B
2026-03-19_0448,고티어,힐러,전술가,루시우,45.2,5.2,-1.485,C
2026-03-19_0448,고티어,힐러,의무관,라이프위버,36.2,2.7,-5.294,D
