날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-05-07_0551,저티어,탱커,강건한 자,라인하르트,52.1,7.6,1.466,S
2026-05-07_0551,저티어,탱커,강건한 자,도미나,51.8,7.0,1.296,A
2026-05-07_0551,저티어,탱커,투사,마우가,50.3,10.0,0.943,A
2026-05-07_0551,저티어,탱커,강건한 자,라마트라,50.8,7.0,0.896,B
2026-05-07_0551,저티어,탱커,개시자,둠피스트,50.1,8.3,0.723,B
2026-05-07_0551,저티어,탱커,개시자,레킹볼,49.5,3.1,0.055,C
2026-05-07_0551,저티어,탱커,개시자,D.VA,47.6,9.1,-0.211,C
2026-05-07_0551,저티어,탱커,투사,로드호그,45.0,6.2,-1.49,D
2026-05-07_0551,저티어,딜러,측면 공격가,리퍼,53.4,10.5,2.058,S
2026-05-07_0551,저티어,딜러,전문가,메이,53.2,4.7,1.592,A
2026-05-07_0551,저티어,딜러,측면 공격가,겐지,50.9,13.0,1.224,B
2026-05-07_0551,저티어,딜러,전문가,바스티온,47.6,7.9,-0.435,C
2026-05-07_0551,저티어,힐러,생존왕,미즈키,51.7,12.8,1.462,S
2026-05-07_0551,저티어,힐러,의무관,라이프위버,50.8,10.8,0.98,A
2026-05-07_0551,저티어,힐러,전술가,루시우,51.2,7.5,0.938,B
2026-05-07_0551,저티어,힐러,의무관,모이라,50.0,13.5,0.825,B
2026-05-07_0551,저티어,힐러,의무관,메르시,46.7,9.1,-0.764,C
2026-05-07_0551,저티어,힐러,전술가,바티스트,45.0,5.2,-1.682,D
2026-05-07_0551,중티어,탱커,강건한 자,라인하르트,52.1,7.6,1.466,S
2026-05-07_0551,중티어,탱커,강건한 자,도미나,51.8,7.0,1.296,A
2026-05-07_0551,중티어,탱커,투사,마우가,50.3,10.0,0.943,A
2026-05-07_0551,중티어,탱커,강건한 자,라마트라,50.8,7.0,0.896,B
2026-05-07_0551,중티어,탱커,개시자,둠피스트,50.1,8.3,0.723,B
2026-05-07_0551,중티어,탱커,개시자,레킹볼,49.5,3.1,0.055,C
2026-05-07_0551,중티어,탱커,개시자,D.VA,47.6,9.1,-0.211,C
2026-05-07_0551,중티어,탱커,투사,로드호그,45.0,6.2,-1.49,D
2026-05-07_0551,중티어,딜러,측면 공격가,리퍼,53.4,10.5,2.058,S
2026-05-07_0551,중티어,딜러,전문가,메이,53.2,4.7,1.592,A
2026-05-07_0551,중티어,딜러,측면 공격가,겐지,50.9,13.0,1.224,B
2026-05-07_0551,중티어,딜러,전문가,바스티온,47.6,7.9,-0.435,C
2026-05-07_0551,중티어,힐러,생존왕,미즈키,51.7,12.8,1.462,S
2026-05-07_0551,중티어,힐러,의무관,라이프위버,50.8,10.8,0.98,A
2026-05-07_0551,중티어,힐러,전술가,루시우,51.2,7.5,0.938,B
2026-05-07_0551,중티어,힐러,의무관,모이라,50.0,13.5,0.825,B
2026-05-07_0551,중티어,힐러,의무관,메르시,46.7,9.1,-0.764,C
2026-05-07_0551,중티어,힐러,전술가,바티스트,45.0,5.2,-1.682,D
2026-05-07_0551,고티어,탱커,강건한 자,라인하르트,52.1,7.6,1.466,S
2026-05-07_0551,고티어,탱커,강건한 자,도미나,51.8,7.0,1.296,A
2026-05-07_0551,고티어,탱커,투사,마우가,50.3,10.0,0.943,A
2026-05-07_0551,고티어,탱커,강건한 자,라마트라,50.8,7.0,0.896,B
2026-05-07_0551,고티어,탱커,개시자,둠피스트,50.1,8.3,0.723,B
2026-05-07_0551,고티어,탱커,개시자,레킹볼,49.5,3.1,0.055,C
2026-05-07_0551,고티어,탱커,개시자,D.VA,47.6,9.1,-0.211,C
2026-05-07_0551,고티어,탱커,투사,로드호그,45.0,6.2,-1.49,D
2026-05-07_0551,고티어,딜러,측면 공격가,리퍼,53.4,10.5,2.058,S
2026-05-07_0551,고티어,딜러,전문가,메이,53.2,4.7,1.592,A
2026-05-07_0551,고티어,딜러,측면 공격가,겐지,50.9,13.0,1.224,B
2026-05-07_0551,고티어,딜러,전문가,바스티온,47.6,7.9,-0.435,C
2026-05-07_0551,고티어,힐러,생존왕,미즈키,51.7,12.8,1.462,S
2026-05-07_0551,고티어,힐러,의무관,라이프위버,50.8,10.8,0.98,A
2026-05-07_0551,고티어,힐러,전술가,루시우,51.2,7.5,0.938,B
2026-05-07_0551,고티어,힐러,의무관,모이라,50.0,13.5,0.825,B
2026-05-07_0551,고티어,힐러,의무관,메르시,46.7,9.1,-0.764,C
2026-05-07_0551,고티어,힐러,전술가,바티스트,45.0,5.2,-1.682,D
