날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-03-19_1542,저티어,탱커,강건한 자,도미나,52.3,8.8,1.714,S
2026-03-19_1542,저티어,탱커,강건한 자,라인하르트,50.6,8.1,0.971,A
2026-03-19_1542,저티어,탱커,개시자,둠피스트,50.9,3.6,0.685,A
2026-03-19_1542,저티어,탱커,강건한 자,라마트라,48.1,9.3,0.079,B
2026-03-19_1542,저티어,탱커,개시자,레킹볼,49.5,2.5,0.026,B
2026-03-19_1542,저티어,탱커,투사,로드호그,48.7,5.7,-0.006,C
2026-03-19_1542,저티어,탱커,개시자,D.VA,47.4,10.4,-0.102,C
2026-03-19_1542,저티어,탱커,투사,마우가,47.8,4.8,-0.447,D
2026-03-19_1542,저티어,딜러,측면 공격가,벤데타,54.2,3.0,1.865,S
2026-03-19_1542,저티어,딜러,측면 공격가,리퍼,52.5,13.9,1.858,A
2026-03-19_1542,저티어,딜러,측면 공격가,겐지,51.6,8.1,1.14,B
2026-03-19_1542,저티어,딜러,전문가,메이,51.1,7.0,0.872,C
2026-03-19_1542,저티어,딜러,전문가,바스티온,48.4,16.6,0.385,D
2026-03-19_1542,저티어,힐러,생존왕,미즈키,53.7,18.2,2.389,S
2026-03-19_1542,저티어,힐러,의무관,모이라,49.0,26.7,0.933,A
2026-03-19_1542,저티어,힐러,전술가,루시우,47.7,7.2,-0.56,B
2026-03-19_1542,저티어,힐러,의무관,메르시,46.1,10.5,-1.036,B
2026-03-19_1542,저티어,힐러,전술가,바티스트,45.0,5.9,-1.705,C
2026-03-19_1542,저티어,힐러,의무관,라이프위버,44.0,3.6,-2.22,D
2026-03-19_1542,중티어,탱커,강건한 자,도미나,53.5,7.5,2.123,S
2026-03-19_1542,중티어,탱커,개시자,둠피스트,50.8,7.1,1.004,A
2026-03-19_1542,중티어,탱커,개시자,D.VA,48.6,8.3,0.24,A
2026-03-19_1542,중티어,탱커,강건한 자,라인하르트,48.4,7.3,0.064,B
2026-03-19_1542,중티어,탱커,개시자,레킹볼,48.8,3.7,-0.123,B
2026-03-19_1542,중티어,탱커,투사,로드호그,47.1,7.9,-0.399,C
2026-03-19_1542,중티어,탱커,투사,마우가,46.9,3.4,-0.912,C
2026-03-19_1542,중티어,탱커,강건한 자,라마트라,45.7,4.6,-1.277,D
2026-03-19_1542,중티어,딜러,측면 공격가,겐지,51.4,15.8,1.647,S
2026-03-19_1542,중티어,딜러,측면 공격가,벤데타,51.9,3.4,0.994,A
2026-03-19_1542,중티어,딜러,측면 공격가,리퍼,50.5,11.3,0.978,B
2026-03-19_1542,중티어,딜러,전문가,메이,50.1,7.1,0.529,C
2026-03-19_1542,중티어,딜러,전문가,바스티온,46.7,6.0,-0.907,D
2026-03-19_1542,중티어,힐러,생존왕,미즈키,51.8,15.8,1.801,S
2026-03-19_1542,중티어,힐러,의무관,메르시,49.3,7.0,0.199,A
2026-03-19_1542,중티어,힐러,의무관,모이라,47.7,14.3,0.059,B
2026-03-19_1542,중티어,힐러,전술가,루시우,48.3,4.3,-0.386,B
2026-03-19_1542,중티어,힐러,전술가,바티스트,45.0,7.4,-1.494,C
2026-03-19_1542,중티어,힐러,의무관,라이프위버,43.2,3.8,-2.46,D
2026-03-19_1542,고티어,탱커,강건한 자,도미나,52.8,7.0,1.839,S
2026-03-19_1542,고티어,탱커,개시자,D.VA,49.6,6.9,0.549,A
2026-03-19_1542,고티어,탱커,개시자,둠피스트,48.3,10.0,0.348,A
2026-03-19_1542,고티어,탱커,개시자,레킹볼,48.6,5.4,-0.005,B
2026-03-19_1542,고티어,탱커,투사,마우가,47.5,2.7,-0.722,B
2026-03-19_1542,고티어,탱커,투사,로드호그,46.1,7.0,-0.841,C
2026-03-19_1542,고티어,탱커,강건한 자,라마트라,46.3,2.7,-1.202,C
2026-03-19_1542,고티어,탱커,강건한 자,라인하르트,41.8,5.0,-2.766,D
2026-03-19_1542,고티어,딜러,측면 공격가,겐지,49.8,15.6,1.292,S
2026-03-19_1542,고티어,딜러,측면 공격가,리퍼,50.7,8.3,1.01,A
2026-03-19_1542,고티어,딜러,측면 공격가,벤데타,50.8,3.3,0.61,B
2026-03-19_1542,고티어,딜러,전문가,메이,48.1,4.4,-0.373,C
2026-03-19_1542,고티어,딜러,전문가,바스티온,47.5,2.5,-0.78,D
2026-03-19_1542,고티어,힐러,생존왕,미즈키,51.1,13.9,1.615,S
2026-03-19_1542,고티어,힐러,의무관,메르시,48.8,5.1,-0.049,A
2026-03-19_1542,고티어,힐러,의무관,모이라,47.3,6.9,-0.497,B
2026-03-19_1542,고티어,힐러,전술가,루시우,46.2,5.1,-1.089,B
2026-03-19_1542,고티어,힐러,전술가,바티스트,44.7,9.0,-1.359,C
2026-03-19_1542,고티어,힐러,의무관,라이프위버,36.5,2.6,-5.18,D
