날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-08-15_1509,저티어,탱커,강건한 자,라마트라,52.2,11.4,2.07,S
2026-08-15_1509,저티어,탱커,강건한 자,라인하르트,52.0,6.1,1.437,A
2026-08-15_1509,저티어,탱커,개시자,둠피스트,52.5,2.7,1.282,A
2026-08-15_1509,저티어,탱커,개시자,D.VA,49.7,6.7,0.579,B
2026-08-15_1509,저티어,탱커,강건한 자,도미나,48.9,7.1,0.301,B
2026-08-15_1509,저티어,탱커,개시자,레킹볼,49.5,2.0,0.009,C
2026-08-15_1509,저티어,탱커,투사,마우가,48.2,5.7,-0.125,C
2026-08-15_1509,저티어,탱커,투사,로드호그,41.8,4.3,-2.831,D
2026-08-15_1509,저티어,딜러,전문가,메이,52.9,9.0,1.676,S
2026-08-15_1509,저티어,딜러,측면 공격가,리퍼,51.9,9.6,1.31,A
2026-08-15_1509,저티어,딜러,측면 공격가,겐지,51.2,6.1,0.829,B
2026-08-15_1509,저티어,딜러,전문가,바스티온,49.1,17.2,0.625,C
2026-08-15_1509,저티어,힐러,의무관,모이라,52.3,30.4,2.544,S
2026-08-15_1509,저티어,힐러,생존왕,미즈키,51.9,17.9,1.716,A
2026-08-15_1509,저티어,힐러,전술가,루시우,49.0,5.3,-0.117,B
2026-08-15_1509,저티어,힐러,전술가,바티스트,43.6,4.7,-2.309,B
2026-08-15_1509,저티어,힐러,의무관,라이프위버,41.0,5.1,-3.328,C
2026-08-15_1509,저티어,힐러,의무관,메르시,40.0,4.0,-3.786,D
2026-08-15_1509,중티어,탱커,개시자,둠피스트,51.7,6.2,1.366,S
2026-08-15_1509,중티어,탱커,강건한 자,라인하르트,50.5,7.4,1.018,A
2026-08-15_1509,중티어,탱커,개시자,레킹볼,51.5,2.7,0.899,A
2026-08-15_1509,중티어,탱커,강건한 자,도미나,50.8,3.3,0.685,B
2026-08-15_1509,중티어,탱커,강건한 자,라마트라,49.5,7.8,0.663,B
2026-08-15_1509,중티어,탱커,투사,마우가,48.9,6.2,0.246,C
2026-08-15_1509,중티어,탱커,개시자,D.VA,46.1,5.5,-0.952,C
2026-08-15_1509,중티어,탱커,투사,로드호그,43.2,4.3,-2.244,D
2026-08-15_1509,중티어,딜러,측면 공격가,겐지,52.6,11.8,1.726,S
2026-08-15_1509,중티어,딜러,측면 공격가,리퍼,50.9,13.0,1.115,A
2026-08-15_1509,중티어,딜러,전문가,메이,51.2,8.4,0.968,B
2026-08-15_1509,중티어,딜러,전문가,바스티온,48.0,8.1,-0.329,C
2026-08-15_1509,중티어,힐러,의무관,모이라,50.8,22.6,1.861,S
2026-08-15_1509,중티어,힐러,생존왕,미즈키,49.6,12.3,0.679,A
2026-08-15_1509,중티어,힐러,의무관,라이프위버,47.9,5.5,-0.465,B
2026-08-15_1509,중티어,힐러,전술가,루시우,47.9,3.7,-0.588,B
2026-08-15_1509,중티어,힐러,전술가,바티스트,44.4,5.5,-1.865,C
2026-08-15_1509,중티어,힐러,의무관,메르시,44.7,3.2,-1.902,D
2026-08-15_1509,고티어,탱커,개시자,D.VA,54.8,7.0,2.654,S
2026-08-15_1509,고티어,탱커,투사,로드호그,51.8,5.1,1.254,A
2026-08-15_1509,고티어,탱커,개시자,둠피스트,50.1,10.0,1.088,A
2026-08-15_1509,고티어,탱커,강건한 자,도미나,49.8,2.7,0.203,B
2026-08-15_1509,고티어,탱커,강건한 자,라마트라,48.7,5.7,0.077,B
2026-08-15_1509,고티어,탱커,투사,마우가,46.5,5.7,-0.803,C
2026-08-15_1509,고티어,탱커,개시자,레킹볼,45.7,4.5,-1.248,C
2026-08-15_1509,고티어,탱커,강건한 자,라인하르트,39.7,5.1,-3.586,D
2026-08-15_1509,고티어,딜러,측면 공격가,겐지,52.7,12.4,2.031,S
2026-08-15_1509,고티어,딜러,측면 공격가,리퍼,48.9,10.3,0.35,A
2026-08-15_1509,고티어,딜러,전문가,메이,46.7,4.4,-0.983,B
2026-08-15_1509,고티어,딜러,전문가,바스티온,46.1,4.2,-1.238,C
2026-08-15_1509,고티어,힐러,의무관,모이라,50.7,13.1,1.462,S
2026-08-15_1509,고티어,힐러,생존왕,미즈키,46.6,11.5,-0.322,A
2026-08-15_1509,고티어,힐러,전술가,루시우,46.5,6.6,-0.805,B
2026-08-15_1509,고티어,힐러,의무관,라이프위버,45.7,2.7,-1.476,B
2026-08-15_1509,고티어,힐러,의무관,메르시,42.1,2.0,-2.98,C
2026-08-15_1509,고티어,힐러,전술가,바티스트,40.3,4.0,-3.519,D
