날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-06-18_0725,저티어,탱커,강건한 자,라인하르트,53.2,10.2,2.096,S
2026-06-18_0725,저티어,탱커,강건한 자,도미나,53.6,7.5,2.04,A
2026-06-18_0725,저티어,탱커,개시자,레킹볼,51.0,4.2,0.736,A
2026-06-18_0725,저티어,탱커,개시자,둠피스트,49.4,10.5,0.6,B
2026-06-18_0725,저티어,탱커,투사,마우가,49.3,7.9,0.352,B
2026-06-18_0725,저티어,탱커,강건한 자,라마트라,48.3,6.9,-0.128,C
2026-06-18_0725,저티어,탱커,투사,로드호그,47.0,6.6,-0.672,C
2026-06-18_0725,저티어,탱커,개시자,D.VA,43.7,6.2,-2.024,D
2026-06-18_0725,저티어,딜러,측면 공격가,겐지,51.2,8.1,1.56,S
2026-06-18_0725,저티어,딜러,전문가,메이,52.4,3.9,1.48,A
2026-06-18_0725,저티어,딜러,측면 공격가,리퍼,52.2,3.8,1.387,B
2026-06-18_0725,저티어,딜러,측면 공격가,벤데타,51.8,3.1,1.133,C
2026-06-18_0725,저티어,딜러,전문가,바스티온,49.8,3.6,0.4,D
2026-06-18_0725,저티어,힐러,생존왕,미즈키,54.8,21.4,3.089,S
2026-06-18_0725,저티어,힐러,의무관,모이라,53.7,17.9,2.458,A
2026-06-18_0725,저티어,힐러,의무관,라이프위버,49.3,8.6,0.19,B
2026-06-18_0725,저티어,힐러,전술가,루시우,49.7,4.3,0.115,B
2026-06-18_0725,저티어,힐러,전술가,바티스트,46.6,4.5,-1.114,C
2026-06-18_0725,저티어,힐러,의무관,메르시,44.7,9.2,-1.617,D
2026-06-18_0725,중티어,탱커,강건한 자,라인하르트,53.2,10.2,2.096,S
2026-06-18_0725,중티어,탱커,강건한 자,도미나,53.6,7.5,2.04,A
2026-06-18_0725,중티어,탱커,개시자,레킹볼,51.0,4.2,0.736,A
2026-06-18_0725,중티어,탱커,개시자,둠피스트,49.4,10.5,0.6,B
2026-06-18_0725,중티어,탱커,투사,마우가,49.3,7.9,0.352,B
2026-06-18_0725,중티어,탱커,강건한 자,라마트라,48.3,6.9,-0.128,C
2026-06-18_0725,중티어,탱커,투사,로드호그,47.0,6.6,-0.672,C
2026-06-18_0725,중티어,탱커,개시자,D.VA,43.7,6.2,-2.024,D
2026-06-18_0725,중티어,딜러,측면 공격가,겐지,51.2,8.1,1.56,S
2026-06-18_0725,중티어,딜러,전문가,메이,52.4,3.9,1.48,A
2026-06-18_0725,중티어,딜러,측면 공격가,리퍼,52.2,3.8,1.387,B
2026-06-18_0725,중티어,딜러,측면 공격가,벤데타,51.8,3.1,1.133,C
2026-06-18_0725,중티어,딜러,전문가,바스티온,49.8,3.6,0.4,D
2026-06-18_0725,중티어,힐러,생존왕,미즈키,54.8,21.4,3.089,S
2026-06-18_0725,중티어,힐러,의무관,모이라,53.7,17.9,2.458,A
2026-06-18_0725,중티어,힐러,의무관,라이프위버,49.3,8.6,0.19,B
2026-06-18_0725,중티어,힐러,전술가,루시우,49.7,4.3,0.115,B
2026-06-18_0725,중티어,힐러,전술가,바티스트,46.6,4.5,-1.114,C
2026-06-18_0725,중티어,힐러,의무관,메르시,44.7,9.2,-1.617,D
2026-06-18_0725,고티어,탱커,강건한 자,라인하르트,53.2,10.2,2.096,S
2026-06-18_0725,고티어,탱커,강건한 자,도미나,53.6,7.5,2.04,A
2026-06-18_0725,고티어,탱커,개시자,레킹볼,51.0,4.2,0.736,A
2026-06-18_0725,고티어,탱커,개시자,둠피스트,49.4,10.5,0.6,B
2026-06-18_0725,고티어,탱커,투사,마우가,49.3,7.9,0.352,B
2026-06-18_0725,고티어,탱커,강건한 자,라마트라,48.3,6.9,-0.128,C
2026-06-18_0725,고티어,탱커,투사,로드호그,47.0,6.6,-0.672,C
2026-06-18_0725,고티어,탱커,개시자,D.VA,43.7,6.2,-2.024,D
2026-06-18_0725,고티어,딜러,측면 공격가,겐지,51.2,8.1,1.56,S
2026-06-18_0725,고티어,딜러,전문가,메이,52.4,3.9,1.48,A
2026-06-18_0725,고티어,딜러,측면 공격가,리퍼,52.2,3.8,1.387,B
2026-06-18_0725,고티어,딜러,측면 공격가,벤데타,51.8,3.1,1.133,C
2026-06-18_0725,고티어,딜러,전문가,바스티온,49.8,3.6,0.4,D
2026-06-18_0725,고티어,힐러,생존왕,미즈키,54.8,21.4,3.089,S
2026-06-18_0725,고티어,힐러,의무관,모이라,53.7,17.9,2.458,A
2026-06-18_0725,고티어,힐러,의무관,라이프위버,49.3,8.6,0.19,B
2026-06-18_0725,고티어,힐러,전술가,루시우,49.7,4.3,0.115,B
2026-06-18_0725,고티어,힐러,전술가,바티스트,46.6,4.5,-1.114,C
2026-06-18_0725,고티어,힐러,의무관,메르시,44.7,9.2,-1.617,D
