날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-07-31_0554,저티어,탱커,강건한 자,라인하르트,52.3,9.5,1.779,S
2026-07-31_0554,저티어,탱커,개시자,둠피스트,52.1,3.6,1.165,A
2026-07-31_0554,저티어,탱커,강건한 자,라마트라,50.3,10.6,1.078,A
2026-07-31_0554,저티어,탱커,강건한 자,도미나,49.8,5.4,0.408,B
2026-07-31_0554,저티어,탱커,투사,마우가,48.3,8.1,0.052,B
2026-07-31_0554,저티어,탱커,개시자,레킹볼,49.3,2.5,-0.054,C
2026-07-31_0554,저티어,탱커,개시자,D.VA,45.8,7.5,-1.002,C
2026-07-31_0554,저티어,탱커,투사,로드호그,45.5,5.9,-1.267,D
2026-07-31_0554,저티어,딜러,전문가,메이,52.8,8.7,1.701,S
2026-07-31_0554,저티어,딜러,측면 공격가,겐지,52.7,8.3,1.635,A
2026-07-31_0554,저티어,딜러,측면 공격가,리퍼,51.7,10.3,1.368,B
2026-07-31_0554,저티어,딜러,측면 공격가,벤데타,51.9,3.6,1.001,C
2026-07-31_0554,저티어,딜러,전문가,바스티온,47.5,14.0,-0.065,D
2026-07-31_0554,저티어,힐러,의무관,모이라,50.8,31.0,1.905,S
2026-07-31_0554,저티어,힐러,생존왕,미즈키,52.6,16.1,1.863,A
2026-07-31_0554,저티어,힐러,전술가,루시우,46.9,5.4,-0.964,B
2026-07-31_0554,저티어,힐러,의무관,라이프위버,46.5,5.7,-1.109,B
2026-07-31_0554,저티어,힐러,전술가,바티스트,45.2,4.3,-1.7,C
2026-07-31_0554,저티어,힐러,의무관,메르시,44.5,7.9,-1.796,D
2026-07-31_0554,중티어,탱커,개시자,둠피스트,51.1,8.3,1.234,S
2026-07-31_0554,중티어,탱커,강건한 자,도미나,51.7,3.1,0.976,A
2026-07-31_0554,중티어,탱커,강건한 자,라인하르트,49.9,9.2,0.84,A
2026-07-31_0554,중티어,탱커,강건한 자,라마트라,48.7,6.1,0.063,B
2026-07-31_0554,중티어,탱커,투사,마우가,47.7,7.2,-0.232,B
2026-07-31_0554,중티어,탱커,개시자,레킹볼,48.2,4.0,-0.338,C
2026-07-31_0554,중티어,탱커,개시자,D.VA,47.0,5.5,-0.674,C
2026-07-31_0554,중티어,탱커,투사,로드호그,42.9,6.8,-2.19,D
2026-07-31_0554,중티어,딜러,측면 공격가,겐지,52.4,15.5,2.029,S
2026-07-31_0554,중티어,딜러,전문가,메이,50.5,8.6,0.793,A
2026-07-31_0554,중티어,딜러,측면 공격가,벤데타,51.3,3.5,0.761,B
2026-07-31_0554,중티어,딜러,측면 공격가,리퍼,49.6,10.2,0.543,C
2026-07-31_0554,중티어,딜러,전문가,바스티온,47.6,5.7,-0.567,D
2026-07-31_0554,중티어,힐러,생존왕,미즈키,51.5,11.1,1.458,S
2026-07-31_0554,중티어,힐러,의무관,모이라,49.7,17.4,1.224,A
2026-07-31_0554,중티어,힐러,전술가,루시우,48.1,3.1,-0.521,B
2026-07-31_0554,중티어,힐러,의무관,메르시,47.0,4.9,-0.821,B
2026-07-31_0554,중티어,힐러,전술가,바티스트,45.5,4.6,-1.445,C
2026-07-31_0554,중티어,힐러,의무관,라이프위버,44.6,5.5,-1.735,D
2026-07-31_0554,고티어,탱커,강건한 자,도미나,51.1,2.5,0.698,S
2026-07-31_0554,고티어,탱커,개시자,둠피스트,48.7,11.5,0.667,A
2026-07-31_0554,고티어,탱커,강건한 자,라마트라,48.2,5.3,-0.173,A
2026-07-31_0554,고티어,탱커,개시자,레킹볼,47.7,4.4,-0.466,B
2026-07-31_0554,고티어,탱커,강건한 자,라인하르트,46.3,6.0,-0.861,B
2026-07-31_0554,고티어,탱커,개시자,D.VA,46.5,4.9,-0.894,C
2026-07-31_0554,고티어,탱커,투사,마우가,45.5,6.9,-1.088,C
2026-07-31_0554,고티어,탱커,투사,로드호그,43.7,5.0,-2.004,D
2026-07-31_0554,고티어,딜러,측면 공격가,겐지,50.8,14.9,1.487,S
2026-07-31_0554,고티어,딜러,측면 공격가,리퍼,50.5,10.5,1.022,A
2026-07-31_0554,고티어,딜러,전문가,메이,49.3,6.2,0.206,B
2026-07-31_0554,고티어,딜러,측면 공격가,벤데타,49.1,3.4,-0.094,C
2026-07-31_0554,고티어,딜러,전문가,바스티온,48.5,3.3,-0.342,D
2026-07-31_0554,고티어,힐러,생존왕,미즈키,52.4,12.0,2.071,S
2026-07-31_0554,고티어,힐러,의무관,모이라,48.2,11.4,0.335,A
2026-07-31_0554,고티어,힐러,전술가,루시우,47.7,4.3,-0.522,B
2026-07-31_0554,고티어,힐러,전술가,바티스트,46.3,4.2,-1.091,B
2026-07-31_0554,고티어,힐러,의무관,메르시,45.2,3.5,-1.596,C
2026-07-31_0554,고티어,힐러,의무관,라이프위버,40.2,3.5,-3.596,D
