날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-09-08_1810,저티어,탱커,개시자,둠피스트,53.5,3.2,1.724,S
2026-09-08_1810,저티어,탱커,강건한 자,라인하르트,51.5,7.6,1.37,A
2026-09-08_1810,저티어,탱커,강건한 자,라마트라,49.9,11.5,1.125,A
2026-09-08_1810,저티어,탱커,강건한 자,도미나,50.3,6.5,0.778,B
2026-09-08_1810,저티어,탱커,개시자,레킹볼,49.4,1.7,-0.068,B
2026-09-08_1810,저티어,탱커,개시자,D.VA,46.2,6.6,-0.852,C
2026-09-08_1810,저티어,탱커,투사,마우가,45.7,6.5,-1.062,C
2026-09-08_1810,저티어,탱커,투사,로드호그,44.1,3.8,-1.975,D
2026-09-08_1810,저티어,딜러,측면 공격가,리퍼,52.2,9.6,1.452,S
2026-09-08_1810,저티어,딜러,전문가,메이,52.3,8.8,1.444,A
2026-09-08_1810,저티어,딜러,측면 공격가,겐지,51.1,6.3,0.815,B
2026-09-08_1810,저티어,딜러,전문가,바스티온,48.9,15.6,0.489,C
2026-09-08_1810,저티어,힐러,의무관,모이라,51.7,30.5,2.334,S
2026-09-08_1810,저티어,힐러,생존왕,미즈키,50.9,17.0,1.282,A
2026-09-08_1810,저티어,힐러,전술가,루시우,47.0,4.4,-0.961,B
2026-09-08_1810,저티어,힐러,전술가,바티스트,45.2,5.3,-1.633,B
2026-09-08_1810,저티어,힐러,의무관,라이프위버,44.4,4.7,-1.985,C
2026-09-08_1810,저티어,힐러,의무관,메르시,44.1,4.5,-2.116,D
2026-09-08_1810,중티어,탱커,강건한 자,라인하르트,51.3,8.1,1.388,S
2026-09-08_1810,중티어,탱커,개시자,둠피스트,50.5,7.1,0.961,A
2026-09-08_1810,중티어,탱커,강건한 자,라마트라,49.0,7.8,0.436,A
2026-09-08_1810,중티어,탱커,강건한 자,도미나,50.1,2.7,0.329,B
2026-09-08_1810,중티어,탱커,개시자,레킹볼,49.6,3.2,0.183,B
2026-09-08_1810,중티어,탱커,투사,마우가,47.7,6.1,-0.266,C
2026-09-08_1810,중티어,탱커,개시자,D.VA,45.8,5.2,-1.123,C
2026-09-08_1810,중티어,탱커,투사,로드호그,42.8,4.6,-2.387,D
2026-09-08_1810,중티어,딜러,측면 공격가,겐지,51.5,11.1,1.255,S
2026-09-08_1810,중티어,딜러,측면 공격가,리퍼,51.2,12.7,1.229,A
2026-09-08_1810,중티어,딜러,전문가,메이,50.4,8.1,0.638,B
2026-09-08_1810,중티어,딜러,전문가,바스티온,47.6,8.8,-0.441,C
2026-09-08_1810,중티어,힐러,의무관,모이라,50.8,23.0,1.894,S
2026-09-08_1810,중티어,힐러,생존왕,미즈키,49.3,11.9,0.534,A
2026-09-08_1810,중티어,힐러,전술가,루시우,47.9,3.7,-0.587,B
2026-09-08_1810,중티어,힐러,의무관,라이프위버,46.6,5.1,-1.011,B
2026-09-08_1810,중티어,힐러,의무관,메르시,45.8,3.2,-1.461,C
2026-09-08_1810,중티어,힐러,전술가,바티스트,45.0,5.7,-1.61,D
2026-09-08_1810,고티어,탱커,강건한 자,도미나,52.3,2.0,1.139,S
2026-09-08_1810,고티어,탱커,개시자,둠피스트,49.7,10.5,1.028,A
2026-09-08_1810,고티어,탱커,강건한 자,라인하르트,47.8,5.1,-0.322,A
2026-09-08_1810,고티어,탱커,강건한 자,라마트라,47.5,4.8,-0.475,B
2026-09-08_1810,고티어,탱커,투사,마우가,47.1,5.7,-0.537,B
2026-09-08_1810,고티어,탱커,개시자,레킹볼,46.7,5.2,-0.751,C
2026-09-08_1810,고티어,탱커,투사,로드호그,46.2,5.3,-0.941,C
2026-09-08_1810,고티어,탱커,개시자,D.VA,45.6,5.3,-1.181,D
2026-09-08_1810,고티어,딜러,측면 공격가,겐지,49.4,13.9,0.768,S
2026-09-08_1810,고티어,딜러,측면 공격가,리퍼,49.2,10.3,0.427,A
2026-09-08_1810,고티어,딜러,전문가,바스티온,47.2,4.9,-0.765,B
2026-09-08_1810,고티어,딜러,전문가,메이,45.5,4.0,-1.51,C
2026-09-08_1810,고티어,힐러,의무관,모이라,48.0,13.6,0.403,S
2026-09-08_1810,고티어,힐러,전술가,루시우,49.1,6.9,0.25,A
2026-09-08_1810,고티어,힐러,생존왕,미즈키,47.2,10.8,-0.165,B
2026-09-08_1810,고티어,힐러,전술가,바티스트,45.5,4.4,-1.411,B
2026-09-08_1810,고티어,힐러,의무관,메르시,44.7,2.2,-1.925,C
2026-09-08_1810,고티어,힐러,의무관,라이프위버,41.1,2.8,-3.312,D
