날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-05-26_0636,저티어,탱커,강건한 자,도미나,52.8,6.9,1.665,S
2026-05-26_0636,저티어,탱커,개시자,둠피스트,51.6,9.8,1.414,A
2026-05-26_0636,저티어,탱커,강건한 자,라인하르트,51.7,7.6,1.28,A
2026-05-26_0636,저티어,탱커,투사,마우가,49.9,12.9,0.978,B
2026-05-26_0636,저티어,탱커,강건한 자,라마트라,50.0,7.1,0.561,B
2026-05-26_0636,저티어,탱커,개시자,레킹볼,49.3,3.0,-0.043,C
2026-05-26_0636,저티어,탱커,개시자,D.VA,46.3,7.6,-0.88,C
2026-05-26_0636,저티어,탱커,투사,로드호그,44.7,5.9,-1.654,D
2026-05-26_0636,저티어,딜러,측면 공격가,리퍼,53.7,11.8,2.313,S
2026-05-26_0636,저티어,딜러,전문가,메이,53.2,5.0,1.633,A
2026-05-26_0636,저티어,딜러,측면 공격가,겐지,50.9,13.1,1.285,B
2026-05-26_0636,저티어,딜러,측면 공격가,벤데타,49.1,3.6,-0.106,C
2026-05-26_0636,저티어,딜러,전문가,바스티온,48.1,9.0,-0.125,D
2026-05-26_0636,저티어,힐러,생존왕,미즈키,51.7,11.3,1.426,S
2026-05-26_0636,저티어,힐러,의무관,모이라,50.0,12.6,0.832,A
2026-05-26_0636,저티어,힐러,의무관,라이프위버,50.5,9.1,0.801,B
2026-05-26_0636,저티어,힐러,전술가,루시우,50.1,6.6,0.476,B
2026-05-26_0636,저티어,힐러,전술가,바티스트,47.4,6.0,-0.644,C
2026-05-26_0636,저티어,힐러,의무관,메르시,46.9,8.9,-0.652,D
2026-05-26_0636,중티어,탱커,강건한 자,도미나,52.8,6.9,1.665,S
2026-05-26_0636,중티어,탱커,개시자,둠피스트,51.6,9.8,1.414,A
2026-05-26_0636,중티어,탱커,강건한 자,라인하르트,51.7,7.6,1.28,A
2026-05-26_0636,중티어,탱커,투사,마우가,49.9,12.9,0.978,B
2026-05-26_0636,중티어,탱커,강건한 자,라마트라,50.0,7.1,0.561,B
2026-05-26_0636,중티어,탱커,개시자,레킹볼,49.3,3.0,-0.043,C
2026-05-26_0636,중티어,탱커,개시자,D.VA,46.3,7.6,-0.88,C
2026-05-26_0636,중티어,탱커,투사,로드호그,44.7,5.9,-1.654,D
2026-05-26_0636,중티어,딜러,측면 공격가,리퍼,53.7,11.8,2.313,S
2026-05-26_0636,중티어,딜러,전문가,메이,53.2,5.0,1.633,A
2026-05-26_0636,중티어,딜러,측면 공격가,겐지,50.9,13.1,1.285,B
2026-05-26_0636,중티어,딜러,측면 공격가,벤데타,49.1,3.6,-0.106,C
2026-05-26_0636,중티어,딜러,전문가,바스티온,48.1,9.0,-0.125,D
2026-05-26_0636,중티어,힐러,생존왕,미즈키,51.7,11.3,1.426,S
2026-05-26_0636,중티어,힐러,의무관,모이라,50.0,12.6,0.832,A
2026-05-26_0636,중티어,힐러,의무관,라이프위버,50.5,9.1,0.801,B
2026-05-26_0636,중티어,힐러,전술가,루시우,50.1,6.6,0.476,B
2026-05-26_0636,중티어,힐러,전술가,바티스트,47.4,6.0,-0.644,C
2026-05-26_0636,중티어,힐러,의무관,메르시,46.9,8.9,-0.652,D
2026-05-26_0636,고티어,탱커,강건한 자,도미나,52.8,6.9,1.665,S
2026-05-26_0636,고티어,탱커,개시자,둠피스트,51.6,9.8,1.414,A
2026-05-26_0636,고티어,탱커,강건한 자,라인하르트,51.7,7.6,1.28,A
2026-05-26_0636,고티어,탱커,투사,마우가,49.9,12.9,0.978,B
2026-05-26_0636,고티어,탱커,강건한 자,라마트라,50.0,7.1,0.561,B
2026-05-26_0636,고티어,탱커,개시자,레킹볼,49.3,3.0,-0.043,C
2026-05-26_0636,고티어,탱커,개시자,D.VA,46.3,7.6,-0.88,C
2026-05-26_0636,고티어,탱커,투사,로드호그,44.7,5.9,-1.654,D
2026-05-26_0636,고티어,딜러,측면 공격가,리퍼,53.7,11.8,2.313,S
2026-05-26_0636,고티어,딜러,전문가,메이,53.2,5.0,1.633,A
2026-05-26_0636,고티어,딜러,측면 공격가,겐지,50.9,13.1,1.285,B
2026-05-26_0636,고티어,딜러,측면 공격가,벤데타,49.1,3.6,-0.106,C
2026-05-26_0636,고티어,딜러,전문가,바스티온,48.1,9.0,-0.125,D
2026-05-26_0636,고티어,힐러,생존왕,미즈키,51.7,11.3,1.426,S
2026-05-26_0636,고티어,힐러,의무관,모이라,50.0,12.6,0.832,A
2026-05-26_0636,고티어,힐러,의무관,라이프위버,50.5,9.1,0.801,B
2026-05-26_0636,고티어,힐러,전술가,루시우,50.1,6.6,0.476,B
2026-05-26_0636,고티어,힐러,전술가,바티스트,47.4,6.0,-0.644,C
2026-05-26_0636,고티어,힐러,의무관,메르시,46.9,8.9,-0.652,D
