날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-06-27_0619,저티어,탱커,강건한 자,라인하르트,54.1,10.0,2.465,S
2026-06-27_0619,저티어,탱커,개시자,둠피스트,51.1,9.5,1.224,A
2026-06-27_0619,저티어,탱커,강건한 자,도미나,51.7,6.5,1.216,A
2026-06-27_0619,저티어,탱커,개시자,레킹볼,50.0,3.7,0.305,B
2026-06-27_0619,저티어,탱커,투사,마우가,48.9,8.1,0.228,B
2026-06-27_0619,저티어,탱커,강건한 자,라마트라,48.9,7.1,0.146,C
2026-06-27_0619,저티어,탱커,투사,로드호그,45.7,6.5,-1.184,C
2026-06-27_0619,저티어,탱커,개시자,D.VA,45.0,6.8,-1.439,D
2026-06-27_0619,저티어,딜러,전문가,메이,54.7,6.1,2.502,S
2026-06-27_0619,저티어,딜러,측면 공격가,겐지,50.9,8.3,1.207,A
2026-06-27_0619,저티어,딜러,측면 공격가,벤데타,51.0,2.7,0.676,B
2026-06-27_0619,저티어,딜러,측면 공격가,리퍼,48.8,5.7,0.102,C
2026-06-27_0619,저티어,딜러,전문가,바스티온,48.3,6.6,-0.007,D
2026-06-27_0619,저티어,힐러,생존왕,미즈키,53.9,21.0,2.677,S
2026-06-27_0619,저티어,힐러,의무관,모이라,53.4,21.0,2.477,A
2026-06-27_0619,저티어,힐러,전술가,루시우,49.7,4.8,0.135,B
2026-06-27_0619,저티어,힐러,의무관,라이프위버,48.7,8.4,-0.073,B
2026-06-27_0619,저티어,힐러,전술가,바티스트,46.3,4.8,-1.225,C
2026-06-27_0619,저티어,힐러,의무관,메르시,45.7,7.7,-1.311,D
2026-06-27_0619,중티어,탱커,강건한 자,라인하르트,54.1,10.0,2.465,S
2026-06-27_0619,중티어,탱커,개시자,둠피스트,51.1,9.5,1.224,A
2026-06-27_0619,중티어,탱커,강건한 자,도미나,51.7,6.5,1.216,A
2026-06-27_0619,중티어,탱커,개시자,레킹볼,50.0,3.7,0.305,B
2026-06-27_0619,중티어,탱커,투사,마우가,48.9,8.1,0.228,B
2026-06-27_0619,중티어,탱커,강건한 자,라마트라,48.9,7.1,0.146,C
2026-06-27_0619,중티어,탱커,투사,로드호그,45.7,6.5,-1.184,C
2026-06-27_0619,중티어,탱커,개시자,D.VA,45.0,6.8,-1.439,D
2026-06-27_0619,중티어,딜러,전문가,메이,54.7,6.1,2.502,S
2026-06-27_0619,중티어,딜러,측면 공격가,겐지,50.9,8.3,1.207,A
2026-06-27_0619,중티어,딜러,측면 공격가,벤데타,51.0,2.7,0.676,B
2026-06-27_0619,중티어,딜러,측면 공격가,리퍼,48.8,5.7,0.102,C
2026-06-27_0619,중티어,딜러,전문가,바스티온,48.3,6.6,-0.007,D
2026-06-27_0619,중티어,힐러,생존왕,미즈키,53.9,21.0,2.677,S
2026-06-27_0619,중티어,힐러,의무관,모이라,53.4,21.0,2.477,A
2026-06-27_0619,중티어,힐러,전술가,루시우,49.7,4.8,0.135,B
2026-06-27_0619,중티어,힐러,의무관,라이프위버,48.7,8.4,-0.073,B
2026-06-27_0619,중티어,힐러,전술가,바티스트,46.3,4.8,-1.225,C
2026-06-27_0619,중티어,힐러,의무관,메르시,45.7,7.7,-1.311,D
2026-06-27_0619,고티어,탱커,강건한 자,라인하르트,54.1,10.0,2.465,S
2026-06-27_0619,고티어,탱커,개시자,둠피스트,51.1,9.5,1.224,A
2026-06-27_0619,고티어,탱커,강건한 자,도미나,51.7,6.5,1.216,A
2026-06-27_0619,고티어,탱커,개시자,레킹볼,50.0,3.7,0.305,B
2026-06-27_0619,고티어,탱커,투사,마우가,48.9,8.1,0.228,B
2026-06-27_0619,고티어,탱커,강건한 자,라마트라,48.9,7.1,0.146,C
2026-06-27_0619,고티어,탱커,투사,로드호그,45.7,6.5,-1.184,C
2026-06-27_0619,고티어,탱커,개시자,D.VA,45.0,6.8,-1.439,D
2026-06-27_0619,고티어,딜러,전문가,메이,54.7,6.1,2.502,S
2026-06-27_0619,고티어,딜러,측면 공격가,겐지,50.9,8.3,1.207,A
2026-06-27_0619,고티어,딜러,측면 공격가,벤데타,51.0,2.7,0.676,B
2026-06-27_0619,고티어,딜러,측면 공격가,리퍼,48.8,5.7,0.102,C
2026-06-27_0619,고티어,딜러,전문가,바스티온,48.3,6.6,-0.007,D
2026-06-27_0619,고티어,힐러,생존왕,미즈키,53.9,21.0,2.677,S
2026-06-27_0619,고티어,힐러,의무관,모이라,53.4,21.0,2.477,A
2026-06-27_0619,고티어,힐러,전술가,루시우,49.7,4.8,0.135,B
2026-06-27_0619,고티어,힐러,의무관,라이프위버,48.7,8.4,-0.073,B
2026-06-27_0619,고티어,힐러,전술가,바티스트,46.3,4.8,-1.225,C
2026-06-27_0619,고티어,힐러,의무관,메르시,45.7,7.7,-1.311,D
