날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-03-24_1555,저티어,탱커,강건한 자,도미나,52.5,8.7,1.779,S
2026-03-24_1555,저티어,탱커,강건한 자,라인하르트,50.6,7.8,0.939,A
2026-03-24_1555,저티어,탱커,개시자,둠피스트,51.5,3.4,0.904,A
2026-03-24_1555,저티어,탱커,개시자,레킹볼,50.0,2.5,0.224,B
2026-03-24_1555,저티어,탱커,강건한 자,라마트라,48.4,9.5,0.211,B
2026-03-24_1555,저티어,탱커,개시자,D.VA,47.3,10.5,-0.14,C
2026-03-24_1555,저티어,탱커,투사,로드호그,47.9,6.1,-0.294,C
2026-03-24_1555,저티어,탱커,투사,마우가,47.9,5.1,-0.383,D
2026-03-24_1555,저티어,딜러,측면 공격가,리퍼,52.6,13.8,1.901,S
2026-03-24_1555,저티어,딜러,측면 공격가,벤데타,54.1,2.8,1.815,A
2026-03-24_1555,저티어,딜러,측면 공격가,겐지,51.7,7.9,1.173,B
2026-03-24_1555,저티어,딜러,전문가,메이,51.2,7.0,0.917,C
2026-03-24_1555,저티어,딜러,전문가,바스티온,48.2,16.6,0.315,D
2026-03-24_1555,저티어,힐러,생존왕,미즈키,53.2,18.2,2.191,S
2026-03-24_1555,저티어,힐러,의무관,모이라,49.2,26.4,1.002,A
2026-03-24_1555,저티어,힐러,전술가,루시우,47.6,7.3,-0.594,B
2026-03-24_1555,저티어,힐러,의무관,메르시,45.5,10.3,-1.284,B
2026-03-24_1555,저티어,힐러,전술가,바티스트,44.6,6.1,-1.855,C
2026-03-24_1555,저티어,힐러,의무관,라이프위버,44.2,3.6,-2.14,D
2026-03-24_1555,중티어,탱커,강건한 자,도미나,53.2,7.3,1.984,S
2026-03-24_1555,중티어,탱커,개시자,둠피스트,50.9,7.0,1.035,A
2026-03-24_1555,중티어,탱커,개시자,D.VA,48.8,8.5,0.339,A
2026-03-24_1555,중티어,탱커,강건한 자,라인하르트,48.3,7.3,0.024,B
2026-03-24_1555,중티어,탱커,개시자,레킹볼,48.8,3.7,-0.123,B
2026-03-24_1555,중티어,탱커,투사,로드호그,46.7,7.9,-0.559,C
2026-03-24_1555,중티어,탱커,투사,마우가,47.1,3.5,-0.823,C
2026-03-24_1555,중티어,탱커,강건한 자,라마트라,45.8,4.6,-1.237,D
2026-03-24_1555,중티어,딜러,측면 공격가,겐지,51.5,15.5,1.674,S
2026-03-24_1555,중티어,딜러,측면 공격가,벤데타,52.2,3.4,1.116,A
2026-03-24_1555,중티어,딜러,측면 공격가,리퍼,50.5,11.4,0.99,B
2026-03-24_1555,중티어,딜러,전문가,메이,49.9,7.0,0.445,C
2026-03-24_1555,중티어,딜러,전문가,바스티온,46.5,6.0,-0.984,D
2026-03-24_1555,중티어,힐러,생존왕,미즈키,51.6,15.4,1.696,S
2026-03-24_1555,중티어,힐러,의무관,메르시,49.1,7.0,0.12,A
2026-03-24_1555,중티어,힐러,의무관,모이라,47.6,14.2,0.014,B
2026-03-24_1555,중티어,힐러,전술가,루시우,48.6,4.6,-0.245,B
2026-03-24_1555,중티어,힐러,전술가,바티스트,45.1,7.5,-1.446,C
2026-03-24_1555,중티어,힐러,의무관,라이프위버,43.1,3.8,-2.499,D
2026-03-24_1555,고티어,탱커,강건한 자,도미나,52.5,6.6,1.69,S
2026-03-24_1555,고티어,탱커,개시자,둠피스트,48.4,10.4,0.448,A
2026-03-24_1555,고티어,탱커,개시자,D.VA,49.3,6.9,0.442,A
2026-03-24_1555,고티어,탱커,개시자,레킹볼,47.8,5.0,-0.357,B
2026-03-24_1555,고티어,탱커,투사,마우가,47.6,2.8,-0.667,B
2026-03-24_1555,고티어,탱커,강건한 자,라마트라,47.0,2.6,-0.928,C
2026-03-24_1555,고티어,탱커,투사,로드호그,45.2,7.0,-1.188,C
2026-03-24_1555,고티어,탱커,강건한 자,라인하르트,42.6,4.6,-2.479,D
2026-03-24_1555,고티어,딜러,측면 공격가,겐지,49.5,15.7,1.198,S
2026-03-24_1555,고티어,딜러,측면 공격가,벤데타,51.5,3.4,0.903,A
2026-03-24_1555,고티어,딜러,측면 공격가,리퍼,50.1,8.1,0.761,B
2026-03-24_1555,고티어,딜러,전문가,메이,47.8,4.0,-0.524,C
2026-03-24_1555,고티어,딜러,전문가,바스티온,46.2,2.5,-1.297,D
2026-03-24_1555,고티어,힐러,생존왕,미즈키,50.6,13.3,1.391,S
2026-03-24_1555,고티어,힐러,의무관,메르시,48.0,4.9,-0.376,A
2026-03-24_1555,고티어,힐러,의무관,모이라,47.0,6.5,-0.638,B
2026-03-24_1555,고티어,힐러,전술가,루시우,47.1,5.3,-0.701,B
2026-03-24_1555,고티어,힐러,전술가,바티스트,45.5,8.9,-1.03,C
2026-03-24_1555,고티어,힐러,의무관,라이프위버,38.2,2.7,-4.486,D
