날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-03-17_0325,저티어,탱커,강건한 자,도미나,52.6,12.7,2.033,S
2026-03-17_0325,저티어,탱커,강건한 자,라인하르트,51.8,7.9,1.338,A
2026-03-17_0325,저티어,탱커,개시자,둠피스트,49.6,9.4,0.575,A
2026-03-17_0325,저티어,탱커,투사,마우가,50.0,4.6,0.36,B
2026-03-17_0325,저티어,탱커,개시자,레킹볼,49.8,3.4,0.186,B
2026-03-17_0325,저티어,탱커,투사,로드호그,48.7,8.8,0.168,C
2026-03-17_0325,저티어,탱커,강건한 자,라마트라,48.8,6.1,-0.003,C
2026-03-17_0325,저티어,탱커,개시자,D.VA,46.6,8.5,-0.696,D
2026-03-17_0325,저티어,딜러,전문가,메이,56.0,8.1,2.887,S
2026-03-17_0325,저티어,딜러,측면 공격가,리퍼,53.0,10.0,1.801,A
2026-03-17_0325,저티어,딜러,측면 공격가,벤데타,51.8,10.9,1.375,B
2026-03-17_0325,저티어,딜러,측면 공격가,겐지,49.9,11.1,0.627,C
2026-03-17_0325,저티어,딜러,전문가,바스티온,48.8,9.8,0.109,D
2026-03-17_0325,저티어,힐러,생존왕,미즈키,54.1,21.4,2.833,S
2026-03-17_0325,저티어,힐러,의무관,모이라,50.4,15.1,1.001,A
2026-03-17_0325,저티어,힐러,전술가,루시우,51.4,6.3,0.911,B
2026-03-17_0325,저티어,힐러,의무관,메르시,47.4,9.5,-0.511,B
2026-03-17_0325,저티어,힐러,의무관,라이프위버,47.5,6.3,-0.649,C
2026-03-17_0325,저티어,힐러,전술가,바티스트,46.1,6.0,-1.226,D
2026-03-17_0325,중티어,탱커,강건한 자,도미나,52.6,12.7,2.033,S
2026-03-17_0325,중티어,탱커,강건한 자,라인하르트,51.8,7.9,1.338,A
2026-03-17_0325,중티어,탱커,개시자,둠피스트,49.6,9.4,0.575,A
2026-03-17_0325,중티어,탱커,투사,마우가,50.0,4.6,0.36,B
2026-03-17_0325,중티어,탱커,개시자,레킹볼,49.8,3.4,0.186,B
2026-03-17_0325,중티어,탱커,투사,로드호그,48.7,8.8,0.168,C
2026-03-17_0325,중티어,탱커,강건한 자,라마트라,48.8,6.1,-0.003,C
2026-03-17_0325,중티어,탱커,개시자,D.VA,46.6,8.5,-0.696,D
2026-03-17_0325,중티어,딜러,전문가,메이,56.0,8.1,2.887,S
2026-03-17_0325,중티어,딜러,측면 공격가,리퍼,53.0,10.0,1.801,A
2026-03-17_0325,중티어,딜러,측면 공격가,벤데타,51.8,10.9,1.375,B
2026-03-17_0325,중티어,딜러,측면 공격가,겐지,49.9,11.1,0.627,C
2026-03-17_0325,중티어,딜러,전문가,바스티온,48.8,9.8,0.109,D
2026-03-17_0325,중티어,힐러,생존왕,미즈키,54.1,21.4,2.833,S
2026-03-17_0325,중티어,힐러,의무관,모이라,50.4,15.1,1.001,A
2026-03-17_0325,중티어,힐러,전술가,루시우,51.4,6.3,0.911,B
2026-03-17_0325,중티어,힐러,의무관,메르시,47.4,9.5,-0.511,B
2026-03-17_0325,중티어,힐러,의무관,라이프위버,47.5,6.3,-0.649,C
2026-03-17_0325,중티어,힐러,전술가,바티스트,46.1,6.0,-1.226,D
2026-03-17_0325,고티어,탱커,강건한 자,도미나,52.6,12.7,2.033,S
2026-03-17_0325,고티어,탱커,강건한 자,라인하르트,51.8,7.9,1.338,A
2026-03-17_0325,고티어,탱커,개시자,둠피스트,49.6,9.4,0.575,A
2026-03-17_0325,고티어,탱커,투사,마우가,50.0,4.6,0.36,B
2026-03-17_0325,고티어,탱커,개시자,레킹볼,49.8,3.4,0.186,B
2026-03-17_0325,고티어,탱커,투사,로드호그,48.7,8.8,0.168,C
2026-03-17_0325,고티어,탱커,강건한 자,라마트라,48.8,6.1,-0.003,C
2026-03-17_0325,고티어,탱커,개시자,D.VA,46.6,8.5,-0.696,D
2026-03-17_0325,고티어,딜러,전문가,메이,56.0,8.1,2.887,S
2026-03-17_0325,고티어,딜러,측면 공격가,리퍼,53.0,10.0,1.801,A
2026-03-17_0325,고티어,딜러,측면 공격가,벤데타,51.8,10.9,1.375,B
2026-03-17_0325,고티어,딜러,측면 공격가,겐지,49.9,11.1,0.627,C
2026-03-17_0325,고티어,딜러,전문가,바스티온,48.8,9.8,0.109,D
2026-03-17_0325,고티어,힐러,생존왕,미즈키,54.1,21.4,2.833,S
2026-03-17_0325,고티어,힐러,의무관,모이라,50.4,15.1,1.001,A
2026-03-17_0325,고티어,힐러,전술가,루시우,51.4,6.3,0.911,B
2026-03-17_0325,고티어,힐러,의무관,메르시,47.4,9.5,-0.511,B
2026-03-17_0325,고티어,힐러,의무관,라이프위버,47.5,6.3,-0.649,C
2026-03-17_0325,고티어,힐러,전술가,바티스트,46.1,6.0,-1.226,D
