날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-05-15_0621,저티어,탱커,강건한 자,라마트라,53.2,9.5,2.117,S
2026-05-15_0621,저티어,탱커,투사,마우가,51.6,12.0,1.697,A
2026-05-15_0621,저티어,탱커,강건한 자,라인하르트,50.6,8.5,0.989,A
2026-05-15_0621,저티어,탱커,개시자,둠피스트,50.5,3.1,0.473,B
2026-05-15_0621,저티어,탱커,강건한 자,도미나,48.5,6.2,-0.054,B
2026-05-15_0621,저티어,탱커,개시자,레킹볼,44.1,2.2,-2.166,C
2026-05-15_0621,저티어,탱커,개시자,D.VA,41.4,8.0,-2.735,C
2026-05-15_0621,저티어,탱커,투사,로드호그,40.5,5.0,-3.36,D
2026-05-15_0621,저티어,딜러,측면 공격가,리퍼,58.2,14.5,4.292,S
2026-05-15_0621,저티어,딜러,측면 공격가,겐지,55.5,8.3,2.779,A
2026-05-15_0621,저티어,딜러,전문가,메이,48.4,5.5,-0.256,B
2026-05-15_0621,저티어,딜러,측면 공격가,벤데타,48.8,2.5,-0.306,C
2026-05-15_0621,저티어,딜러,전문가,바스티온,46.9,12.2,-0.389,D
2026-05-15_0621,저티어,힐러,의무관,모이라,52.7,25.8,2.487,S
2026-05-15_0621,저티어,힐러,생존왕,미즈키,54.2,10.2,2.236,A
2026-05-15_0621,저티어,힐러,의무관,메르시,42.1,10.0,-2.615,B
2026-05-15_0621,저티어,힐러,의무관,라이프위버,42.5,6.1,-2.667,B
2026-05-15_0621,저티어,힐러,전술가,바티스트,40.6,5.2,-3.476,C
2026-05-15_0621,저티어,힐러,전술가,루시우,39.3,8.7,-3.805,D
2026-05-15_0621,중티어,탱커,개시자,둠피스트,53.1,6.5,1.833,S
2026-05-15_0621,중티어,탱커,강건한 자,도미나,53.0,3.8,1.547,A
2026-05-15_0621,중티어,탱커,개시자,D.VA,52.1,6.1,1.397,A
2026-05-15_0621,중티어,탱커,강건한 자,라인하르트,47.3,8.1,-0.341,B
2026-05-15_0621,중티어,탱커,투사,마우가,45.2,13.6,-0.679,B
2026-05-15_0621,중티어,탱커,개시자,레킹볼,46.9,3.6,-0.911,C
2026-05-15_0621,중티어,탱커,강건한 자,라마트라,44.1,4.7,-1.931,C
2026-05-15_0621,중티어,탱커,투사,로드호그,42.6,6.2,-2.394,D
2026-05-15_0621,중티어,딜러,측면 공격가,겐지,53.7,17.3,2.638,S
2026-05-15_0621,중티어,딜러,측면 공격가,리퍼,52.7,14.5,2.051,A
2026-05-15_0621,중티어,딜러,전문가,메이,49.5,5.4,0.162,B
2026-05-15_0621,중티어,딜러,전문가,바스티온,46.7,5.7,-0.938,C
2026-05-15_0621,중티어,딜러,측면 공격가,벤데타,45.3,1.9,-1.753,D
2026-05-15_0621,중티어,힐러,생존왕,미즈키,50.1,7.4,0.657,S
2026-05-15_0621,중티어,힐러,전술가,바티스트,49.8,6.4,0.453,A
2026-05-15_0621,중티어,힐러,의무관,모이라,45.8,10.4,-0.813,B
2026-05-15_0621,중티어,힐러,의무관,라이프위버,45.7,7.4,-1.103,B
2026-05-15_0621,중티어,힐러,의무관,메르시,45.7,7.3,-1.112,C
2026-05-15_0621,중티어,힐러,전술가,루시우,44.2,4.3,-1.962,D
2026-05-15_0621,고티어,탱커,개시자,레킹볼,58.2,2.8,3.575,S
2026-05-15_0621,고티어,탱커,개시자,D.VA,52.8,4.3,1.573,A
2026-05-15_0621,고티어,탱커,투사,마우가,49.4,13.2,1.149,A
2026-05-15_0621,고티어,탱커,투사,로드호그,48.4,5.2,-0.093,B
2026-05-15_0621,고티어,탱커,강건한 자,도미나,48.1,4.2,-0.318,B
2026-05-15_0621,고티어,탱커,개시자,둠피스트,42.1,9.0,-2.213,C
2026-05-15_0621,고티어,탱커,강건한 자,라마트라,42.3,2.5,-2.817,C
2026-05-15_0621,고티어,탱커,강건한 자,라인하르트,38.2,4.4,-4.257,D
2026-05-15_0621,고티어,딜러,측면 공격가,리퍼,51.5,14.3,1.759,S
2026-05-15_0621,고티어,딜러,측면 공격가,벤데타,51.2,1.2,0.577,A
2026-05-15_0621,고티어,딜러,전문가,바스티온,50.1,3.9,0.356,B
2026-05-15_0621,고티어,딜러,측면 공격가,겐지,47.6,14.1,0.183,C
2026-05-15_0621,고티어,딜러,전문가,메이,40.8,3.5,-3.396,D
2026-05-15_0621,고티어,힐러,전술가,루시우,52.4,6.7,1.619,S
2026-05-15_0621,고티어,힐러,의무관,메르시,50.5,7.0,0.889,A
2026-05-15_0621,고티어,힐러,생존왕,미즈키,49.4,5.0,0.252,B
2026-05-15_0621,고티어,힐러,의무관,모이라,48.8,5.7,0.081,B
2026-05-15_0621,고티어,힐러,전술가,바티스트,48.1,8.4,0.066,C
2026-05-15_0621,고티어,힐러,의무관,라이프위버,44.7,3.8,-1.746,D
