날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-07-22_0538,저티어,탱커,강건한 자,라인하르트,52.8,9.2,1.903,S
2026-07-22_0538,저티어,탱커,강건한 자,라마트라,51.5,8.4,1.315,A
2026-07-22_0538,저티어,탱커,강건한 자,도미나,51.9,5.0,1.186,A
2026-07-22_0538,저티어,탱커,투사,마우가,50.4,9.2,0.943,B
2026-07-22_0538,저티어,탱커,개시자,둠피스트,50.3,8.5,0.843,B
2026-07-22_0538,저티어,탱커,개시자,레킹볼,49.1,3.3,-0.079,C
2026-07-22_0538,저티어,탱커,투사,로드호그,45.7,6.5,-1.167,C
2026-07-22_0538,저티어,탱커,개시자,D.VA,44.9,6.3,-1.504,D
2026-07-22_0538,저티어,딜러,전문가,메이,54.4,7.3,2.302,S
2026-07-22_0538,저티어,딜러,측면 공격가,벤데타,52.8,5.9,1.558,A
2026-07-22_0538,저티어,딜러,측면 공격가,리퍼,51.9,8.1,1.361,B
2026-07-22_0538,저티어,딜러,측면 공격가,겐지,51.3,11.0,1.337,C
2026-07-22_0538,저티어,딜러,전문가,바스티온,48.2,8.1,-0.119,D
2026-07-22_0538,저티어,힐러,생존왕,미즈키,52.8,16.5,2.112,S
2026-07-22_0538,저티어,힐러,의무관,모이라,52.0,18.2,1.894,A
2026-07-22_0538,저티어,힐러,전술가,루시우,51.4,5.4,0.885,B
2026-07-22_0538,저티어,힐러,의무관,라이프위버,48.8,8.1,0.007,B
2026-07-22_0538,저티어,힐러,전술가,바티스트,46.9,4.3,-0.982,C
2026-07-22_0538,저티어,힐러,의무관,메르시,45.7,7.4,-1.275,D
2026-07-22_0538,중티어,탱커,강건한 자,라인하르트,52.8,9.2,1.903,S
2026-07-22_0538,중티어,탱커,강건한 자,라마트라,51.5,8.4,1.315,A
2026-07-22_0538,중티어,탱커,강건한 자,도미나,51.9,5.0,1.186,A
2026-07-22_0538,중티어,탱커,투사,마우가,50.4,9.2,0.943,B
2026-07-22_0538,중티어,탱커,개시자,둠피스트,50.3,8.5,0.843,B
2026-07-22_0538,중티어,탱커,개시자,레킹볼,49.1,3.3,-0.079,C
2026-07-22_0538,중티어,탱커,투사,로드호그,45.7,6.5,-1.167,C
2026-07-22_0538,중티어,탱커,개시자,D.VA,44.9,6.3,-1.504,D
2026-07-22_0538,중티어,딜러,전문가,메이,54.4,7.3,2.302,S
2026-07-22_0538,중티어,딜러,측면 공격가,벤데타,52.8,5.9,1.558,A
2026-07-22_0538,중티어,딜러,측면 공격가,리퍼,51.9,8.1,1.361,B
2026-07-22_0538,중티어,딜러,측면 공격가,겐지,51.3,11.0,1.337,C
2026-07-22_0538,중티어,딜러,전문가,바스티온,48.2,8.1,-0.119,D
2026-07-22_0538,중티어,힐러,생존왕,미즈키,52.8,16.5,2.112,S
2026-07-22_0538,중티어,힐러,의무관,모이라,52.0,18.2,1.894,A
2026-07-22_0538,중티어,힐러,전술가,루시우,51.4,5.4,0.885,B
2026-07-22_0538,중티어,힐러,의무관,라이프위버,48.8,8.1,0.007,B
2026-07-22_0538,중티어,힐러,전술가,바티스트,46.9,4.3,-0.982,C
2026-07-22_0538,중티어,힐러,의무관,메르시,45.7,7.4,-1.275,D
2026-07-22_0538,고티어,탱커,강건한 자,라인하르트,52.8,9.2,1.903,S
2026-07-22_0538,고티어,탱커,강건한 자,라마트라,51.5,8.4,1.315,A
2026-07-22_0538,고티어,탱커,강건한 자,도미나,51.9,5.0,1.186,A
2026-07-22_0538,고티어,탱커,투사,마우가,50.4,9.2,0.943,B
2026-07-22_0538,고티어,탱커,개시자,둠피스트,50.3,8.5,0.843,B
2026-07-22_0538,고티어,탱커,개시자,레킹볼,49.1,3.3,-0.079,C
2026-07-22_0538,고티어,탱커,투사,로드호그,45.7,6.5,-1.167,C
2026-07-22_0538,고티어,탱커,개시자,D.VA,44.9,6.3,-1.504,D
2026-07-22_0538,고티어,딜러,전문가,메이,54.4,7.3,2.302,S
2026-07-22_0538,고티어,딜러,측면 공격가,벤데타,52.8,5.9,1.558,A
2026-07-22_0538,고티어,딜러,측면 공격가,리퍼,51.9,8.1,1.361,B
2026-07-22_0538,고티어,딜러,측면 공격가,겐지,51.3,11.0,1.337,C
2026-07-22_0538,고티어,딜러,전문가,바스티온,48.2,8.1,-0.119,D
2026-07-22_0538,고티어,힐러,생존왕,미즈키,52.8,16.5,2.112,S
2026-07-22_0538,고티어,힐러,의무관,모이라,52.0,18.2,1.894,A
2026-07-22_0538,고티어,힐러,전술가,루시우,51.4,5.4,0.885,B
2026-07-22_0538,고티어,힐러,의무관,라이프위버,48.8,8.1,0.007,B
2026-07-22_0538,고티어,힐러,전술가,바티스트,46.9,4.3,-0.982,C
2026-07-22_0538,고티어,힐러,의무관,메르시,45.7,7.4,-1.275,D
