날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-07-10_0631,저티어,탱커,강건한 자,라인하르트,53.7,10.0,2.319,S
2026-07-10_0631,저티어,탱커,강건한 자,도미나,51.8,6.0,1.223,A
2026-07-10_0631,저티어,탱커,개시자,둠피스트,51.0,9.3,1.18,A
2026-07-10_0631,저티어,탱커,투사,마우가,49.1,8.1,0.32,B
2026-07-10_0631,저티어,탱커,개시자,레킹볼,49.8,3.6,0.222,B
2026-07-10_0631,저티어,탱커,강건한 자,라마트라,48.9,6.8,0.131,C
2026-07-10_0631,저티어,탱커,투사,로드호그,45.7,6.6,-1.166,C
2026-07-10_0631,저티어,탱커,개시자,D.VA,45.1,6.8,-1.389,D
2026-07-10_0631,저티어,딜러,전문가,메이,55.1,6.9,2.643,S
2026-07-10_0631,저티어,딜러,측면 공격가,겐지,51.0,9.9,1.266,A
2026-07-10_0631,저티어,딜러,측면 공격가,벤데타,50.9,3.1,0.631,B
2026-07-10_0631,저티어,딜러,측면 공격가,리퍼,49.7,6.8,0.475,C
2026-07-10_0631,저티어,딜러,전문가,바스티온,48.5,7.6,0.065,D
2026-07-10_0631,저티어,힐러,생존왕,미즈키,53.7,21.1,2.621,S
2026-07-10_0631,저티어,힐러,의무관,모이라,52.8,20.4,2.223,A
2026-07-10_0631,저티어,힐러,전술가,루시우,49.5,4.8,0.059,B
2026-07-10_0631,저티어,힐러,의무관,라이프위버,48.6,8.1,-0.122,B
2026-07-10_0631,저티어,힐러,전술가,바티스트,46.6,4.7,-1.106,C
2026-07-10_0631,저티어,힐러,의무관,메르시,45.7,7.5,-1.315,D
2026-07-10_0631,중티어,탱커,강건한 자,라인하르트,53.7,10.0,2.319,S
2026-07-10_0631,중티어,탱커,강건한 자,도미나,51.8,6.0,1.223,A
2026-07-10_0631,중티어,탱커,개시자,둠피스트,51.0,9.3,1.18,A
2026-07-10_0631,중티어,탱커,투사,마우가,49.1,8.1,0.32,B
2026-07-10_0631,중티어,탱커,개시자,레킹볼,49.8,3.6,0.222,B
2026-07-10_0631,중티어,탱커,강건한 자,라마트라,48.9,6.8,0.131,C
2026-07-10_0631,중티어,탱커,투사,로드호그,45.7,6.6,-1.166,C
2026-07-10_0631,중티어,탱커,개시자,D.VA,45.1,6.8,-1.389,D
2026-07-10_0631,중티어,딜러,전문가,메이,55.1,6.9,2.643,S
2026-07-10_0631,중티어,딜러,측면 공격가,겐지,51.0,9.9,1.266,A
2026-07-10_0631,중티어,딜러,측면 공격가,벤데타,50.9,3.1,0.631,B
2026-07-10_0631,중티어,딜러,측면 공격가,리퍼,49.7,6.8,0.475,C
2026-07-10_0631,중티어,딜러,전문가,바스티온,48.5,7.6,0.065,D
2026-07-10_0631,중티어,힐러,생존왕,미즈키,53.7,21.1,2.621,S
2026-07-10_0631,중티어,힐러,의무관,모이라,52.8,20.4,2.223,A
2026-07-10_0631,중티어,힐러,전술가,루시우,49.5,4.8,0.059,B
2026-07-10_0631,중티어,힐러,의무관,라이프위버,48.6,8.1,-0.122,B
2026-07-10_0631,중티어,힐러,전술가,바티스트,46.6,4.7,-1.106,C
2026-07-10_0631,중티어,힐러,의무관,메르시,45.7,7.5,-1.315,D
2026-07-10_0631,고티어,탱커,강건한 자,라인하르트,53.7,10.0,2.319,S
2026-07-10_0631,고티어,탱커,강건한 자,도미나,51.8,6.0,1.223,A
2026-07-10_0631,고티어,탱커,개시자,둠피스트,51.0,9.3,1.18,A
2026-07-10_0631,고티어,탱커,투사,마우가,49.1,8.1,0.32,B
2026-07-10_0631,고티어,탱커,개시자,레킹볼,49.8,3.6,0.222,B
2026-07-10_0631,고티어,탱커,강건한 자,라마트라,48.9,6.8,0.131,C
2026-07-10_0631,고티어,탱커,투사,로드호그,45.7,6.6,-1.166,C
2026-07-10_0631,고티어,탱커,개시자,D.VA,45.1,6.8,-1.389,D
2026-07-10_0631,고티어,딜러,전문가,메이,55.1,6.9,2.643,S
2026-07-10_0631,고티어,딜러,측면 공격가,겐지,51.0,9.9,1.266,A
2026-07-10_0631,고티어,딜러,측면 공격가,벤데타,50.9,3.1,0.631,B
2026-07-10_0631,고티어,딜러,측면 공격가,리퍼,49.7,6.8,0.475,C
2026-07-10_0631,고티어,딜러,전문가,바스티온,48.5,7.6,0.065,D
2026-07-10_0631,고티어,힐러,생존왕,미즈키,53.7,21.1,2.621,S
2026-07-10_0631,고티어,힐러,의무관,모이라,52.8,20.4,2.223,A
2026-07-10_0631,고티어,힐러,전술가,루시우,49.5,4.8,0.059,B
2026-07-10_0631,고티어,힐러,의무관,라이프위버,48.6,8.1,-0.122,B
2026-07-10_0631,고티어,힐러,전술가,바티스트,46.6,4.7,-1.106,C
2026-07-10_0631,고티어,힐러,의무관,메르시,45.7,7.5,-1.315,D
