날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-06-11_0720,저티어,탱커,강건한 자,도미나,51.5,6.3,1.167,S
2026-06-11_0720,저티어,탱커,강건한 자,라인하르트,50.6,8.1,0.969,A
2026-06-11_0720,저티어,탱커,개시자,둠피스트,51.6,3.4,0.946,A
2026-06-11_0720,저티어,탱커,강건한 자,라마트라,50.2,9.3,0.918,B
2026-06-11_0720,저티어,탱커,투사,마우가,48.5,10.5,0.346,B
2026-06-11_0720,저티어,탱커,개시자,레킹볼,49.0,2.2,-0.202,C
2026-06-11_0720,저티어,탱커,개시자,D.VA,47.3,8.6,-0.306,C
2026-06-11_0720,저티어,탱커,투사,로드호그,44.2,4.9,-1.879,D
2026-06-11_0720,저티어,딜러,측면 공격가,리퍼,53.4,15.2,2.347,S
2026-06-11_0720,저티어,딜러,측면 공격가,겐지,51.7,8.6,1.238,A
2026-06-11_0720,저티어,딜러,전문가,메이,51.4,6.0,0.95,B
2026-06-11_0720,저티어,딜러,전문가,바스티온,47.8,13.8,0.016,C
2026-06-11_0720,저티어,딜러,측면 공격가,벤데타,48.7,2.6,-0.351,D
2026-06-11_0720,저티어,힐러,생존왕,미즈키,51.5,12.0,1.289,S
2026-06-11_0720,저티어,힐러,의무관,모이라,49.2,22.6,0.978,A
2026-06-11_0720,저티어,힐러,의무관,라이프위버,48.1,6.0,-0.416,B
2026-06-11_0720,저티어,힐러,전술가,루시우,47.5,7.2,-0.587,B
2026-06-11_0720,저티어,힐러,전술가,바티스트,46.0,5.5,-1.284,C
2026-06-11_0720,저티어,힐러,의무관,메르시,44.9,9.4,-1.5,D
2026-06-11_0720,중티어,탱커,개시자,둠피스트,52.2,8.1,1.658,S
2026-06-11_0720,중티어,탱커,강건한 자,도미나,52.8,3.6,1.466,A
2026-06-11_0720,중티어,탱커,개시자,D.VA,49.1,6.6,0.274,A
2026-06-11_0720,중티어,탱커,강건한 자,라인하르트,48.1,7.2,-0.069,B
2026-06-11_0720,중티어,탱커,투사,마우가,47.0,9.5,-0.288,B
2026-06-11_0720,중티어,탱커,개시자,레킹볼,47.8,3.7,-0.525,C
2026-06-11_0720,중티어,탱커,강건한 자,라마트라,47.5,4.8,-0.539,C
2026-06-11_0720,중티어,탱커,투사,로드호그,42.9,6.5,-2.216,D
2026-06-11_0720,중티어,딜러,측면 공격가,리퍼,52.7,15.2,2.084,S
2026-06-11_0720,중티어,딜러,측면 공격가,겐지,52.0,16.1,1.864,A
2026-06-11_0720,중티어,딜러,전문가,메이,48.9,6.2,-0.03,B
2026-06-11_0720,중티어,딜러,전문가,바스티온,47.6,6.2,-0.55,C
2026-06-11_0720,중티어,딜러,측면 공격가,벤데타,47.4,1.7,-0.928,D
2026-06-11_0720,중티어,힐러,생존왕,미즈키,49.3,8.3,0.445,S
2026-06-11_0720,중티어,힐러,의무관,메르시,47.9,5.9,-0.324,A
2026-06-11_0720,중티어,힐러,의무관,모이라,46.7,10.0,-0.446,B
2026-06-11_0720,중티어,힐러,의무관,라이프위버,46.9,6.7,-0.655,B
2026-06-11_0720,중티어,힐러,전술가,루시우,47.3,4.0,-0.73,C
2026-06-11_0720,중티어,힐러,전술가,바티스트,46.2,6.3,-0.97,D
2026-06-11_0720,고티어,탱커,강건한 자,도미나,53.0,2.5,1.471,S
2026-06-11_0720,고티어,탱커,개시자,둠피스트,49.7,12.0,1.183,A
2026-06-11_0720,고티어,탱커,개시자,D.VA,49.3,4.9,0.252,A
2026-06-11_0720,고티어,탱커,개시자,레킹볼,47.2,4.6,-0.62,B
2026-06-11_0720,고티어,탱커,강건한 자,라마트라,47.0,3.1,-0.863,B
2026-06-11_0720,고티어,탱커,투사,마우가,44.7,7.7,-1.284,C
2026-06-11_0720,고티어,탱커,강건한 자,라인하르트,43.7,4.6,-2.02,C
2026-06-11_0720,고티어,탱커,투사,로드호그,42.1,4.8,-2.639,D
2026-06-11_0720,고티어,딜러,측면 공격가,리퍼,53.2,15.3,2.439,S
2026-06-11_0720,고티어,딜러,측면 공격가,겐지,49.8,14.5,1.018,A
2026-06-11_0720,고티어,딜러,전문가,바스티온,49.3,4.0,0.023,B
2026-06-11_0720,고티어,딜러,전문가,메이,48.5,4.6,-0.252,C
2026-06-11_0720,고티어,딜러,측면 공격가,벤데타,46.1,1.2,-1.469,D
2026-06-11_0720,고티어,힐러,생존왕,미즈키,49.2,8.1,0.577,S
2026-06-11_0720,고티어,힐러,의무관,메르시,47.9,4.4,-0.353,A
2026-06-11_0720,고티어,힐러,전술가,바티스트,46.5,6.3,-0.702,B
2026-06-11_0720,고티어,힐러,전술가,루시우,46.7,4.8,-0.788,B
2026-06-11_0720,고티어,힐러,의무관,모이라,45.2,4.3,-1.444,C
2026-06-11_0720,고티어,힐러,의무관,라이프위버,43.1,4.6,-2.25,D
