날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-05-20_0638,저티어,탱커,강건한 자,도미나,53.0,7.2,1.764,S
2026-05-20_0638,저티어,탱커,개시자,둠피스트,51.5,9.6,1.352,A
2026-05-20_0638,저티어,탱커,강건한 자,라인하르트,51.6,7.3,1.212,A
2026-05-20_0638,저티어,탱커,투사,마우가,50.1,13.6,1.105,B
2026-05-20_0638,저티어,탱커,강건한 자,라마트라,50.3,7.4,0.699,B
2026-05-20_0638,저티어,탱커,개시자,레킹볼,49.4,3.0,-0.005,C
2026-05-20_0638,저티어,탱커,개시자,D.VA,46.2,7.5,-0.933,C
2026-05-20_0638,저티어,탱커,투사,로드호그,44.6,5.7,-1.714,D
2026-05-20_0638,저티어,딜러,측면 공격가,리퍼,53.9,11.8,2.389,S
2026-05-20_0638,저티어,딜러,전문가,메이,53.4,5.0,1.711,A
2026-05-20_0638,저티어,딜러,측면 공격가,겐지,50.9,13.2,1.287,B
2026-05-20_0638,저티어,딜러,측면 공격가,벤데타,49.0,3.8,-0.133,C
2026-05-20_0638,저티어,딜러,전문가,바스티온,48.0,8.9,-0.175,D
2026-05-20_0638,저티어,힐러,생존왕,미즈키,51.8,11.4,1.47,S
2026-05-20_0638,저티어,힐러,의무관,모이라,50.2,12.4,0.896,A
2026-05-20_0638,저티어,힐러,의무관,라이프위버,50.5,9.1,0.799,B
2026-05-20_0638,저티어,힐러,전술가,루시우,49.8,6.6,0.354,B
2026-05-20_0638,저티어,힐러,의무관,메르시,47.0,9.1,-0.601,C
2026-05-20_0638,저티어,힐러,전술가,바티스트,47.4,6.1,-0.639,D
2026-05-20_0638,중티어,탱커,강건한 자,도미나,53.0,7.2,1.764,S
2026-05-20_0638,중티어,탱커,개시자,둠피스트,51.5,9.6,1.352,A
2026-05-20_0638,중티어,탱커,강건한 자,라인하르트,51.6,7.3,1.212,A
2026-05-20_0638,중티어,탱커,투사,마우가,50.1,13.6,1.105,B
2026-05-20_0638,중티어,탱커,강건한 자,라마트라,50.3,7.4,0.699,B
2026-05-20_0638,중티어,탱커,개시자,레킹볼,49.4,3.0,-0.005,C
2026-05-20_0638,중티어,탱커,개시자,D.VA,46.2,7.5,-0.933,C
2026-05-20_0638,중티어,탱커,투사,로드호그,44.6,5.7,-1.714,D
2026-05-20_0638,중티어,딜러,측면 공격가,리퍼,53.9,11.8,2.389,S
2026-05-20_0638,중티어,딜러,전문가,메이,53.4,5.0,1.711,A
2026-05-20_0638,중티어,딜러,측면 공격가,겐지,50.9,13.2,1.287,B
2026-05-20_0638,중티어,딜러,측면 공격가,벤데타,49.0,3.8,-0.133,C
2026-05-20_0638,중티어,딜러,전문가,바스티온,48.0,8.9,-0.175,D
2026-05-20_0638,중티어,힐러,생존왕,미즈키,51.8,11.4,1.47,S
2026-05-20_0638,중티어,힐러,의무관,모이라,50.2,12.4,0.896,A
2026-05-20_0638,중티어,힐러,의무관,라이프위버,50.5,9.1,0.799,B
2026-05-20_0638,중티어,힐러,전술가,루시우,49.8,6.6,0.354,B
2026-05-20_0638,중티어,힐러,의무관,메르시,47.0,9.1,-0.601,C
2026-05-20_0638,중티어,힐러,전술가,바티스트,47.4,6.1,-0.639,D
2026-05-20_0638,고티어,탱커,강건한 자,도미나,53.0,7.2,1.764,S
2026-05-20_0638,고티어,탱커,개시자,둠피스트,51.5,9.6,1.352,A
2026-05-20_0638,고티어,탱커,강건한 자,라인하르트,51.6,7.3,1.212,A
2026-05-20_0638,고티어,탱커,투사,마우가,50.1,13.6,1.105,B
2026-05-20_0638,고티어,탱커,강건한 자,라마트라,50.3,7.4,0.699,B
2026-05-20_0638,고티어,탱커,개시자,레킹볼,49.4,3.0,-0.005,C
2026-05-20_0638,고티어,탱커,개시자,D.VA,46.2,7.5,-0.933,C
2026-05-20_0638,고티어,탱커,투사,로드호그,44.6,5.7,-1.714,D
2026-05-20_0638,고티어,딜러,측면 공격가,리퍼,53.9,11.8,2.389,S
2026-05-20_0638,고티어,딜러,전문가,메이,53.4,5.0,1.711,A
2026-05-20_0638,고티어,딜러,측면 공격가,겐지,50.9,13.2,1.287,B
2026-05-20_0638,고티어,딜러,측면 공격가,벤데타,49.0,3.8,-0.133,C
2026-05-20_0638,고티어,딜러,전문가,바스티온,48.0,8.9,-0.175,D
2026-05-20_0638,고티어,힐러,생존왕,미즈키,51.8,11.4,1.47,S
2026-05-20_0638,고티어,힐러,의무관,모이라,50.2,12.4,0.896,A
2026-05-20_0638,고티어,힐러,의무관,라이프위버,50.5,9.1,0.799,B
2026-05-20_0638,고티어,힐러,전술가,루시우,49.8,6.6,0.354,B
2026-05-20_0638,고티어,힐러,의무관,메르시,47.0,9.1,-0.601,C
2026-05-20_0638,고티어,힐러,전술가,바티스트,47.4,6.1,-0.639,D
