날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-09-14_1940,저티어,탱커,강건한 자,라인하르트,54.2,7.6,2.47,S
2026-09-14_1940,저티어,탱커,강건한 자,도미나,50.5,5.5,0.771,A
2026-09-14_1940,저티어,탱커,개시자,둠피스트,50.5,3.9,0.605,A
2026-09-14_1940,저티어,탱커,강건한 자,라마트라,48.3,11.1,0.473,B
2026-09-14_1940,저티어,탱커,개시자,레킹볼,49.4,2.2,-0.011,B
2026-09-14_1940,저티어,탱커,개시자,D.VA,47.3,6.7,-0.384,C
2026-09-14_1940,저티어,탱커,투사,로드호그,45.7,4.0,-1.304,C
2026-09-14_1940,저티어,탱커,투사,마우가,42.0,5.2,-2.66,D
2026-09-14_1940,저티어,딜러,측면 공격가,리퍼,52.9,11.5,1.843,S
2026-09-14_1940,저티어,딜러,전문가,메이,50.6,7.4,0.68,A
2026-09-14_1940,저티어,딜러,측면 공격가,겐지,50.2,6.9,0.49,B
2026-09-14_1940,저티어,딜러,전문가,바스티온,48.2,14.6,0.147,C
2026-09-14_1940,저티어,힐러,의무관,모이라,53.5,31.7,3.059,S
2026-09-14_1940,저티어,힐러,생존왕,미즈키,50.8,15.5,1.131,A
2026-09-14_1940,저티어,힐러,전술가,바티스트,48.7,7.7,-0.117,B
2026-09-14_1940,저티어,힐러,의무관,라이프위버,48.5,5.7,-0.302,B
2026-09-14_1940,저티어,힐러,의무관,메르시,44.1,4.2,-2.14,C
2026-09-14_1940,저티어,힐러,전술가,루시우,43.9,4.0,-2.231,D
2026-09-14_1940,중티어,탱커,강건한 자,라인하르트,51.3,9.2,1.531,S
2026-09-14_1940,중티어,탱커,강건한 자,도미나,51.6,2.8,0.948,A
2026-09-14_1940,중티어,탱커,개시자,둠피스트,49.4,7.8,0.617,A
2026-09-14_1940,중티어,탱커,개시자,레킹볼,49.3,3.4,0.093,B
2026-09-14_1940,중티어,탱커,강건한 자,라마트라,48.2,6.9,0.038,B
2026-09-14_1940,중티어,탱커,개시자,D.VA,45.5,4.9,-1.262,C
2026-09-14_1940,중티어,탱커,투사,마우가,41.6,4.0,-2.921,C
2026-09-14_1940,중티어,탱커,투사,로드호그,41.1,4.7,-3.044,D
2026-09-14_1940,중티어,딜러,측면 공격가,겐지,51.2,10.4,1.115,S
2026-09-14_1940,중티어,딜러,측면 공격가,리퍼,50.3,13.0,0.914,A
2026-09-14_1940,중티어,딜러,전문가,메이,50.4,7.4,0.612,B
2026-09-14_1940,중티어,딜러,전문가,바스티온,47.2,8.5,-0.601,C
2026-09-14_1940,중티어,힐러,의무관,모이라,52.2,25.2,2.392,S
2026-09-14_1940,중티어,힐러,생존왕,미즈키,49.7,11.8,0.588,A
2026-09-14_1940,중티어,힐러,전술가,바티스트,47.8,9.6,-0.304,B
2026-09-14_1940,중티어,힐러,의무관,라이프위버,47.3,6.7,-0.678,B
2026-09-14_1940,중티어,힐러,전술가,루시우,47.4,3.4,-0.836,C
2026-09-14_1940,중티어,힐러,의무관,메르시,45.2,3.3,-1.722,D
2026-09-14_1940,고티어,탱커,개시자,둠피스트,51.3,9.8,1.745,S
2026-09-14_1940,고티어,탱커,강건한 자,도미나,51.0,1.5,0.588,A
2026-09-14_1940,고티어,탱커,강건한 자,라마트라,48.8,3.5,-0.043,A
2026-09-14_1940,고티어,탱커,강건한 자,라인하르트,47.4,4.9,-0.428,B
2026-09-14_1940,고티어,탱커,투사,로드호그,46.9,5.1,-0.603,B
2026-09-14_1940,고티어,탱커,개시자,D.VA,45.1,4.3,-1.422,C
2026-09-14_1940,고티어,탱커,개시자,레킹볼,43.9,5.4,-1.765,C
2026-09-14_1940,고티어,탱커,투사,마우가,39.7,3.9,-3.632,D
2026-09-14_1940,고티어,딜러,측면 공격가,겐지,51.4,11.6,1.473,S
2026-09-14_1940,고티어,딜러,측면 공격가,리퍼,49.0,10.0,0.387,A
2026-09-14_1940,고티어,딜러,전문가,메이,49.0,4.5,-0.046,B
2026-09-14_1940,고티어,딜러,전문가,바스티온,45.6,4.4,-1.414,C
2026-09-14_1940,고티어,힐러,의무관,모이라,49.5,16.5,1.043,S
2026-09-14_1940,고티어,힐러,전술가,루시우,50.3,6.2,0.587,A
2026-09-14_1940,고티어,힐러,전술가,바티스트,48.6,9.3,0.14,B
2026-09-14_1940,고티어,힐러,생존왕,미즈키,47.1,10.4,-0.377,B
2026-09-14_1940,고티어,힐러,의무관,라이프위버,46.3,3.9,-1.186,C
2026-09-14_1940,고티어,힐러,의무관,메르시,46.1,1.5,-1.447,D
