날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-06-16_1850,저티어,탱커,강건한 자,도미나,52.7,6.1,1.572,S
2026-06-16_1850,저티어,탱커,강건한 자,라인하르트,52.0,8.0,1.445,A
2026-06-16_1850,저티어,탱커,개시자,둠피스트,51.5,9.8,1.391,A
2026-06-16_1850,저티어,탱커,투사,마우가,49.6,11.1,0.735,B
2026-06-16_1850,저티어,탱커,강건한 자,라마트라,49.9,6.8,0.509,B
2026-06-16_1850,저티어,탱커,개시자,레킹볼,49.5,3.5,0.082,C
2026-06-16_1850,저티어,탱커,개시자,D.VA,46.3,7.8,-0.851,C
2026-06-16_1850,저티어,탱커,투사,로드호그,45.1,6.4,-1.444,D
2026-06-16_1850,저티어,딜러,측면 공격가,리퍼,53.7,12.0,2.325,S
2026-06-16_1850,저티어,딜러,전문가,메이,53.6,5.5,1.827,A
2026-06-16_1850,저티어,딜러,측면 공격가,겐지,50.8,12.6,1.207,B
2026-06-16_1850,저티어,딜러,전문가,바스티온,48.4,9.2,0.008,C
2026-06-16_1850,저티어,딜러,측면 공격가,벤데타,49.0,3.3,-0.168,D
2026-06-16_1850,저티어,힐러,생존왕,미즈키,52.0,12.8,1.623,S
2026-06-16_1850,저티어,힐러,의무관,모이라,49.9,13.0,0.796,A
2026-06-16_1850,저티어,힐러,의무관,라이프위버,50.3,9.2,0.711,B
2026-06-16_1850,저티어,힐러,전술가,루시우,50.1,6.3,0.445,B
2026-06-16_1850,저티어,힐러,의무관,메르시,46.9,9.0,-0.661,C
2026-06-16_1850,저티어,힐러,전술가,바티스트,47.3,5.7,-0.714,D
2026-06-16_1850,중티어,탱커,강건한 자,도미나,52.7,6.1,1.572,S
2026-06-16_1850,중티어,탱커,강건한 자,라인하르트,52.0,8.0,1.445,A
2026-06-16_1850,중티어,탱커,개시자,둠피스트,51.5,9.8,1.391,A
2026-06-16_1850,중티어,탱커,투사,마우가,49.6,11.1,0.735,B
2026-06-16_1850,중티어,탱커,강건한 자,라마트라,49.9,6.8,0.509,B
2026-06-16_1850,중티어,탱커,개시자,레킹볼,49.5,3.5,0.082,C
2026-06-16_1850,중티어,탱커,개시자,D.VA,46.3,7.8,-0.851,C
2026-06-16_1850,중티어,탱커,투사,로드호그,45.1,6.4,-1.444,D
2026-06-16_1850,중티어,딜러,측면 공격가,리퍼,53.7,12.0,2.325,S
2026-06-16_1850,중티어,딜러,전문가,메이,53.6,5.5,1.827,A
2026-06-16_1850,중티어,딜러,측면 공격가,겐지,50.8,12.6,1.207,B
2026-06-16_1850,중티어,딜러,전문가,바스티온,48.4,9.2,0.008,C
2026-06-16_1850,중티어,딜러,측면 공격가,벤데타,49.0,3.3,-0.168,D
2026-06-16_1850,중티어,힐러,생존왕,미즈키,52.0,12.8,1.623,S
2026-06-16_1850,중티어,힐러,의무관,모이라,49.9,13.0,0.796,A
2026-06-16_1850,중티어,힐러,의무관,라이프위버,50.3,9.2,0.711,B
2026-06-16_1850,중티어,힐러,전술가,루시우,50.1,6.3,0.445,B
2026-06-16_1850,중티어,힐러,의무관,메르시,46.9,9.0,-0.661,C
2026-06-16_1850,중티어,힐러,전술가,바티스트,47.3,5.7,-0.714,D
2026-06-16_1850,고티어,탱커,강건한 자,도미나,52.7,6.1,1.572,S
2026-06-16_1850,고티어,탱커,강건한 자,라인하르트,52.0,8.0,1.445,A
2026-06-16_1850,고티어,탱커,개시자,둠피스트,51.5,9.8,1.391,A
2026-06-16_1850,고티어,탱커,투사,마우가,49.6,11.1,0.735,B
2026-06-16_1850,고티어,탱커,강건한 자,라마트라,49.9,6.8,0.509,B
2026-06-16_1850,고티어,탱커,개시자,레킹볼,49.5,3.5,0.082,C
2026-06-16_1850,고티어,탱커,개시자,D.VA,46.3,7.8,-0.851,C
2026-06-16_1850,고티어,탱커,투사,로드호그,45.1,6.4,-1.444,D
2026-06-16_1850,고티어,딜러,측면 공격가,리퍼,53.7,12.0,2.325,S
2026-06-16_1850,고티어,딜러,전문가,메이,53.6,5.5,1.827,A
2026-06-16_1850,고티어,딜러,측면 공격가,겐지,50.8,12.6,1.207,B
2026-06-16_1850,고티어,딜러,전문가,바스티온,48.4,9.2,0.008,C
2026-06-16_1850,고티어,딜러,측면 공격가,벤데타,49.0,3.3,-0.168,D
2026-06-16_1850,고티어,힐러,생존왕,미즈키,52.0,12.8,1.623,S
2026-06-16_1850,고티어,힐러,의무관,모이라,49.9,13.0,0.796,A
2026-06-16_1850,고티어,힐러,의무관,라이프위버,50.3,9.2,0.711,B
2026-06-16_1850,고티어,힐러,전술가,루시우,50.1,6.3,0.445,B
2026-06-16_1850,고티어,힐러,의무관,메르시,46.9,9.0,-0.661,C
2026-06-16_1850,고티어,힐러,전술가,바티스트,47.3,5.7,-0.714,D
