날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-08-09_1519,저티어,탱커,강건한 자,라인하르트,53.1,9.4,2.044,S
2026-08-09_1519,저티어,탱커,강건한 자,도미나,51.9,5.1,1.196,A
2026-08-09_1519,저티어,탱커,강건한 자,라마트라,50.6,7.5,0.882,A
2026-08-09_1519,저티어,탱커,개시자,둠피스트,50.1,9.1,0.819,B
2026-08-09_1519,저티어,탱커,투사,마우가,49.9,7.9,0.636,B
2026-08-09_1519,저티어,탱커,개시자,레킹볼,49.4,3.5,0.059,C
2026-08-09_1519,저티어,탱커,투사,로드호그,45.8,7.0,-1.081,C
2026-08-09_1519,저티어,탱커,개시자,D.VA,45.1,6.6,-1.395,D
2026-08-09_1519,저티어,딜러,전문가,메이,54.2,7.1,2.214,S
2026-08-09_1519,저티어,딜러,측면 공격가,겐지,51.6,11.4,1.497,A
2026-08-09_1519,저티어,딜러,측면 공격가,리퍼,51.9,8.1,1.369,B
2026-08-09_1519,저티어,딜러,측면 공격가,벤데타,52.2,4.6,1.226,C
2026-08-09_1519,저티어,딜러,전문가,바스티온,48.5,8.7,0.054,D
2026-08-09_1519,저티어,힐러,생존왕,미즈키,52.8,15.8,2.059,S
2026-08-09_1519,저티어,힐러,의무관,모이라,51.8,18.6,1.825,A
2026-08-09_1519,저티어,힐러,전술가,루시우,51.0,5.3,0.715,B
2026-08-09_1519,저티어,힐러,의무관,라이프위버,48.6,8.4,-0.061,B
2026-08-09_1519,저티어,힐러,전술가,바티스트,46.9,4.8,-0.955,C
2026-08-09_1519,저티어,힐러,의무관,메르시,46.2,7.7,-1.063,D
2026-08-09_1519,중티어,탱커,강건한 자,라인하르트,53.1,9.4,2.044,S
2026-08-09_1519,중티어,탱커,강건한 자,도미나,51.9,5.1,1.196,A
2026-08-09_1519,중티어,탱커,강건한 자,라마트라,50.6,7.5,0.882,A
2026-08-09_1519,중티어,탱커,개시자,둠피스트,50.1,9.1,0.819,B
2026-08-09_1519,중티어,탱커,투사,마우가,49.9,7.9,0.636,B
2026-08-09_1519,중티어,탱커,개시자,레킹볼,49.4,3.5,0.059,C
2026-08-09_1519,중티어,탱커,투사,로드호그,45.8,7.0,-1.081,C
2026-08-09_1519,중티어,탱커,개시자,D.VA,45.1,6.6,-1.395,D
2026-08-09_1519,중티어,딜러,전문가,메이,54.2,7.1,2.214,S
2026-08-09_1519,중티어,딜러,측면 공격가,겐지,51.6,11.4,1.497,A
2026-08-09_1519,중티어,딜러,측면 공격가,리퍼,51.9,8.1,1.369,B
2026-08-09_1519,중티어,딜러,측면 공격가,벤데타,52.2,4.6,1.226,C
2026-08-09_1519,중티어,딜러,전문가,바스티온,48.5,8.7,0.054,D
2026-08-09_1519,중티어,힐러,생존왕,미즈키,52.8,15.8,2.059,S
2026-08-09_1519,중티어,힐러,의무관,모이라,51.8,18.6,1.825,A
2026-08-09_1519,중티어,힐러,전술가,루시우,51.0,5.3,0.715,B
2026-08-09_1519,중티어,힐러,의무관,라이프위버,48.6,8.4,-0.061,B
2026-08-09_1519,중티어,힐러,전술가,바티스트,46.9,4.8,-0.955,C
2026-08-09_1519,중티어,힐러,의무관,메르시,46.2,7.7,-1.063,D
2026-08-09_1519,고티어,탱커,강건한 자,라인하르트,53.1,9.4,2.044,S
2026-08-09_1519,고티어,탱커,강건한 자,도미나,51.9,5.1,1.196,A
2026-08-09_1519,고티어,탱커,강건한 자,라마트라,50.6,7.5,0.882,A
2026-08-09_1519,고티어,탱커,개시자,둠피스트,50.1,9.1,0.819,B
2026-08-09_1519,고티어,탱커,투사,마우가,49.9,7.9,0.636,B
2026-08-09_1519,고티어,탱커,개시자,레킹볼,49.4,3.5,0.059,C
2026-08-09_1519,고티어,탱커,투사,로드호그,45.8,7.0,-1.081,C
2026-08-09_1519,고티어,탱커,개시자,D.VA,45.1,6.6,-1.395,D
2026-08-09_1519,고티어,딜러,전문가,메이,54.2,7.1,2.214,S
2026-08-09_1519,고티어,딜러,측면 공격가,겐지,51.6,11.4,1.497,A
2026-08-09_1519,고티어,딜러,측면 공격가,리퍼,51.9,8.1,1.369,B
2026-08-09_1519,고티어,딜러,측면 공격가,벤데타,52.2,4.6,1.226,C
2026-08-09_1519,고티어,딜러,전문가,바스티온,48.5,8.7,0.054,D
2026-08-09_1519,고티어,힐러,생존왕,미즈키,52.8,15.8,2.059,S
2026-08-09_1519,고티어,힐러,의무관,모이라,51.8,18.6,1.825,A
2026-08-09_1519,고티어,힐러,전술가,루시우,51.0,5.3,0.715,B
2026-08-09_1519,고티어,힐러,의무관,라이프위버,48.6,8.4,-0.061,B
2026-08-09_1519,고티어,힐러,전술가,바티스트,46.9,4.8,-0.955,C
2026-08-09_1519,고티어,힐러,의무관,메르시,46.2,7.7,-1.063,D
