날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-08-26_0343,저티어,탱커,강건한 자,라인하르트,52.0,7.2,1.606,S
2026-08-26_0343,저티어,탱커,개시자,둠피스트,50.3,7.2,0.926,A
2026-08-26_0343,저티어,탱커,강건한 자,도미나,51.0,3.6,0.803,A
2026-08-26_0343,저티어,탱커,강건한 자,라마트라,49.7,6.4,0.596,B
2026-08-26_0343,저티어,탱커,투사,마우가,48.8,5.9,0.18,B
2026-08-26_0343,저티어,탱커,개시자,레킹볼,49.4,3.0,0.096,C
2026-08-26_0343,저티어,탱커,개시자,D.VA,45.0,5.0,-1.441,C
2026-08-26_0343,저티어,탱커,투사,로드호그,44.9,4.6,-1.525,D
2026-08-26_0343,저티어,딜러,전문가,메이,53.7,6.7,1.911,S
2026-08-26_0343,저티어,딜러,측면 공격가,리퍼,52.2,8.5,1.427,A
2026-08-26_0343,저티어,딜러,측면 공격가,겐지,50.4,12.1,0.939,B
2026-08-26_0343,저티어,딜러,전문가,바스티온,49.0,10.0,0.243,C
2026-08-26_0343,저티어,힐러,의무관,모이라,51.8,19.3,1.93,S
2026-08-26_0343,저티어,힐러,생존왕,미즈키,51.1,14.3,1.337,A
2026-08-26_0343,저티어,힐러,전술가,루시우,49.9,5.4,0.299,B
2026-08-26_0343,저티어,힐러,의무관,라이프위버,48.1,7.0,-0.321,B
2026-08-26_0343,저티어,힐러,전술가,바티스트,46.2,5.7,-1.163,C
2026-08-26_0343,저티어,힐러,의무관,메르시,45.2,5.7,-1.563,D
2026-08-26_0343,중티어,탱커,강건한 자,라인하르트,52.0,7.2,1.606,S
2026-08-26_0343,중티어,탱커,개시자,둠피스트,50.3,7.2,0.926,A
2026-08-26_0343,중티어,탱커,강건한 자,도미나,51.0,3.6,0.803,A
2026-08-26_0343,중티어,탱커,강건한 자,라마트라,49.7,6.4,0.596,B
2026-08-26_0343,중티어,탱커,투사,마우가,48.8,5.9,0.18,B
2026-08-26_0343,중티어,탱커,개시자,레킹볼,49.4,3.0,0.096,C
2026-08-26_0343,중티어,탱커,개시자,D.VA,45.0,5.0,-1.441,C
2026-08-26_0343,중티어,탱커,투사,로드호그,44.9,4.6,-1.525,D
2026-08-26_0343,중티어,딜러,전문가,메이,53.7,6.7,1.911,S
2026-08-26_0343,중티어,딜러,측면 공격가,리퍼,52.2,8.5,1.427,A
2026-08-26_0343,중티어,딜러,측면 공격가,겐지,50.4,12.1,0.939,B
2026-08-26_0343,중티어,딜러,전문가,바스티온,49.0,10.0,0.243,C
2026-08-26_0343,중티어,힐러,의무관,모이라,51.8,19.3,1.93,S
2026-08-26_0343,중티어,힐러,생존왕,미즈키,51.1,14.3,1.337,A
2026-08-26_0343,중티어,힐러,전술가,루시우,49.9,5.4,0.299,B
2026-08-26_0343,중티어,힐러,의무관,라이프위버,48.1,7.0,-0.321,B
2026-08-26_0343,중티어,힐러,전술가,바티스트,46.2,5.7,-1.163,C
2026-08-26_0343,중티어,힐러,의무관,메르시,45.2,5.7,-1.563,D
2026-08-26_0343,고티어,탱커,강건한 자,라인하르트,52.0,7.2,1.606,S
2026-08-26_0343,고티어,탱커,개시자,둠피스트,50.3,7.2,0.926,A
2026-08-26_0343,고티어,탱커,강건한 자,도미나,51.0,3.6,0.803,A
2026-08-26_0343,고티어,탱커,강건한 자,라마트라,49.7,6.4,0.596,B
2026-08-26_0343,고티어,탱커,투사,마우가,48.8,5.9,0.18,B
2026-08-26_0343,고티어,탱커,개시자,레킹볼,49.4,3.0,0.096,C
2026-08-26_0343,고티어,탱커,개시자,D.VA,45.0,5.0,-1.441,C
2026-08-26_0343,고티어,탱커,투사,로드호그,44.9,4.6,-1.525,D
2026-08-26_0343,고티어,딜러,전문가,메이,53.7,6.7,1.911,S
2026-08-26_0343,고티어,딜러,측면 공격가,리퍼,52.2,8.5,1.427,A
2026-08-26_0343,고티어,딜러,측면 공격가,겐지,50.4,12.1,0.939,B
2026-08-26_0343,고티어,딜러,전문가,바스티온,49.0,10.0,0.243,C
2026-08-26_0343,고티어,힐러,의무관,모이라,51.8,19.3,1.93,S
2026-08-26_0343,고티어,힐러,생존왕,미즈키,51.1,14.3,1.337,A
2026-08-26_0343,고티어,힐러,전술가,루시우,49.9,5.4,0.299,B
2026-08-26_0343,고티어,힐러,의무관,라이프위버,48.1,7.0,-0.321,B
2026-08-26_0343,고티어,힐러,전술가,바티스트,46.2,5.7,-1.163,C
2026-08-26_0343,고티어,힐러,의무관,메르시,45.2,5.7,-1.563,D
