날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-09-18_0741,저티어,탱커,강건한 자,라인하르트,52.8,9.1,2.042,S
2026-09-18_0741,저티어,탱커,개시자,둠피스트,49.9,8.8,0.851,A
2026-09-18_0741,저티어,탱커,강건한 자,도미나,50.3,4.4,0.566,A
2026-09-18_0741,저티어,탱커,강건한 자,라마트라,48.2,6.5,-0.062,B
2026-09-18_0741,저티어,탱커,개시자,레킹볼,48.7,3.3,-0.186,B
2026-09-18_0741,저티어,탱커,개시자,D.VA,46.0,5.2,-1.073,C
2026-09-18_0741,저티어,탱커,투사,로드호그,44.0,5.5,-1.843,C
2026-09-18_0741,저티어,탱커,투사,마우가,44.2,4.6,-1.854,D
2026-09-18_0741,저티어,딜러,전문가,메이,53.2,5.7,1.662,S
2026-09-18_0741,저티어,딜러,측면 공격가,리퍼,52.0,10.3,1.491,A
2026-09-18_0741,저티어,딜러,측면 공격가,겐지,50.3,10.6,0.831,B
2026-09-18_0741,저티어,딜러,전문가,바스티온,48.7,9.2,0.097,C
2026-09-18_0741,저티어,힐러,의무관,모이라,52.3,19.1,2.182,S
2026-09-18_0741,저티어,힐러,생존왕,미즈키,50.8,11.8,1.099,A
2026-09-18_0741,저티어,힐러,전술가,루시우,50.5,3.9,0.458,B
2026-09-18_0741,저티어,힐러,의무관,라이프위버,48.8,7.9,0.042,B
2026-09-18_0741,저티어,힐러,전술가,바티스트,48.4,6.7,-0.197,C
2026-09-18_0741,저티어,힐러,의무관,메르시,45.3,5.1,-1.543,D
2026-09-18_0741,중티어,탱커,강건한 자,라인하르트,52.8,9.1,2.042,S
2026-09-18_0741,중티어,탱커,개시자,둠피스트,49.9,8.8,0.851,A
2026-09-18_0741,중티어,탱커,강건한 자,도미나,50.3,4.4,0.566,A
2026-09-18_0741,중티어,탱커,강건한 자,라마트라,48.2,6.5,-0.062,B
2026-09-18_0741,중티어,탱커,개시자,레킹볼,48.7,3.3,-0.186,B
2026-09-18_0741,중티어,탱커,개시자,D.VA,46.0,5.2,-1.073,C
2026-09-18_0741,중티어,탱커,투사,로드호그,44.0,5.5,-1.843,C
2026-09-18_0741,중티어,탱커,투사,마우가,44.2,4.6,-1.854,D
2026-09-18_0741,중티어,딜러,전문가,메이,53.2,5.7,1.662,S
2026-09-18_0741,중티어,딜러,측면 공격가,리퍼,52.0,10.3,1.491,A
2026-09-18_0741,중티어,딜러,측면 공격가,겐지,50.3,10.6,0.831,B
2026-09-18_0741,중티어,딜러,전문가,바스티온,48.7,9.2,0.097,C
2026-09-18_0741,중티어,힐러,의무관,모이라,52.3,19.1,2.182,S
2026-09-18_0741,중티어,힐러,생존왕,미즈키,50.8,11.8,1.099,A
2026-09-18_0741,중티어,힐러,전술가,루시우,50.5,3.9,0.458,B
2026-09-18_0741,중티어,힐러,의무관,라이프위버,48.8,7.9,0.042,B
2026-09-18_0741,중티어,힐러,전술가,바티스트,48.4,6.7,-0.197,C
2026-09-18_0741,중티어,힐러,의무관,메르시,45.3,5.1,-1.543,D
2026-09-18_0741,고티어,탱커,강건한 자,라인하르트,52.8,9.1,2.042,S
2026-09-18_0741,고티어,탱커,개시자,둠피스트,49.9,8.8,0.851,A
2026-09-18_0741,고티어,탱커,강건한 자,도미나,50.3,4.4,0.566,A
2026-09-18_0741,고티어,탱커,강건한 자,라마트라,48.2,6.5,-0.062,B
2026-09-18_0741,고티어,탱커,개시자,레킹볼,48.7,3.3,-0.186,B
2026-09-18_0741,고티어,탱커,개시자,D.VA,46.0,5.2,-1.073,C
2026-09-18_0741,고티어,탱커,투사,로드호그,44.0,5.5,-1.843,C
2026-09-18_0741,고티어,탱커,투사,마우가,44.2,4.6,-1.854,D
2026-09-18_0741,고티어,딜러,전문가,메이,53.2,5.7,1.662,S
2026-09-18_0741,고티어,딜러,측면 공격가,리퍼,52.0,10.3,1.491,A
2026-09-18_0741,고티어,딜러,측면 공격가,겐지,50.3,10.6,0.831,B
2026-09-18_0741,고티어,딜러,전문가,바스티온,48.7,9.2,0.097,C
2026-09-18_0741,고티어,힐러,의무관,모이라,52.3,19.1,2.182,S
2026-09-18_0741,고티어,힐러,생존왕,미즈키,50.8,11.8,1.099,A
2026-09-18_0741,고티어,힐러,전술가,루시우,50.5,3.9,0.458,B
2026-09-18_0741,고티어,힐러,의무관,라이프위버,48.8,7.9,0.042,B
2026-09-18_0741,고티어,힐러,전술가,바티스트,48.4,6.7,-0.197,C
2026-09-18_0741,고티어,힐러,의무관,메르시,45.3,5.1,-1.543,D
