날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-08-21_1521,저티어,탱커,개시자,둠피스트,52.9,2.7,1.436,S
2026-08-21_1521,저티어,탱커,강건한 자,라마트라,50.3,11.4,1.287,A
2026-08-21_1521,저티어,탱커,강건한 자,라인하르트,51.3,7.0,1.236,A
2026-08-21_1521,저티어,탱커,강건한 자,도미나,51.0,7.2,1.137,B
2026-08-21_1521,저티어,탱커,개시자,레킹볼,48.9,1.8,-0.256,B
2026-08-21_1521,저티어,탱커,개시자,D.VA,47.0,6.9,-0.494,C
2026-08-21_1521,저티어,탱커,투사,마우가,46.3,6.1,-0.856,C
2026-08-21_1521,저티어,탱커,투사,로드호그,44.7,3.8,-1.731,D
2026-08-21_1521,저티어,딜러,측면 공격가,리퍼,52.5,9.6,1.562,S
2026-08-21_1521,저티어,딜러,전문가,메이,52.4,9.3,1.504,A
2026-08-21_1521,저티어,딜러,전문가,바스티온,49.3,15.9,0.651,B
2026-08-21_1521,저티어,딜러,측면 공격가,겐지,50.7,6.2,0.643,C
2026-08-21_1521,저티어,힐러,의무관,모이라,51.8,29.9,2.331,S
2026-08-21_1521,저티어,힐러,생존왕,미즈키,52.4,18.0,1.93,A
2026-08-21_1521,저티어,힐러,전술가,루시우,48.0,4.5,-0.557,B
2026-08-21_1521,저티어,힐러,전술가,바티스트,43.6,4.9,-2.296,B
2026-08-21_1521,저티어,힐러,의무관,메르시,43.1,4.5,-2.517,C
2026-08-21_1521,저티어,힐러,의무관,라이프위버,41.9,5.0,-2.971,D
2026-08-21_1521,중티어,탱커,강건한 자,라인하르트,51.2,7.7,1.316,S
2026-08-21_1521,중티어,탱커,개시자,둠피스트,50.9,6.5,1.066,A
2026-08-21_1521,중티어,탱커,강건한 자,라마트라,49.5,8.3,0.701,A
2026-08-21_1521,중티어,탱커,강건한 자,도미나,50.6,2.8,0.544,B
2026-08-21_1521,중티어,탱커,개시자,레킹볼,50.0,3.0,0.326,B
2026-08-21_1521,중티어,탱커,투사,마우가,48.0,6.0,-0.148,C
2026-08-21_1521,중티어,탱커,개시자,D.VA,45.3,5.5,-1.283,C
2026-08-21_1521,중티어,탱커,투사,로드호그,42.9,4.4,-2.362,D
2026-08-21_1521,중티어,딜러,측면 공격가,겐지,51.7,11.4,1.346,S
2026-08-21_1521,중티어,딜러,측면 공격가,리퍼,51.1,12.8,1.187,A
2026-08-21_1521,중티어,딜러,전문가,메이,50.9,8.3,0.845,B
2026-08-21_1521,중티어,딜러,전문가,바스티온,48.1,8.6,-0.258,C
2026-08-21_1521,중티어,힐러,의무관,모이라,50.8,22.8,1.866,S
2026-08-21_1521,중티어,힐러,생존왕,미즈키,49.7,12.2,0.707,A
2026-08-21_1521,중티어,힐러,전술가,루시우,48.1,3.9,-0.496,B
2026-08-21_1521,중티어,힐러,의무관,라이프위버,47.1,5.5,-0.787,B
2026-08-21_1521,중티어,힐러,전술가,바티스트,45.2,5.5,-1.547,C
2026-08-21_1521,중티어,힐러,의무관,메르시,44.9,3.2,-1.823,D
2026-08-21_1521,고티어,탱커,강건한 자,라마트라,50.8,5.7,0.921,S
2026-08-21_1521,고티어,탱커,투사,마우가,50.0,6.4,0.675,A
2026-08-21_1521,고티어,탱커,개시자,둠피스트,48.3,10.4,0.417,A
2026-08-21_1521,고티어,탱커,개시자,D.VA,48.4,5.9,-0.018,B
2026-08-21_1521,고티어,탱커,개시자,레킹볼,48.7,4.6,-0.035,B
2026-08-21_1521,고티어,탱커,강건한 자,라인하르트,48.5,5.2,-0.051,C
2026-08-21_1521,고티어,탱커,강건한 자,도미나,48.3,2.3,-0.437,C
2026-08-21_1521,고티어,탱커,투사,로드호그,45.7,5.0,-1.193,D
2026-08-21_1521,고티어,딜러,측면 공격가,리퍼,50.2,11.3,0.892,S
2026-08-21_1521,고티어,딜러,측면 공격가,겐지,48.8,12.9,0.447,A
2026-08-21_1521,고티어,딜러,전문가,메이,47.4,4.3,-0.731,B
2026-08-21_1521,고티어,딜러,전문가,바스티온,46.1,4.9,-1.208,C
2026-08-21_1521,고티어,힐러,의무관,모이라,48.9,12.7,0.712,S
2026-08-21_1521,고티어,힐러,전술가,루시우,48.9,6.5,0.149,A
2026-08-21_1521,고티어,힐러,생존왕,미즈키,47.3,10.9,-0.092,B
2026-08-21_1521,고티어,힐러,의무관,메르시,44.7,2.5,-1.893,B
2026-08-21_1521,고티어,힐러,의무관,라이프위버,43.3,2.8,-2.426,C
2026-08-21_1521,고티어,힐러,전술가,바티스트,41.9,4.3,-2.85,D
