날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-08-19_0336,저티어,탱커,강건한 자,라인하르트,52.2,6.5,1.674,S
2026-08-19_0336,저티어,탱커,개시자,둠피스트,51.0,6.6,1.206,A
2026-08-19_0336,저티어,탱커,강건한 자,도미나,51.0,3.4,0.815,A
2026-08-19_0336,저티어,탱커,강건한 자,라마트라,50.0,6.0,0.733,B
2026-08-19_0336,저티어,탱커,투사,마우가,49.1,5.4,0.3,B
2026-08-19_0336,저티어,탱커,개시자,레킹볼,49.7,2.7,0.21,C
2026-08-19_0336,저티어,탱커,개시자,D.VA,45.0,4.7,-1.426,C
2026-08-19_0336,저티어,탱커,투사,로드호그,44.9,4.0,-1.551,D
2026-08-19_0336,저티어,딜러,전문가,메이,53.5,6.7,1.825,S
2026-08-19_0336,저티어,딜러,측면 공격가,리퍼,52.0,8.5,1.34,A
2026-08-19_0336,저티어,딜러,측면 공격가,겐지,50.4,12.6,0.96,B
2026-08-19_0336,저티어,딜러,전문가,바스티온,49.2,10.0,0.315,C
2026-08-19_0336,저티어,힐러,의무관,모이라,51.6,19.0,1.811,S
2026-08-19_0336,저티어,힐러,생존왕,미즈키,51.1,14.4,1.328,A
2026-08-19_0336,저티어,힐러,전술가,루시우,49.7,5.4,0.213,B
2026-08-19_0336,저티어,힐러,의무관,라이프위버,48.0,8.6,-0.27,B
2026-08-19_0336,저티어,힐러,전술가,바티스트,46.0,5.5,-1.261,C
2026-08-19_0336,저티어,힐러,의무관,메르시,45.0,5.5,-1.661,D
2026-08-19_0336,중티어,탱커,강건한 자,라인하르트,52.2,6.5,1.674,S
2026-08-19_0336,중티어,탱커,개시자,둠피스트,51.0,6.6,1.206,A
2026-08-19_0336,중티어,탱커,강건한 자,도미나,51.0,3.4,0.815,A
2026-08-19_0336,중티어,탱커,강건한 자,라마트라,50.0,6.0,0.733,B
2026-08-19_0336,중티어,탱커,투사,마우가,49.1,5.4,0.3,B
2026-08-19_0336,중티어,탱커,개시자,레킹볼,49.7,2.7,0.21,C
2026-08-19_0336,중티어,탱커,개시자,D.VA,45.0,4.7,-1.426,C
2026-08-19_0336,중티어,탱커,투사,로드호그,44.9,4.0,-1.551,D
2026-08-19_0336,중티어,딜러,전문가,메이,53.5,6.7,1.825,S
2026-08-19_0336,중티어,딜러,측면 공격가,리퍼,52.0,8.5,1.34,A
2026-08-19_0336,중티어,딜러,측면 공격가,겐지,50.4,12.6,0.96,B
2026-08-19_0336,중티어,딜러,전문가,바스티온,49.2,10.0,0.315,C
2026-08-19_0336,중티어,힐러,의무관,모이라,51.6,19.0,1.811,S
2026-08-19_0336,중티어,힐러,생존왕,미즈키,51.1,14.4,1.328,A
2026-08-19_0336,중티어,힐러,전술가,루시우,49.7,5.4,0.213,B
2026-08-19_0336,중티어,힐러,의무관,라이프위버,48.0,8.6,-0.27,B
2026-08-19_0336,중티어,힐러,전술가,바티스트,46.0,5.5,-1.261,C
2026-08-19_0336,중티어,힐러,의무관,메르시,45.0,5.5,-1.661,D
2026-08-19_0336,고티어,탱커,강건한 자,라인하르트,52.2,6.5,1.674,S
2026-08-19_0336,고티어,탱커,개시자,둠피스트,51.0,6.6,1.206,A
2026-08-19_0336,고티어,탱커,강건한 자,도미나,51.0,3.4,0.815,A
2026-08-19_0336,고티어,탱커,강건한 자,라마트라,50.0,6.0,0.733,B
2026-08-19_0336,고티어,탱커,투사,마우가,49.1,5.4,0.3,B
2026-08-19_0336,고티어,탱커,개시자,레킹볼,49.7,2.7,0.21,C
2026-08-19_0336,고티어,탱커,개시자,D.VA,45.0,4.7,-1.426,C
2026-08-19_0336,고티어,탱커,투사,로드호그,44.9,4.0,-1.551,D
2026-08-19_0336,고티어,딜러,전문가,메이,53.5,6.7,1.825,S
2026-08-19_0336,고티어,딜러,측면 공격가,리퍼,52.0,8.5,1.34,A
2026-08-19_0336,고티어,딜러,측면 공격가,겐지,50.4,12.6,0.96,B
2026-08-19_0336,고티어,딜러,전문가,바스티온,49.2,10.0,0.315,C
2026-08-19_0336,고티어,힐러,의무관,모이라,51.6,19.0,1.811,S
2026-08-19_0336,고티어,힐러,생존왕,미즈키,51.1,14.4,1.328,A
2026-08-19_0336,고티어,힐러,전술가,루시우,49.7,5.4,0.213,B
2026-08-19_0336,고티어,힐러,의무관,라이프위버,48.0,8.6,-0.27,B
2026-08-19_0336,고티어,힐러,전술가,바티스트,46.0,5.5,-1.261,C
2026-08-19_0336,고티어,힐러,의무관,메르시,45.0,5.5,-1.661,D
