날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-04-23_0521,저티어,탱커,강건한 자,도미나,51.6,8.6,1.437,S
2026-04-23_0521,저티어,탱커,강건한 자,라인하르트,50.7,7.8,1.003,A
2026-04-23_0521,저티어,탱커,개시자,둠피스트,51.6,2.6,0.881,A
2026-04-23_0521,저티어,탱커,강건한 자,라마트라,49.5,9.8,0.708,B
2026-04-23_0521,저티어,탱커,개시자,D.VA,47.4,10.4,-0.076,B
2026-04-23_0521,저티어,탱커,투사,마우가,48.4,5.7,-0.112,C
2026-04-23_0521,저티어,탱커,개시자,레킹볼,49.2,2.1,-0.125,C
2026-04-23_0521,저티어,탱커,투사,로드호그,43.9,4.8,-1.995,D
2026-04-23_0521,저티어,딜러,측면 공격가,리퍼,52.7,13.6,1.93,S
2026-04-23_0521,저티어,딜러,측면 공격가,겐지,51.6,8.1,1.146,A
2026-04-23_0521,저티어,딜러,전문가,메이,50.7,5.2,0.605,B
2026-04-23_0521,저티어,딜러,전문가,바스티온,47.1,11.5,-0.441,C
2026-04-23_0521,저티어,힐러,생존왕,미즈키,51.7,13.6,1.415,S
2026-04-23_0521,저티어,힐러,의무관,모이라,49.7,23.8,1.166,A
2026-04-23_0521,저티어,힐러,전술가,루시우,47.7,8.4,-0.466,B
2026-04-23_0521,저티어,힐러,의무관,라이프위버,47.7,6.0,-0.596,B
2026-04-23_0521,저티어,힐러,의무관,메르시,46.2,9.5,-1.006,C
2026-04-23_0521,저티어,힐러,전술가,바티스트,44.7,5.3,-1.834,D
2026-04-23_0521,중티어,탱커,강건한 자,도미나,51.8,5.2,1.252,S
2026-04-23_0521,중티어,탱커,개시자,둠피스트,50.7,6.3,0.925,A
2026-04-23_0521,중티어,탱커,개시자,D.VA,50.0,7.8,0.798,A
2026-04-23_0521,중티어,탱커,강건한 자,라마트라,48.9,5.5,0.123,B
2026-04-23_0521,중티어,탱커,개시자,레킹볼,48.9,3.5,-0.082,B
2026-04-23_0521,중티어,탱커,강건한 자,라인하르트,47.9,7.1,-0.113,C
2026-04-23_0521,중티어,탱커,투사,마우가,47.7,5.3,-0.378,C
2026-04-23_0521,중티어,탱커,투사,로드호그,42.1,6.2,-2.525,D
2026-04-23_0521,중티어,딜러,측면 공격가,겐지,52.0,16.5,1.813,S
2026-04-23_0521,중티어,딜러,측면 공격가,리퍼,52.2,12.5,1.647,A
2026-04-23_0521,중티어,딜러,전문가,메이,48.4,5.2,-0.321,B
2026-04-23_0521,중티어,딜러,전문가,바스티온,45.7,4.9,-1.419,C
2026-04-23_0521,중티어,힐러,생존왕,미즈키,49.1,9.3,0.355,S
2026-04-23_0521,중티어,힐러,의무관,라이프위버,48.5,7.9,0.008,A
2026-04-23_0521,중티어,힐러,전술가,루시우,48.9,5.3,-0.032,B
2026-04-23_0521,중티어,힐러,의무관,메르시,48.3,6.9,-0.149,B
2026-04-23_0521,중티어,힐러,의무관,모이라,47.1,11.5,-0.275,C
2026-04-23_0521,중티어,힐러,전술가,바티스트,43.7,5.9,-2.066,D
2026-04-23_0521,고티어,탱커,개시자,D.VA,52.6,4.6,1.589,S
2026-04-23_0521,고티어,탱커,강건한 자,도미나,51.2,3.8,0.934,A
2026-04-23_0521,고티어,탱커,개시자,둠피스트,48.5,9.8,0.57,A
2026-04-23_0521,고티어,탱커,개시자,레킹볼,47.8,4.5,-0.343,B
2026-04-23_0521,고티어,탱커,강건한 자,라마트라,47.9,3.6,-0.41,B
2026-04-23_0521,고티어,탱커,투사,마우가,47.2,5.1,-0.511,C
2026-04-23_0521,고티어,탱커,강건한 자,라인하르트,42.8,4.0,-2.402,C
2026-04-23_0521,고티어,탱커,투사,로드호그,39.6,4.8,-3.587,D
2026-04-23_0521,고티어,딜러,측면 공격가,리퍼,53.5,11.9,2.271,S
2026-04-23_0521,고티어,딜러,측면 공격가,겐지,50.1,15.7,1.189,A
2026-04-23_0521,고티어,딜러,전문가,바스티온,46.7,2.1,-1.166,B
2026-04-23_0521,고티어,딜러,전문가,메이,45.2,3.1,-1.693,C
2026-04-23_0521,고티어,힐러,전술가,루시우,48.1,6.6,-0.081,S
2026-04-23_0521,고티어,힐러,생존왕,미즈키,46.6,6.5,-0.691,A
2026-04-23_0521,고티어,힐러,의무관,라이프위버,46.7,5.7,-0.734,B
2026-04-23_0521,고티어,힐러,의무관,메르시,46.2,4.6,-1.047,B
2026-04-23_0521,고티어,힐러,의무관,모이라,45.8,4.8,-1.186,C
2026-04-23_0521,고티어,힐러,전술가,바티스트,43.7,6.8,-1.821,D
