날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-04-17_1548,저티어,탱커,강건한 자,도미나,52.2,8.5,1.651,S
2026-04-17_1548,저티어,탱커,개시자,둠피스트,52.1,3.2,1.13,A
2026-04-17_1548,저티어,탱커,강건한 자,라인하르트,50.4,7.8,0.868,A
2026-04-17_1548,저티어,탱커,개시자,레킹볼,50.1,2.5,0.267,B
2026-04-17_1548,저티어,탱커,강건한 자,라마트라,48.4,9.1,0.186,B
2026-04-17_1548,저티어,탱커,개시자,D.VA,47.4,10.5,-0.087,C
2026-04-17_1548,저티어,탱커,투사,로드호그,47.6,6.0,-0.416,C
2026-04-17_1548,저티어,탱커,투사,마우가,47.7,5.3,-0.439,D
2026-04-17_1548,저티어,딜러,측면 공격가,리퍼,52.7,13.8,1.813,S
2026-04-17_1548,저티어,딜러,측면 공격가,겐지,51.7,8.0,1.105,A
2026-04-17_1548,저티어,딜러,전문가,메이,51.4,6.8,0.921,B
2026-04-17_1548,저티어,딜러,전문가,바스티온,48.2,16.6,0.161,C
2026-04-17_1548,저티어,힐러,생존왕,미즈키,53.1,17.8,2.132,S
2026-04-17_1548,저티어,힐러,의무관,모이라,49.0,26.3,0.919,A
2026-04-17_1548,저티어,힐러,전술가,루시우,48.4,7.6,-0.259,B
2026-04-17_1548,저티어,힐러,의무관,메르시,45.7,10.3,-1.204,B
2026-04-17_1548,저티어,힐러,전술가,바티스트,44.9,6.2,-1.729,C
2026-04-17_1548,저티어,힐러,의무관,라이프위버,44.2,3.6,-2.139,D
2026-04-17_1548,중티어,탱커,강건한 자,도미나,53.2,7.1,1.97,S
2026-04-17_1548,중티어,탱커,개시자,둠피스트,51.0,7.0,1.08,A
2026-04-17_1548,중티어,탱커,개시자,D.VA,48.9,8.6,0.396,A
2026-04-17_1548,중티어,탱커,강건한 자,라인하르트,48.4,7.2,0.06,B
2026-04-17_1548,중티어,탱커,개시자,레킹볼,48.8,3.6,-0.13,B
2026-04-17_1548,중티어,탱커,투사,로드호그,46.3,7.8,-0.722,C
2026-04-17_1548,중티어,탱커,투사,마우가,47.1,3.6,-0.81,C
2026-04-17_1548,중티어,탱커,강건한 자,라마트라,45.7,4.5,-1.283,D
2026-04-17_1548,중티어,딜러,측면 공격가,겐지,51.5,15.6,1.538,S
2026-04-17_1548,중티어,딜러,측면 공격가,리퍼,50.3,11.4,0.806,A
2026-04-17_1548,중티어,딜러,전문가,메이,49.8,6.9,0.335,B
2026-04-17_1548,중티어,딜러,전문가,바스티온,46.6,6.0,-0.999,C
2026-04-17_1548,중티어,힐러,생존왕,미즈키,51.4,14.6,1.573,S
2026-04-17_1548,중티어,힐러,의무관,메르시,49.0,6.9,0.079,A
2026-04-17_1548,중티어,힐러,의무관,모이라,47.5,14.0,-0.029,B
2026-04-17_1548,중티어,힐러,전술가,루시우,48.6,4.8,-0.227,B
2026-04-17_1548,중티어,힐러,전술가,바티스트,45.2,7.7,-1.386,C
2026-04-17_1548,중티어,힐러,의무관,라이프위버,43.1,3.9,-2.489,D
2026-04-17_1548,고티어,탱커,강건한 자,도미나,52.5,6.2,1.664,S
2026-04-17_1548,고티어,탱커,개시자,D.VA,49.9,6.8,0.689,A
2026-04-17_1548,고티어,탱커,개시자,둠피스트,47.8,10.2,0.213,A
2026-04-17_1548,고티어,탱커,개시자,레킹볼,47.6,4.8,-0.446,B
2026-04-17_1548,고티어,탱커,투사,마우가,47.2,2.8,-0.82,B
2026-04-17_1548,고티어,탱커,투사,로드호그,45.7,7.0,-0.97,C
2026-04-17_1548,고티어,탱커,강건한 자,라마트라,46.1,2.5,-1.292,C
2026-04-17_1548,고티어,탱커,강건한 자,라인하르트,42.6,4.5,-2.478,D
2026-04-17_1548,고티어,딜러,측면 공격가,겐지,49.6,15.7,1.088,S
2026-04-17_1548,고티어,딜러,측면 공격가,리퍼,50.2,8.1,0.724,A
2026-04-17_1548,고티어,딜러,전문가,메이,48.1,4.0,-0.442,B
2026-04-17_1548,고티어,딜러,전문가,바스티온,46.2,2.4,-1.329,C
2026-04-17_1548,고티어,힐러,생존왕,미즈키,50.1,12.4,1.129,S
2026-04-17_1548,고티어,힐러,전술가,루시우,48.2,5.7,-0.22,A
2026-04-17_1548,고티어,힐러,의무관,메르시,47.9,4.7,-0.427,B
2026-04-17_1548,고티어,힐러,전술가,바티스트,46.2,9.4,-0.695,B
2026-04-17_1548,고티어,힐러,의무관,모이라,46.7,6.2,-0.776,C
2026-04-17_1548,고티어,힐러,의무관,라이프위버,37.5,2.6,-4.772,D
