날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-05-04_1625,저티어,탱커,강건한 자,라인하르트,51.3,7.9,1.24,S
2026-05-04_1625,저티어,탱커,강건한 자,도미나,51.3,7.8,1.23,A
2026-05-04_1625,저티어,탱커,강건한 자,라마트라,49.7,9.9,0.782,A
2026-05-04_1625,저티어,탱커,개시자,둠피스트,51.2,2.7,0.726,B
2026-05-04_1625,저티어,탱커,투사,마우가,49.1,7.7,0.341,B
2026-05-04_1625,저티어,탱커,개시자,D.VA,48.1,10.0,0.151,C
2026-05-04_1625,저티어,탱커,개시자,레킹볼,48.9,2.1,-0.249,C
2026-05-04_1625,저티어,탱커,투사,로드호그,43.9,4.6,-2.021,D
2026-05-04_1625,저티어,딜러,측면 공격가,리퍼,52.2,13.6,1.715,S
2026-05-04_1625,저티어,딜러,측면 공격가,겐지,51.9,8.1,1.257,A
2026-05-04_1625,저티어,딜러,전문가,메이,50.9,5.3,0.685,B
2026-05-04_1625,저티어,딜러,전문가,바스티온,47.3,12.1,-0.337,C
2026-05-04_1625,저티어,힐러,생존왕,미즈키,51.9,13.1,1.473,S
2026-05-04_1625,저티어,힐러,의무관,모이라,49.2,23.7,0.971,A
2026-05-04_1625,저티어,힐러,전술가,루시우,48.1,8.9,-0.275,B
2026-05-04_1625,저티어,힐러,의무관,라이프위버,47.7,6.0,-0.593,B
2026-05-04_1625,저티어,힐러,의무관,메르시,45.2,9.2,-1.419,C
2026-05-04_1625,저티어,힐러,전술가,바티스트,44.7,5.2,-1.837,D
2026-05-04_1625,중티어,탱커,강건한 자,도미나,52.0,4.6,1.253,S
2026-05-04_1625,중티어,탱커,개시자,둠피스트,50.6,6.5,0.881,A
2026-05-04_1625,중티어,탱커,개시자,D.VA,50.1,7.3,0.76,A
2026-05-04_1625,중티어,탱커,강건한 자,라마트라,48.7,5.1,-0.017,B
2026-05-04_1625,중티어,탱커,강건한 자,라인하르트,48.0,7.1,-0.1,B
2026-05-04_1625,중티어,탱커,투사,마우가,47.6,8.7,-0.103,C
2026-05-04_1625,중티어,탱커,개시자,레킹볼,48.2,3.3,-0.395,C
2026-05-04_1625,중티어,탱커,투사,로드호그,42.5,6.1,-2.399,D
2026-05-04_1625,중티어,딜러,측면 공격가,겐지,51.9,16.1,1.728,S
2026-05-04_1625,중티어,딜러,측면 공격가,리퍼,51.8,12.7,1.484,A
2026-05-04_1625,중티어,딜러,전문가,메이,48.5,5.4,-0.275,B
2026-05-04_1625,중티어,딜러,전문가,바스티온,46.7,5.7,-0.977,C
2026-05-04_1625,중티어,힐러,생존왕,미즈키,48.9,8.7,0.256,S
2026-05-04_1625,중티어,힐러,전술가,루시우,49.0,5.4,0.032,A
2026-05-04_1625,중티어,힐러,의무관,라이프위버,47.8,7.7,-0.264,B
2026-05-04_1625,중티어,힐러,의무관,모이라,46.9,11.3,-0.336,B
2026-05-04_1625,중티어,힐러,의무관,메르시,47.8,6.2,-0.384,C
2026-05-04_1625,중티어,힐러,전술가,바티스트,43.7,5.7,-2.064,D
2026-05-04_1625,고티어,탱커,강건한 자,도미나,52.2,3.5,1.283,S
2026-05-04_1625,고티어,탱커,개시자,D.VA,51.3,4.5,1.038,A
2026-05-04_1625,고티어,탱커,개시자,둠피스트,47.9,10.0,0.311,A
2026-05-04_1625,고티어,탱커,투사,마우가,46.6,7.4,-0.508,B
2026-05-04_1625,고티어,탱커,강건한 자,라마트라,47.5,3.3,-0.62,B
2026-05-04_1625,고티어,탱커,개시자,레킹볼,46.9,4.2,-0.757,C
2026-05-04_1625,고티어,탱커,투사,로드호그,42.2,4.8,-2.567,C
2026-05-04_1625,고티어,탱커,강건한 자,라인하르트,41.4,4.0,-2.98,D
2026-05-04_1625,고티어,딜러,측면 공격가,리퍼,52.9,12.3,2.026,S
2026-05-04_1625,고티어,딜러,측면 공격가,겐지,49.9,15.1,1.023,A
2026-05-04_1625,고티어,딜러,전문가,바스티온,47.2,3.5,-0.874,B
2026-05-04_1625,고티어,딜러,전문가,메이,46.9,3.2,-1.015,C
2026-05-04_1625,고티어,힐러,전술가,루시우,48.0,6.7,-0.082,S
2026-05-04_1625,고티어,힐러,생존왕,미즈키,46.3,6.0,-0.837,A
2026-05-04_1625,고티어,힐러,의무관,메르시,46.2,4.6,-1.027,B
2026-05-04_1625,고티어,힐러,의무관,모이라,45.8,4.7,-1.176,B
2026-05-04_1625,고티어,힐러,의무관,라이프위버,45.3,5.3,-1.312,C
2026-05-04_1625,고티어,힐러,전술가,바티스트,43.7,6.3,-1.845,D
