날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-08-19_1519,저티어,탱커,강건한 자,라인하르트,52.2,6.7,1.682,S
2026-08-19_1519,저티어,탱커,개시자,둠피스트,50.8,6.7,1.122,A
2026-08-19_1519,저티어,탱커,강건한 자,도미나,51.0,3.4,0.807,A
2026-08-19_1519,저티어,탱커,강건한 자,라마트라,50.0,6.1,0.73,B
2026-08-19_1519,저티어,탱커,투사,마우가,49.1,5.5,0.298,B
2026-08-19_1519,저티어,탱커,개시자,레킹볼,49.5,2.7,0.123,C
2026-08-19_1519,저티어,탱커,개시자,D.VA,45.0,4.8,-1.425,C
2026-08-19_1519,저티어,탱커,투사,로드호그,44.9,4.2,-1.537,D
2026-08-19_1519,저티어,딜러,전문가,메이,53.6,6.7,1.867,S
2026-08-19_1519,저티어,딜러,측면 공격가,리퍼,52.1,8.5,1.381,A
2026-08-19_1519,저티어,딜러,측면 공격가,겐지,50.4,12.5,0.956,B
2026-08-19_1519,저티어,딜러,전문가,바스티온,49.2,10.0,0.317,C
2026-08-19_1519,저티어,힐러,의무관,모이라,51.7,19.2,1.856,S
2026-08-19_1519,저티어,힐러,생존왕,미즈키,51.1,14.4,1.322,A
2026-08-19_1519,저티어,힐러,전술가,루시우,49.8,5.4,0.251,B
2026-08-19_1519,저티어,힐러,의무관,라이프위버,48.0,8.6,-0.273,B
2026-08-19_1519,저티어,힐러,전술가,바티스트,46.1,5.7,-1.211,C
2026-08-19_1519,저티어,힐러,의무관,메르시,45.0,5.5,-1.663,D
2026-08-19_1519,중티어,탱커,강건한 자,라인하르트,52.2,6.7,1.682,S
2026-08-19_1519,중티어,탱커,개시자,둠피스트,50.8,6.7,1.122,A
2026-08-19_1519,중티어,탱커,강건한 자,도미나,51.0,3.4,0.807,A
2026-08-19_1519,중티어,탱커,강건한 자,라마트라,50.0,6.1,0.73,B
2026-08-19_1519,중티어,탱커,투사,마우가,49.1,5.5,0.298,B
2026-08-19_1519,중티어,탱커,개시자,레킹볼,49.5,2.7,0.123,C
2026-08-19_1519,중티어,탱커,개시자,D.VA,45.0,4.8,-1.425,C
2026-08-19_1519,중티어,탱커,투사,로드호그,44.9,4.2,-1.537,D
2026-08-19_1519,중티어,딜러,전문가,메이,53.6,6.7,1.867,S
2026-08-19_1519,중티어,딜러,측면 공격가,리퍼,52.1,8.5,1.381,A
2026-08-19_1519,중티어,딜러,측면 공격가,겐지,50.4,12.5,0.956,B
2026-08-19_1519,중티어,딜러,전문가,바스티온,49.2,10.0,0.317,C
2026-08-19_1519,중티어,힐러,의무관,모이라,51.7,19.2,1.856,S
2026-08-19_1519,중티어,힐러,생존왕,미즈키,51.1,14.4,1.322,A
2026-08-19_1519,중티어,힐러,전술가,루시우,49.8,5.4,0.251,B
2026-08-19_1519,중티어,힐러,의무관,라이프위버,48.0,8.6,-0.273,B
2026-08-19_1519,중티어,힐러,전술가,바티스트,46.1,5.7,-1.211,C
2026-08-19_1519,중티어,힐러,의무관,메르시,45.0,5.5,-1.663,D
2026-08-19_1519,고티어,탱커,강건한 자,라인하르트,52.2,6.7,1.682,S
2026-08-19_1519,고티어,탱커,개시자,둠피스트,50.8,6.7,1.122,A
2026-08-19_1519,고티어,탱커,강건한 자,도미나,51.0,3.4,0.807,A
2026-08-19_1519,고티어,탱커,강건한 자,라마트라,50.0,6.1,0.73,B
2026-08-19_1519,고티어,탱커,투사,마우가,49.1,5.5,0.298,B
2026-08-19_1519,고티어,탱커,개시자,레킹볼,49.5,2.7,0.123,C
2026-08-19_1519,고티어,탱커,개시자,D.VA,45.0,4.8,-1.425,C
2026-08-19_1519,고티어,탱커,투사,로드호그,44.9,4.2,-1.537,D
2026-08-19_1519,고티어,딜러,전문가,메이,53.6,6.7,1.867,S
2026-08-19_1519,고티어,딜러,측면 공격가,리퍼,52.1,8.5,1.381,A
2026-08-19_1519,고티어,딜러,측면 공격가,겐지,50.4,12.5,0.956,B
2026-08-19_1519,고티어,딜러,전문가,바스티온,49.2,10.0,0.317,C
2026-08-19_1519,고티어,힐러,의무관,모이라,51.7,19.2,1.856,S
2026-08-19_1519,고티어,힐러,생존왕,미즈키,51.1,14.4,1.322,A
2026-08-19_1519,고티어,힐러,전술가,루시우,49.8,5.4,0.251,B
2026-08-19_1519,고티어,힐러,의무관,라이프위버,48.0,8.6,-0.273,B
2026-08-19_1519,고티어,힐러,전술가,바티스트,46.1,5.7,-1.211,C
2026-08-19_1519,고티어,힐러,의무관,메르시,45.0,5.5,-1.663,D
