날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-08-04_0537,저티어,탱커,강건한 자,라인하르트,52.5,9.4,1.853,S
2026-08-04_0537,저티어,탱커,개시자,둠피스트,52.1,3.6,1.167,A
2026-08-04_0537,저티어,탱커,강건한 자,라마트라,50.1,10.5,0.993,A
2026-08-04_0537,저티어,탱커,강건한 자,도미나,49.9,5.5,0.459,B
2026-08-04_0537,저티어,탱커,투사,마우가,48.5,8.0,0.126,B
2026-08-04_0537,저티어,탱커,개시자,레킹볼,49.6,2.5,0.067,C
2026-08-04_0537,저티어,탱커,개시자,D.VA,45.6,7.5,-1.079,C
2026-08-04_0537,저티어,탱커,투사,로드호그,45.8,5.9,-1.145,D
2026-08-04_0537,저티어,딜러,전문가,메이,52.9,8.7,1.744,S
2026-08-04_0537,저티어,딜러,측면 공격가,겐지,52.5,8.1,1.544,A
2026-08-04_0537,저티어,딜러,측면 공격가,리퍼,51.6,10.3,1.331,B
2026-08-04_0537,저티어,딜러,측면 공격가,벤데타,52.0,3.5,1.035,C
2026-08-04_0537,저티어,딜러,전문가,바스티온,47.5,14.1,-0.054,D
2026-08-04_0537,저티어,힐러,의무관,모이라,50.9,31.0,1.945,S
2026-08-04_0537,저티어,힐러,생존왕,미즈키,52.5,15.9,1.813,A
2026-08-04_0537,저티어,힐러,전술가,루시우,47.3,5.5,-0.799,B
2026-08-04_0537,저티어,힐러,의무관,라이프위버,46.2,5.7,-1.229,B
2026-08-04_0537,저티어,힐러,전술가,바티스트,45.5,4.4,-1.575,C
2026-08-04_0537,저티어,힐러,의무관,메르시,44.2,7.9,-1.916,D
2026-08-04_0537,중티어,탱커,개시자,둠피스트,50.9,8.4,1.162,S
2026-08-04_0537,중티어,탱커,강건한 자,도미나,51.6,3.1,0.936,A
2026-08-04_0537,중티어,탱커,강건한 자,라인하르트,49.8,9.2,0.798,A
2026-08-04_0537,중티어,탱커,강건한 자,라마트라,48.7,6.1,0.062,B
2026-08-04_0537,중티어,탱커,투사,마우가,47.7,7.2,-0.233,B
2026-08-04_0537,중티어,탱커,개시자,레킹볼,48.0,4.0,-0.418,C
2026-08-04_0537,중티어,탱커,개시자,D.VA,47.1,5.5,-0.635,C
2026-08-04_0537,중티어,탱커,투사,로드호그,43.0,6.8,-2.151,D
2026-08-04_0537,중티어,딜러,측면 공격가,겐지,52.4,15.5,2.031,S
2026-08-04_0537,중티어,딜러,전문가,메이,50.5,8.6,0.794,A
2026-08-04_0537,중티어,딜러,측면 공격가,벤데타,51.0,3.4,0.635,B
2026-08-04_0537,중티어,딜러,측면 공격가,리퍼,49.7,10.2,0.585,C
2026-08-04_0537,중티어,딜러,전문가,바스티온,47.4,5.7,-0.646,D
2026-08-04_0537,중티어,힐러,생존왕,미즈키,51.4,11.0,1.41,S
2026-08-04_0537,중티어,힐러,의무관,모이라,49.7,17.5,1.232,A
2026-08-04_0537,중티어,힐러,전술가,루시우,47.9,3.1,-0.601,B
2026-08-04_0537,중티어,힐러,의무관,메르시,46.9,4.9,-0.861,B
2026-08-04_0537,중티어,힐러,전술가,바티스트,45.2,4.6,-1.565,C
2026-08-04_0537,중티어,힐러,의무관,라이프위버,44.7,5.5,-1.695,D
2026-08-04_0537,고티어,탱커,강건한 자,도미나,51.5,2.5,0.857,S
2026-08-04_0537,고티어,탱커,개시자,둠피스트,48.9,11.9,0.783,A
2026-08-04_0537,고티어,탱커,강건한 자,라마트라,48.7,5.3,0.025,A
2026-08-04_0537,고티어,탱커,개시자,레킹볼,47.5,4.3,-0.558,B
2026-08-04_0537,고티어,탱커,개시자,D.VA,46.7,5.0,-0.806,B
2026-08-04_0537,고티어,탱커,강건한 자,라인하르트,46.2,6.0,-0.903,C
2026-08-04_0537,고티어,탱커,투사,마우가,45.6,6.7,-1.071,C
2026-08-04_0537,고티어,탱커,투사,로드호그,43.7,5.0,-2.006,D
2026-08-04_0537,고티어,딜러,측면 공격가,겐지,50.6,15.0,1.415,S
2026-08-04_0537,고티어,딜러,측면 공격가,리퍼,50.4,10.4,0.975,A
2026-08-04_0537,고티어,딜러,전문가,메이,49.5,6.1,0.278,B
2026-08-04_0537,고티어,딜러,측면 공격가,벤데타,48.9,3.5,-0.166,C
2026-08-04_0537,고티어,딜러,전문가,바스티온,48.0,3.3,-0.542,D
2026-08-04_0537,고티어,힐러,생존왕,미즈키,52.2,11.6,1.962,S
2026-08-04_0537,고티어,힐러,의무관,모이라,48.0,11.4,0.263,A
2026-08-04_0537,고티어,힐러,전술가,루시우,48.0,4.3,-0.399,B
2026-08-04_0537,고티어,힐러,전술가,바티스트,46.2,4.3,-1.119,B
2026-08-04_0537,고티어,힐러,의무관,메르시,45.1,3.5,-1.634,C
2026-08-04_0537,고티어,힐러,의무관,라이프위버,41.3,3.5,-3.154,D
