날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-08-07_0445,저티어,탱커,강건한 자,라인하르트,53.1,9.4,2.043,S
2026-08-07_0445,저티어,탱커,강건한 자,도미나,51.9,5.1,1.196,A
2026-08-07_0445,저티어,탱커,강건한 자,라마트라,50.6,7.6,0.889,A
2026-08-07_0445,저티어,탱커,개시자,둠피스트,50.1,9.1,0.817,B
2026-08-07_0445,저티어,탱커,투사,마우가,49.9,8.0,0.643,B
2026-08-07_0445,저티어,탱커,개시자,레킹볼,49.5,3.4,0.09,C
2026-08-07_0445,저티어,탱커,투사,로드호그,46.0,7.0,-1.002,C
2026-08-07_0445,저티어,탱커,개시자,D.VA,45.1,6.6,-1.396,D
2026-08-07_0445,저티어,딜러,전문가,메이,54.2,7.1,2.214,S
2026-08-07_0445,저티어,딜러,측면 공격가,겐지,51.6,11.4,1.497,A
2026-08-07_0445,저티어,딜러,측면 공격가,리퍼,51.9,8.1,1.369,B
2026-08-07_0445,저티어,딜러,측면 공격가,벤데타,52.3,4.6,1.266,C
2026-08-07_0445,저티어,딜러,전문가,바스티온,48.5,8.7,0.054,D
2026-08-07_0445,저티어,힐러,생존왕,미즈키,52.9,15.9,2.101,S
2026-08-07_0445,저티어,힐러,의무관,모이라,51.8,18.7,1.827,A
2026-08-07_0445,저티어,힐러,전술가,루시우,50.9,5.3,0.674,B
2026-08-07_0445,저티어,힐러,의무관,라이프위버,48.6,8.4,-0.063,B
2026-08-07_0445,저티어,힐러,전술가,바티스트,46.9,4.8,-0.956,C
2026-08-07_0445,저티어,힐러,의무관,메르시,46.2,7.7,-1.064,D
2026-08-07_0445,중티어,탱커,강건한 자,라인하르트,53.1,9.4,2.043,S
2026-08-07_0445,중티어,탱커,강건한 자,도미나,51.9,5.1,1.196,A
2026-08-07_0445,중티어,탱커,강건한 자,라마트라,50.6,7.6,0.889,A
2026-08-07_0445,중티어,탱커,개시자,둠피스트,50.1,9.1,0.817,B
2026-08-07_0445,중티어,탱커,투사,마우가,49.9,8.0,0.643,B
2026-08-07_0445,중티어,탱커,개시자,레킹볼,49.5,3.4,0.09,C
2026-08-07_0445,중티어,탱커,투사,로드호그,46.0,7.0,-1.002,C
2026-08-07_0445,중티어,탱커,개시자,D.VA,45.1,6.6,-1.396,D
2026-08-07_0445,중티어,딜러,전문가,메이,54.2,7.1,2.214,S
2026-08-07_0445,중티어,딜러,측면 공격가,겐지,51.6,11.4,1.497,A
2026-08-07_0445,중티어,딜러,측면 공격가,리퍼,51.9,8.1,1.369,B
2026-08-07_0445,중티어,딜러,측면 공격가,벤데타,52.3,4.6,1.266,C
2026-08-07_0445,중티어,딜러,전문가,바스티온,48.5,8.7,0.054,D
2026-08-07_0445,중티어,힐러,생존왕,미즈키,52.9,15.9,2.101,S
2026-08-07_0445,중티어,힐러,의무관,모이라,51.8,18.7,1.827,A
2026-08-07_0445,중티어,힐러,전술가,루시우,50.9,5.3,0.674,B
2026-08-07_0445,중티어,힐러,의무관,라이프위버,48.6,8.4,-0.063,B
2026-08-07_0445,중티어,힐러,전술가,바티스트,46.9,4.8,-0.956,C
2026-08-07_0445,중티어,힐러,의무관,메르시,46.2,7.7,-1.064,D
2026-08-07_0445,고티어,탱커,강건한 자,라인하르트,53.1,9.4,2.043,S
2026-08-07_0445,고티어,탱커,강건한 자,도미나,51.9,5.1,1.196,A
2026-08-07_0445,고티어,탱커,강건한 자,라마트라,50.6,7.6,0.889,A
2026-08-07_0445,고티어,탱커,개시자,둠피스트,50.1,9.1,0.817,B
2026-08-07_0445,고티어,탱커,투사,마우가,49.9,8.0,0.643,B
2026-08-07_0445,고티어,탱커,개시자,레킹볼,49.5,3.4,0.09,C
2026-08-07_0445,고티어,탱커,투사,로드호그,46.0,7.0,-1.002,C
2026-08-07_0445,고티어,탱커,개시자,D.VA,45.1,6.6,-1.396,D
2026-08-07_0445,고티어,딜러,전문가,메이,54.2,7.1,2.214,S
2026-08-07_0445,고티어,딜러,측면 공격가,겐지,51.6,11.4,1.497,A
2026-08-07_0445,고티어,딜러,측면 공격가,리퍼,51.9,8.1,1.369,B
2026-08-07_0445,고티어,딜러,측면 공격가,벤데타,52.3,4.6,1.266,C
2026-08-07_0445,고티어,딜러,전문가,바스티온,48.5,8.7,0.054,D
2026-08-07_0445,고티어,힐러,생존왕,미즈키,52.9,15.9,2.101,S
2026-08-07_0445,고티어,힐러,의무관,모이라,51.8,18.7,1.827,A
2026-08-07_0445,고티어,힐러,전술가,루시우,50.9,5.3,0.674,B
2026-08-07_0445,고티어,힐러,의무관,라이프위버,48.6,8.4,-0.063,B
2026-08-07_0445,고티어,힐러,전술가,바티스트,46.9,4.8,-0.956,C
2026-08-07_0445,고티어,힐러,의무관,메르시,46.2,7.7,-1.064,D
