날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-08-28_2345,저티어,탱커,강건한 자,라인하르트,52.0,7.4,1.611,S
2026-08-28_2345,저티어,탱커,개시자,둠피스트,50.3,7.4,0.931,A
2026-08-28_2345,저티어,탱커,강건한 자,도미나,50.9,3.7,0.765,A
2026-08-28_2345,저티어,탱커,강건한 자,라마트라,49.6,6.5,0.552,B
2026-08-28_2345,저티어,탱커,투사,마우가,48.8,6.0,0.178,B
2026-08-28_2345,저티어,탱커,개시자,레킹볼,49.2,3.0,0.009,C
2026-08-28_2345,저티어,탱커,개시자,D.VA,45.1,5.0,-1.412,C
2026-08-28_2345,저티어,탱커,투사,로드호그,44.9,4.8,-1.514,D
2026-08-28_2345,저티어,딜러,전문가,메이,53.7,6.7,1.91,S
2026-08-28_2345,저티어,딜러,측면 공격가,리퍼,52.2,8.6,1.432,A
2026-08-28_2345,저티어,딜러,측면 공격가,겐지,50.5,12.1,0.976,B
2026-08-28_2345,저티어,딜러,전문가,바스티온,49.0,10.0,0.242,C
2026-08-28_2345,저티어,힐러,의무관,모이라,51.8,19.3,1.933,S
2026-08-28_2345,저티어,힐러,생존왕,미즈키,51.1,14.2,1.332,A
2026-08-28_2345,저티어,힐러,전술가,루시우,49.9,5.3,0.293,B
2026-08-28_2345,저티어,힐러,의무관,라이프위버,48.3,7.1,-0.234,B
2026-08-28_2345,저티어,힐러,전술가,바티스트,46.2,5.7,-1.162,C
2026-08-28_2345,저티어,힐러,의무관,메르시,45.2,5.7,-1.562,D
2026-08-28_2345,중티어,탱커,강건한 자,라인하르트,52.0,7.4,1.611,S
2026-08-28_2345,중티어,탱커,개시자,둠피스트,50.3,7.4,0.931,A
2026-08-28_2345,중티어,탱커,강건한 자,도미나,50.9,3.7,0.765,A
2026-08-28_2345,중티어,탱커,강건한 자,라마트라,49.6,6.5,0.552,B
2026-08-28_2345,중티어,탱커,투사,마우가,48.8,6.0,0.178,B
2026-08-28_2345,중티어,탱커,개시자,레킹볼,49.2,3.0,0.009,C
2026-08-28_2345,중티어,탱커,개시자,D.VA,45.1,5.0,-1.412,C
2026-08-28_2345,중티어,탱커,투사,로드호그,44.9,4.8,-1.514,D
2026-08-28_2345,중티어,딜러,전문가,메이,53.7,6.7,1.91,S
2026-08-28_2345,중티어,딜러,측면 공격가,리퍼,52.2,8.6,1.432,A
2026-08-28_2345,중티어,딜러,측면 공격가,겐지,50.5,12.1,0.976,B
2026-08-28_2345,중티어,딜러,전문가,바스티온,49.0,10.0,0.242,C
2026-08-28_2345,중티어,힐러,의무관,모이라,51.8,19.3,1.933,S
2026-08-28_2345,중티어,힐러,생존왕,미즈키,51.1,14.2,1.332,A
2026-08-28_2345,중티어,힐러,전술가,루시우,49.9,5.3,0.293,B
2026-08-28_2345,중티어,힐러,의무관,라이프위버,48.3,7.1,-0.234,B
2026-08-28_2345,중티어,힐러,전술가,바티스트,46.2,5.7,-1.162,C
2026-08-28_2345,중티어,힐러,의무관,메르시,45.2,5.7,-1.562,D
2026-08-28_2345,고티어,탱커,강건한 자,라인하르트,52.0,7.4,1.611,S
2026-08-28_2345,고티어,탱커,개시자,둠피스트,50.3,7.4,0.931,A
2026-08-28_2345,고티어,탱커,강건한 자,도미나,50.9,3.7,0.765,A
2026-08-28_2345,고티어,탱커,강건한 자,라마트라,49.6,6.5,0.552,B
2026-08-28_2345,고티어,탱커,투사,마우가,48.8,6.0,0.178,B
2026-08-28_2345,고티어,탱커,개시자,레킹볼,49.2,3.0,0.009,C
2026-08-28_2345,고티어,탱커,개시자,D.VA,45.1,5.0,-1.412,C
2026-08-28_2345,고티어,탱커,투사,로드호그,44.9,4.8,-1.514,D
2026-08-28_2345,고티어,딜러,전문가,메이,53.7,6.7,1.91,S
2026-08-28_2345,고티어,딜러,측면 공격가,리퍼,52.2,8.6,1.432,A
2026-08-28_2345,고티어,딜러,측면 공격가,겐지,50.5,12.1,0.976,B
2026-08-28_2345,고티어,딜러,전문가,바스티온,49.0,10.0,0.242,C
2026-08-28_2345,고티어,힐러,의무관,모이라,51.8,19.3,1.933,S
2026-08-28_2345,고티어,힐러,생존왕,미즈키,51.1,14.2,1.332,A
2026-08-28_2345,고티어,힐러,전술가,루시우,49.9,5.3,0.293,B
2026-08-28_2345,고티어,힐러,의무관,라이프위버,48.3,7.1,-0.234,B
2026-08-28_2345,고티어,힐러,전술가,바티스트,46.2,5.7,-1.162,C
2026-08-28_2345,고티어,힐러,의무관,메르시,45.2,5.7,-1.562,D
