날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-07-17_0531,저티어,탱커,개시자,레킹볼,53.6,3.1,1.698,S
2026-07-17_0531,저티어,탱커,강건한 자,라마트라,52.6,7.6,1.673,A
2026-07-17_0531,저티어,탱커,강건한 자,라인하르트,51.0,8.8,1.133,A
2026-07-17_0531,저티어,탱커,개시자,둠피스트,50.6,9.5,1.032,B
2026-07-17_0531,저티어,탱커,강건한 자,도미나,50.7,5.2,0.713,B
2026-07-17_0531,저티어,탱커,투사,마우가,49.1,10.3,0.498,C
2026-07-17_0531,저티어,탱커,투사,로드호그,47.5,7.0,-0.417,C
2026-07-17_0531,저티어,탱커,개시자,D.VA,45.1,6.1,-1.452,D
2026-07-17_0531,저티어,딜러,전문가,메이,54.7,6.8,2.408,S
2026-07-17_0531,저티어,딜러,측면 공격가,벤데타,53.4,6.7,1.881,A
2026-07-17_0531,저티어,딜러,측면 공격가,리퍼,52.4,7.5,1.543,B
2026-07-17_0531,저티어,딜러,측면 공격가,겐지,51.4,11.5,1.454,C
2026-07-17_0531,저티어,딜러,전문가,바스티온,45.2,6.1,-1.446,D
2026-07-17_0531,저티어,힐러,생존왕,미즈키,53.2,16.1,2.256,S
2026-07-17_0531,저티어,힐러,의무관,모이라,52.5,17.5,2.061,A
2026-07-17_0531,저티어,힐러,전술가,루시우,50.8,5.2,0.635,B
2026-07-17_0531,저티어,힐러,의무관,라이프위버,48.8,8.1,0.011,B
2026-07-17_0531,저티어,힐러,전술가,바티스트,48.0,4.2,-0.545,C
2026-07-17_0531,저티어,힐러,의무관,메르시,46.7,8.3,-0.817,D
2026-07-17_0531,중티어,탱커,개시자,레킹볼,53.6,3.1,1.698,S
2026-07-17_0531,중티어,탱커,강건한 자,라마트라,52.6,7.6,1.673,A
2026-07-17_0531,중티어,탱커,강건한 자,라인하르트,51.0,8.8,1.133,A
2026-07-17_0531,중티어,탱커,개시자,둠피스트,50.6,9.5,1.032,B
2026-07-17_0531,중티어,탱커,강건한 자,도미나,50.7,5.2,0.713,B
2026-07-17_0531,중티어,탱커,투사,마우가,49.1,10.3,0.498,C
2026-07-17_0531,중티어,탱커,투사,로드호그,47.5,7.0,-0.417,C
2026-07-17_0531,중티어,탱커,개시자,D.VA,45.1,6.1,-1.452,D
2026-07-17_0531,중티어,딜러,전문가,메이,54.7,6.8,2.408,S
2026-07-17_0531,중티어,딜러,측면 공격가,벤데타,53.4,6.7,1.881,A
2026-07-17_0531,중티어,딜러,측면 공격가,리퍼,52.4,7.5,1.543,B
2026-07-17_0531,중티어,딜러,측면 공격가,겐지,51.4,11.5,1.454,C
2026-07-17_0531,중티어,딜러,전문가,바스티온,45.2,6.1,-1.446,D
2026-07-17_0531,중티어,힐러,생존왕,미즈키,53.2,16.1,2.256,S
2026-07-17_0531,중티어,힐러,의무관,모이라,52.5,17.5,2.061,A
2026-07-17_0531,중티어,힐러,전술가,루시우,50.8,5.2,0.635,B
2026-07-17_0531,중티어,힐러,의무관,라이프위버,48.8,8.1,0.011,B
2026-07-17_0531,중티어,힐러,전술가,바티스트,48.0,4.2,-0.545,C
2026-07-17_0531,중티어,힐러,의무관,메르시,46.7,8.3,-0.817,D
2026-07-17_0531,고티어,탱커,개시자,레킹볼,53.6,3.1,1.698,S
2026-07-17_0531,고티어,탱커,강건한 자,라마트라,52.6,7.6,1.673,A
2026-07-17_0531,고티어,탱커,강건한 자,라인하르트,51.0,8.8,1.133,A
2026-07-17_0531,고티어,탱커,개시자,둠피스트,50.6,9.5,1.032,B
2026-07-17_0531,고티어,탱커,강건한 자,도미나,50.7,5.2,0.713,B
2026-07-17_0531,고티어,탱커,투사,마우가,49.1,10.3,0.498,C
2026-07-17_0531,고티어,탱커,투사,로드호그,47.5,7.0,-0.417,C
2026-07-17_0531,고티어,탱커,개시자,D.VA,45.1,6.1,-1.452,D
2026-07-17_0531,고티어,딜러,전문가,메이,54.7,6.8,2.408,S
2026-07-17_0531,고티어,딜러,측면 공격가,벤데타,53.4,6.7,1.881,A
2026-07-17_0531,고티어,딜러,측면 공격가,리퍼,52.4,7.5,1.543,B
2026-07-17_0531,고티어,딜러,측면 공격가,겐지,51.4,11.5,1.454,C
2026-07-17_0531,고티어,딜러,전문가,바스티온,45.2,6.1,-1.446,D
2026-07-17_0531,고티어,힐러,생존왕,미즈키,53.2,16.1,2.256,S
2026-07-17_0531,고티어,힐러,의무관,모이라,52.5,17.5,2.061,A
2026-07-17_0531,고티어,힐러,전술가,루시우,50.8,5.2,0.635,B
2026-07-17_0531,고티어,힐러,의무관,라이프위버,48.8,8.1,0.011,B
2026-07-17_0531,고티어,힐러,전술가,바티스트,48.0,4.2,-0.545,C
2026-07-17_0531,고티어,힐러,의무관,메르시,46.7,8.3,-0.817,D
