날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-05-26_1750,저티어,탱커,강건한 자,도미나,52.8,6.8,1.658,S
2026-05-26_1750,저티어,탱커,개시자,둠피스트,51.6,9.8,1.415,A
2026-05-26_1750,저티어,탱커,강건한 자,라인하르트,51.7,7.6,1.281,A
2026-05-26_1750,저티어,탱커,투사,마우가,49.9,12.8,0.972,B
2026-05-26_1750,저티어,탱커,강건한 자,라마트라,50.0,7.1,0.561,B
2026-05-26_1750,저티어,탱커,개시자,레킹볼,49.3,3.1,-0.035,C
2026-05-26_1750,저티어,탱커,개시자,D.VA,46.2,7.6,-0.919,C
2026-05-26_1750,저티어,탱커,투사,로드호그,44.7,5.9,-1.653,D
2026-05-26_1750,저티어,딜러,측면 공격가,리퍼,53.7,11.9,2.318,S
2026-05-26_1750,저티어,딜러,전문가,메이,53.2,5.1,1.639,A
2026-05-26_1750,저티어,딜러,측면 공격가,겐지,50.8,13.0,1.235,B
2026-05-26_1750,저티어,딜러,전문가,바스티온,48.2,9.0,-0.086,C
2026-05-26_1750,저티어,딜러,측면 공격가,벤데타,49.1,3.6,-0.106,D
2026-05-26_1750,저티어,힐러,생존왕,미즈키,51.7,11.5,1.434,S
2026-05-26_1750,저티어,힐러,의무관,모이라,50.0,12.7,0.833,A
2026-05-26_1750,저티어,힐러,의무관,라이프위버,50.4,9.1,0.757,B
2026-05-26_1750,저티어,힐러,전술가,루시우,50.1,6.6,0.473,B
2026-05-26_1750,저티어,힐러,전술가,바티스트,47.4,6.0,-0.647,C
2026-05-26_1750,저티어,힐러,의무관,메르시,46.9,9.0,-0.65,D
2026-05-26_1750,중티어,탱커,강건한 자,도미나,52.8,6.8,1.658,S
2026-05-26_1750,중티어,탱커,개시자,둠피스트,51.6,9.8,1.415,A
2026-05-26_1750,중티어,탱커,강건한 자,라인하르트,51.7,7.6,1.281,A
2026-05-26_1750,중티어,탱커,투사,마우가,49.9,12.8,0.972,B
2026-05-26_1750,중티어,탱커,강건한 자,라마트라,50.0,7.1,0.561,B
2026-05-26_1750,중티어,탱커,개시자,레킹볼,49.3,3.1,-0.035,C
2026-05-26_1750,중티어,탱커,개시자,D.VA,46.2,7.6,-0.919,C
2026-05-26_1750,중티어,탱커,투사,로드호그,44.7,5.9,-1.653,D
2026-05-26_1750,중티어,딜러,측면 공격가,리퍼,53.7,11.9,2.318,S
2026-05-26_1750,중티어,딜러,전문가,메이,53.2,5.1,1.639,A
2026-05-26_1750,중티어,딜러,측면 공격가,겐지,50.8,13.0,1.235,B
2026-05-26_1750,중티어,딜러,전문가,바스티온,48.2,9.0,-0.086,C
2026-05-26_1750,중티어,딜러,측면 공격가,벤데타,49.1,3.6,-0.106,D
2026-05-26_1750,중티어,힐러,생존왕,미즈키,51.7,11.5,1.434,S
2026-05-26_1750,중티어,힐러,의무관,모이라,50.0,12.7,0.833,A
2026-05-26_1750,중티어,힐러,의무관,라이프위버,50.4,9.1,0.757,B
2026-05-26_1750,중티어,힐러,전술가,루시우,50.1,6.6,0.473,B
2026-05-26_1750,중티어,힐러,전술가,바티스트,47.4,6.0,-0.647,C
2026-05-26_1750,중티어,힐러,의무관,메르시,46.9,9.0,-0.65,D
2026-05-26_1750,고티어,탱커,강건한 자,도미나,52.8,6.8,1.658,S
2026-05-26_1750,고티어,탱커,개시자,둠피스트,51.6,9.8,1.415,A
2026-05-26_1750,고티어,탱커,강건한 자,라인하르트,51.7,7.6,1.281,A
2026-05-26_1750,고티어,탱커,투사,마우가,49.9,12.8,0.972,B
2026-05-26_1750,고티어,탱커,강건한 자,라마트라,50.0,7.1,0.561,B
2026-05-26_1750,고티어,탱커,개시자,레킹볼,49.3,3.1,-0.035,C
2026-05-26_1750,고티어,탱커,개시자,D.VA,46.2,7.6,-0.919,C
2026-05-26_1750,고티어,탱커,투사,로드호그,44.7,5.9,-1.653,D
2026-05-26_1750,고티어,딜러,측면 공격가,리퍼,53.7,11.9,2.318,S
2026-05-26_1750,고티어,딜러,전문가,메이,53.2,5.1,1.639,A
2026-05-26_1750,고티어,딜러,측면 공격가,겐지,50.8,13.0,1.235,B
2026-05-26_1750,고티어,딜러,전문가,바스티온,48.2,9.0,-0.086,C
2026-05-26_1750,고티어,딜러,측면 공격가,벤데타,49.1,3.6,-0.106,D
2026-05-26_1750,고티어,힐러,생존왕,미즈키,51.7,11.5,1.434,S
2026-05-26_1750,고티어,힐러,의무관,모이라,50.0,12.7,0.833,A
2026-05-26_1750,고티어,힐러,의무관,라이프위버,50.4,9.1,0.757,B
2026-05-26_1750,고티어,힐러,전술가,루시우,50.1,6.6,0.473,B
2026-05-26_1750,고티어,힐러,전술가,바티스트,47.4,6.0,-0.647,C
2026-05-26_1750,고티어,힐러,의무관,메르시,46.9,9.0,-0.65,D
