날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-07-22_1612,저티어,탱커,강건한 자,라인하르트,52.8,9.2,1.902,S
2026-07-22_1612,저티어,탱커,강건한 자,라마트라,51.4,8.4,1.274,A
2026-07-22_1612,저티어,탱커,강건한 자,도미나,51.9,4.9,1.176,A
2026-07-22_1612,저티어,탱커,투사,마우가,50.4,9.2,0.942,B
2026-07-22_1612,저티어,탱커,개시자,둠피스트,50.4,8.7,0.899,B
2026-07-22_1612,저티어,탱커,개시자,레킹볼,49.1,3.3,-0.08,C
2026-07-22_1612,저티어,탱커,투사,로드호그,45.7,6.5,-1.168,C
2026-07-22_1612,저티어,탱커,개시자,D.VA,44.9,6.3,-1.505,D
2026-07-22_1612,저티어,딜러,전문가,메이,54.4,7.2,2.297,S
2026-07-22_1612,저티어,딜러,측면 공격가,벤데타,52.7,5.7,1.505,A
2026-07-22_1612,저티어,딜러,측면 공격가,겐지,51.3,11.1,1.348,B
2026-07-22_1612,저티어,딜러,측면 공격가,리퍼,51.8,8.1,1.324,C
2026-07-22_1612,저티어,딜러,전문가,바스티온,48.2,8.1,-0.116,D
2026-07-22_1612,저티어,힐러,생존왕,미즈키,52.8,16.5,2.112,S
2026-07-22_1612,저티어,힐러,의무관,모이라,52.0,18.2,1.894,A
2026-07-22_1612,저티어,힐러,전술가,루시우,51.3,5.4,0.845,B
2026-07-22_1612,저티어,힐러,의무관,라이프위버,48.9,8.1,0.047,B
2026-07-22_1612,저티어,힐러,전술가,바티스트,47.0,4.3,-0.942,C
2026-07-22_1612,저티어,힐러,의무관,메르시,45.7,7.4,-1.275,D
2026-07-22_1612,중티어,탱커,강건한 자,라인하르트,52.8,9.2,1.902,S
2026-07-22_1612,중티어,탱커,강건한 자,라마트라,51.4,8.4,1.274,A
2026-07-22_1612,중티어,탱커,강건한 자,도미나,51.9,4.9,1.176,A
2026-07-22_1612,중티어,탱커,투사,마우가,50.4,9.2,0.942,B
2026-07-22_1612,중티어,탱커,개시자,둠피스트,50.4,8.7,0.899,B
2026-07-22_1612,중티어,탱커,개시자,레킹볼,49.1,3.3,-0.08,C
2026-07-22_1612,중티어,탱커,투사,로드호그,45.7,6.5,-1.168,C
2026-07-22_1612,중티어,탱커,개시자,D.VA,44.9,6.3,-1.505,D
2026-07-22_1612,중티어,딜러,전문가,메이,54.4,7.2,2.297,S
2026-07-22_1612,중티어,딜러,측면 공격가,벤데타,52.7,5.7,1.505,A
2026-07-22_1612,중티어,딜러,측면 공격가,겐지,51.3,11.1,1.348,B
2026-07-22_1612,중티어,딜러,측면 공격가,리퍼,51.8,8.1,1.324,C
2026-07-22_1612,중티어,딜러,전문가,바스티온,48.2,8.1,-0.116,D
2026-07-22_1612,중티어,힐러,생존왕,미즈키,52.8,16.5,2.112,S
2026-07-22_1612,중티어,힐러,의무관,모이라,52.0,18.2,1.894,A
2026-07-22_1612,중티어,힐러,전술가,루시우,51.3,5.4,0.845,B
2026-07-22_1612,중티어,힐러,의무관,라이프위버,48.9,8.1,0.047,B
2026-07-22_1612,중티어,힐러,전술가,바티스트,47.0,4.3,-0.942,C
2026-07-22_1612,중티어,힐러,의무관,메르시,45.7,7.4,-1.275,D
2026-07-22_1612,고티어,탱커,강건한 자,라인하르트,52.8,9.2,1.902,S
2026-07-22_1612,고티어,탱커,강건한 자,라마트라,51.4,8.4,1.274,A
2026-07-22_1612,고티어,탱커,강건한 자,도미나,51.9,4.9,1.176,A
2026-07-22_1612,고티어,탱커,투사,마우가,50.4,9.2,0.942,B
2026-07-22_1612,고티어,탱커,개시자,둠피스트,50.4,8.7,0.899,B
2026-07-22_1612,고티어,탱커,개시자,레킹볼,49.1,3.3,-0.08,C
2026-07-22_1612,고티어,탱커,투사,로드호그,45.7,6.5,-1.168,C
2026-07-22_1612,고티어,탱커,개시자,D.VA,44.9,6.3,-1.505,D
2026-07-22_1612,고티어,딜러,전문가,메이,54.4,7.2,2.297,S
2026-07-22_1612,고티어,딜러,측면 공격가,벤데타,52.7,5.7,1.505,A
2026-07-22_1612,고티어,딜러,측면 공격가,겐지,51.3,11.1,1.348,B
2026-07-22_1612,고티어,딜러,측면 공격가,리퍼,51.8,8.1,1.324,C
2026-07-22_1612,고티어,딜러,전문가,바스티온,48.2,8.1,-0.116,D
2026-07-22_1612,고티어,힐러,생존왕,미즈키,52.8,16.5,2.112,S
2026-07-22_1612,고티어,힐러,의무관,모이라,52.0,18.2,1.894,A
2026-07-22_1612,고티어,힐러,전술가,루시우,51.3,5.4,0.845,B
2026-07-22_1612,고티어,힐러,의무관,라이프위버,48.9,8.1,0.047,B
2026-07-22_1612,고티어,힐러,전술가,바티스트,47.0,4.3,-0.942,C
2026-07-22_1612,고티어,힐러,의무관,메르시,45.7,7.4,-1.275,D
