날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-06-23_1709,저티어,탱커,강건한 자,라인하르트,51.5,9.0,1.411,S
2026-06-23_1709,저티어,탱커,강건한 자,도미나,51.2,6.8,1.092,A
2026-06-23_1709,저티어,탱커,개시자,둠피스트,51.5,3.3,0.897,A
2026-06-23_1709,저티어,탱커,강건한 자,라마트라,49.3,9.8,0.603,B
2026-06-23_1709,저티어,탱커,개시자,레킹볼,50.7,2.2,0.478,B
2026-06-23_1709,저티어,탱커,투사,마우가,47.8,8.6,-0.106,C
2026-06-23_1709,저티어,탱커,개시자,D.VA,46.1,8.1,-0.831,C
2026-06-23_1709,저티어,탱커,투사,로드호그,45.7,5.5,-1.225,D
2026-06-23_1709,저티어,딜러,전문가,메이,53.1,7.0,1.794,S
2026-06-23_1709,저티어,딜러,측면 공격가,겐지,52.2,7.1,1.442,A
2026-06-23_1709,저티어,딜러,측면 공격가,리퍼,49.4,9.0,0.472,B
2026-06-23_1709,저티어,딜러,측면 공격가,벤데타,50.7,2.1,0.446,C
2026-06-23_1709,저티어,딜러,전문가,바스티온,47.7,12.7,0.085,D
2026-06-23_1709,저티어,힐러,생존왕,미즈키,53.4,17.1,2.213,S
2026-06-23_1709,저티어,힐러,의무관,모이라,51.7,29.8,2.166,A
2026-06-23_1709,저티어,힐러,의무관,라이프위버,45.8,5.9,-1.386,B
2026-06-23_1709,저티어,힐러,전술가,루시우,45.8,5.4,-1.411,B
2026-06-23_1709,저티어,힐러,전술가,바티스트,45.3,4.8,-1.641,C
2026-06-23_1709,저티어,힐러,의무관,메르시,44.6,9.2,-1.701,D
2026-06-23_1709,중티어,탱커,강건한 자,라인하르트,54.2,10.2,2.514,S
2026-06-23_1709,중티어,탱커,개시자,둠피스트,51.1,9.6,1.225,A
2026-06-23_1709,중티어,탱커,강건한 자,도미나,51.6,6.6,1.18,A
2026-06-23_1709,중티어,탱커,개시자,레킹볼,50.0,3.7,0.303,B
2026-06-23_1709,중티어,탱커,투사,마우가,48.9,8.1,0.222,B
2026-06-23_1709,중티어,탱커,강건한 자,라마트라,49.0,7.2,0.189,C
2026-06-23_1709,중티어,탱커,투사,로드호그,45.5,6.5,-1.268,C
2026-06-23_1709,중티어,탱커,개시자,D.VA,44.7,6.8,-1.564,D
2026-06-23_1709,중티어,딜러,전문가,메이,54.7,5.7,2.491,S
2026-06-23_1709,중티어,딜러,측면 공격가,겐지,51.0,8.1,1.268,A
2026-06-23_1709,중티어,딜러,측면 공격가,벤데타,51.4,2.6,0.839,B
2026-06-23_1709,중티어,딜러,측면 공격가,리퍼,48.8,5.4,0.099,C
2026-06-23_1709,중티어,딜러,전문가,바스티온,48.0,6.2,-0.136,D
2026-06-23_1709,중티어,힐러,생존왕,미즈키,53.9,19.8,2.63,S
2026-06-23_1709,중티어,힐러,의무관,모이라,53.6,20.7,2.559,A
2026-06-23_1709,중티어,힐러,전술가,루시우,49.8,4.9,0.185,B
2026-06-23_1709,중티어,힐러,의무관,라이프위버,48.8,8.6,-0.015,B
2026-06-23_1709,중티어,힐러,전술가,바티스트,46.2,4.9,-1.255,C
2026-06-23_1709,중티어,힐러,의무관,메르시,45.7,7.7,-1.304,D
2026-06-23_1709,고티어,탱커,강건한 자,도미나,52.3,3.0,1.239,S
2026-06-23_1709,고티어,탱커,개시자,둠피스트,49.8,11.9,1.184,A
2026-06-23_1709,고티어,탱커,강건한 자,라인하르트,47.2,6.7,-0.408,A
2026-06-23_1709,고티어,탱커,개시자,레킹볼,47.1,4.9,-0.64,B
2026-06-23_1709,고티어,탱커,개시자,D.VA,47.2,4.5,-0.642,B
2026-06-23_1709,고티어,탱커,강건한 자,라마트라,45.6,4.0,-1.335,C
2026-06-23_1709,고티어,탱커,투사,마우가,43.3,5.5,-2.096,C
2026-06-23_1709,고티어,탱커,투사,로드호그,43.0,4.7,-2.301,D
2026-06-23_1709,고티어,딜러,측면 공격가,겐지,50.2,12.2,1.261,S
2026-06-23_1709,고티어,딜러,전문가,바스티온,49.6,2.8,0.111,A
2026-06-23_1709,고티어,딜러,전문가,메이,48.8,6.0,0.101,B
2026-06-23_1709,고티어,딜러,측면 공격가,리퍼,47.8,8.4,-0.067,C
2026-06-23_1709,고티어,딜러,측면 공격가,벤데타,46.6,1.6,-1.205,D
2026-06-23_1709,고티어,힐러,생존왕,미즈키,52.8,13.0,2.158,S
2026-06-23_1709,고티어,힐러,의무관,모이라,51.5,15.8,1.861,A
2026-06-23_1709,고티어,힐러,전술가,루시우,47.7,3.3,-0.657,B
2026-06-23_1709,고티어,힐러,전술가,바티스트,45.3,5.0,-1.481,B
2026-06-23_1709,고티어,힐러,의무관,메르시,44.4,4.3,-1.897,C
2026-06-23_1709,고티어,힐러,의무관,라이프위버,39.7,3.7,-3.825,D
