날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-07-27_0616,저티어,탱커,강건한 자,라인하르트,52.5,9.3,1.842,S
2026-07-27_0616,저티어,탱커,개시자,둠피스트,52.3,3.5,1.237,A
2026-07-27_0616,저티어,탱커,강건한 자,라마트라,50.1,10.7,1.009,A
2026-07-27_0616,저티어,탱커,강건한 자,도미나,49.8,5.3,0.4,B
2026-07-27_0616,저티어,탱커,투사,마우가,48.6,8.4,0.201,B
2026-07-27_0616,저티어,탱커,개시자,레킹볼,49.7,2.4,0.097,C
2026-07-27_0616,저티어,탱커,개시자,D.VA,45.6,7.7,-1.063,C
2026-07-27_0616,저티어,탱커,투사,로드호그,45.0,5.7,-1.484,D
2026-07-27_0616,저티어,딜러,전문가,메이,53.1,8.9,1.836,S
2026-07-27_0616,저티어,딜러,측면 공격가,겐지,53.1,8.3,1.796,A
2026-07-27_0616,저티어,딜러,측면 공격가,리퍼,51.6,10.0,1.31,B
2026-07-27_0616,저티어,딜러,측면 공격가,벤데타,51.2,3.7,0.728,C
2026-07-27_0616,저티어,딜러,전문가,바스티온,47.5,13.9,-0.069,D
2026-07-27_0616,저티어,힐러,생존왕,미즈키,52.9,16.3,2.001,S
2026-07-27_0616,저티어,힐러,의무관,모이라,51.0,30.7,1.983,A
2026-07-27_0616,저티어,힐러,전술가,루시우,47.2,5.4,-0.841,B
2026-07-27_0616,저티어,힐러,의무관,라이프위버,46.0,5.5,-1.316,B
2026-07-27_0616,저티어,힐러,의무관,메르시,44.9,7.9,-1.633,C
2026-07-27_0616,저티어,힐러,전술가,바티스트,45.1,4.0,-1.754,D
2026-07-27_0616,중티어,탱커,개시자,둠피스트,51.0,8.1,1.176,S
2026-07-27_0616,중티어,탱커,강건한 자,도미나,51.2,3.0,0.767,A
2026-07-27_0616,중티어,탱커,강건한 자,라인하르트,49.7,9.2,0.761,A
2026-07-27_0616,중티어,탱커,강건한 자,라마트라,48.9,6.2,0.154,B
2026-07-27_0616,중티어,탱커,투사,마우가,47.7,7.3,-0.221,B
2026-07-27_0616,중티어,탱커,개시자,레킹볼,48.2,4.0,-0.337,C
2026-07-27_0616,중티어,탱커,개시자,D.VA,46.9,5.5,-0.713,C
2026-07-27_0616,중티어,탱커,투사,로드호그,43.2,6.8,-2.069,D
2026-07-27_0616,중티어,딜러,측면 공격가,겐지,52.3,15.4,1.992,S
2026-07-27_0616,중티어,딜러,측면 공격가,벤데타,51.8,3.6,0.971,A
2026-07-27_0616,중티어,딜러,전문가,메이,50.6,8.6,0.839,B
2026-07-27_0616,중티어,딜러,측면 공격가,리퍼,49.3,10.0,0.416,C
2026-07-27_0616,중티어,딜러,전문가,바스티온,47.8,5.5,-0.497,D
2026-07-27_0616,중티어,힐러,생존왕,미즈키,51.4,11.3,1.426,S
2026-07-27_0616,중티어,힐러,의무관,모이라,49.7,17.5,1.22,A
2026-07-27_0616,중티어,힐러,전술가,루시우,48.4,3.2,-0.395,B
2026-07-27_0616,중티어,힐러,의무관,메르시,47.2,4.9,-0.745,B
2026-07-27_0616,중티어,힐러,전술가,바티스트,45.1,4.6,-1.608,C
2026-07-27_0616,중티어,힐러,의무관,라이프위버,44.7,5.5,-1.699,D
2026-07-27_0616,고티어,탱커,강건한 자,도미나,50.8,2.4,0.569,S
2026-07-27_0616,고티어,탱커,개시자,둠피스트,48.5,11.1,0.553,A
2026-07-27_0616,고티어,탱커,강건한 자,라마트라,48.5,5.3,-0.049,A
2026-07-27_0616,고티어,탱커,개시자,레킹볼,47.5,4.6,-0.522,B
2026-07-27_0616,고티어,탱커,강건한 자,라인하르트,46.7,6.0,-0.697,B
2026-07-27_0616,고티어,탱커,개시자,D.VA,46.5,4.8,-0.901,C
2026-07-27_0616,고티어,탱커,투사,마우가,45.2,7.1,-1.182,C
2026-07-27_0616,고티어,탱커,투사,로드호그,44.0,4.9,-1.891,D
2026-07-27_0616,고티어,딜러,측면 공격가,겐지,50.5,14.7,1.361,S
2026-07-27_0616,고티어,딜러,측면 공격가,리퍼,51.1,10.5,1.269,A
2026-07-27_0616,고티어,딜러,전문가,메이,49.2,6.1,0.162,B
2026-07-27_0616,고티어,딜러,측면 공격가,벤데타,49.5,3.4,0.068,C
2026-07-27_0616,고티어,딜러,전문가,바스티온,48.8,3.3,-0.219,D
2026-07-27_0616,고티어,힐러,생존왕,미즈키,52.5,12.3,2.127,S
2026-07-27_0616,고티어,힐러,의무관,모이라,48.4,11.5,0.413,A
2026-07-27_0616,고티어,힐러,전술가,루시우,48.2,4.5,-0.308,B
2026-07-27_0616,고티어,힐러,전술가,바티스트,46.6,4.0,-0.994,B
2026-07-27_0616,고티어,힐러,의무관,메르시,45.1,3.6,-1.63,C
2026-07-27_0616,고티어,힐러,의무관,라이프위버,38.7,3.4,-4.209,D
