날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-07-02_1643,저티어,탱커,강건한 자,라인하르트,54.0,10.0,2.435,S
2026-07-02_1643,저티어,탱커,강건한 자,도미나,51.7,6.3,1.206,A
2026-07-02_1643,저티어,탱커,개시자,둠피스트,51.0,9.3,1.176,A
2026-07-02_1643,저티어,탱커,투사,마우가,49.0,8.0,0.268,B
2026-07-02_1643,저티어,탱커,개시자,레킹볼,49.8,3.6,0.221,B
2026-07-02_1643,저티어,탱커,강건한 자,라마트라,48.9,7.0,0.144,C
2026-07-02_1643,저티어,탱커,투사,로드호그,45.7,6.5,-1.177,C
2026-07-02_1643,저티어,탱커,개시자,D.VA,45.0,6.8,-1.432,D
2026-07-02_1643,저티어,딜러,전문가,메이,55.0,6.6,2.625,S
2026-07-02_1643,저티어,딜러,측면 공격가,겐지,51.1,8.8,1.273,A
2026-07-02_1643,저티어,딜러,측면 공격가,벤데타,51.0,2.8,0.665,B
2026-07-02_1643,저티어,딜러,측면 공격가,리퍼,49.4,6.3,0.356,C
2026-07-02_1643,저티어,딜러,전문가,바스티온,48.5,7.2,0.081,D
2026-07-02_1643,저티어,힐러,생존왕,미즈키,53.9,21.5,2.707,S
2026-07-02_1643,저티어,힐러,의무관,모이라,53.1,20.8,2.349,A
2026-07-02_1643,저티어,힐러,전술가,루시우,49.7,4.8,0.136,B
2026-07-02_1643,저티어,힐러,의무관,라이프위버,48.6,8.1,-0.128,B
2026-07-02_1643,저티어,힐러,전술가,바티스트,46.5,4.7,-1.149,C
2026-07-02_1643,저티어,힐러,의무관,메르시,45.7,7.6,-1.315,D
2026-07-02_1643,중티어,탱커,강건한 자,라인하르트,54.0,10.0,2.435,S
2026-07-02_1643,중티어,탱커,강건한 자,도미나,51.7,6.3,1.206,A
2026-07-02_1643,중티어,탱커,개시자,둠피스트,51.0,9.3,1.176,A
2026-07-02_1643,중티어,탱커,투사,마우가,49.0,8.0,0.268,B
2026-07-02_1643,중티어,탱커,개시자,레킹볼,49.8,3.6,0.221,B
2026-07-02_1643,중티어,탱커,강건한 자,라마트라,48.9,7.0,0.144,C
2026-07-02_1643,중티어,탱커,투사,로드호그,45.7,6.5,-1.177,C
2026-07-02_1643,중티어,탱커,개시자,D.VA,45.0,6.8,-1.432,D
2026-07-02_1643,중티어,딜러,전문가,메이,55.0,6.6,2.625,S
2026-07-02_1643,중티어,딜러,측면 공격가,겐지,51.1,8.8,1.273,A
2026-07-02_1643,중티어,딜러,측면 공격가,벤데타,51.0,2.8,0.665,B
2026-07-02_1643,중티어,딜러,측면 공격가,리퍼,49.4,6.3,0.356,C
2026-07-02_1643,중티어,딜러,전문가,바스티온,48.5,7.2,0.081,D
2026-07-02_1643,중티어,힐러,생존왕,미즈키,53.9,21.5,2.707,S
2026-07-02_1643,중티어,힐러,의무관,모이라,53.1,20.8,2.349,A
2026-07-02_1643,중티어,힐러,전술가,루시우,49.7,4.8,0.136,B
2026-07-02_1643,중티어,힐러,의무관,라이프위버,48.6,8.1,-0.128,B
2026-07-02_1643,중티어,힐러,전술가,바티스트,46.5,4.7,-1.149,C
2026-07-02_1643,중티어,힐러,의무관,메르시,45.7,7.6,-1.315,D
2026-07-02_1643,고티어,탱커,강건한 자,라인하르트,54.0,10.0,2.435,S
2026-07-02_1643,고티어,탱커,강건한 자,도미나,51.7,6.3,1.206,A
2026-07-02_1643,고티어,탱커,개시자,둠피스트,51.0,9.3,1.176,A
2026-07-02_1643,고티어,탱커,투사,마우가,49.0,8.0,0.268,B
2026-07-02_1643,고티어,탱커,개시자,레킹볼,49.8,3.6,0.221,B
2026-07-02_1643,고티어,탱커,강건한 자,라마트라,48.9,7.0,0.144,C
2026-07-02_1643,고티어,탱커,투사,로드호그,45.7,6.5,-1.177,C
2026-07-02_1643,고티어,탱커,개시자,D.VA,45.0,6.8,-1.432,D
2026-07-02_1643,고티어,딜러,전문가,메이,55.0,6.6,2.625,S
2026-07-02_1643,고티어,딜러,측면 공격가,겐지,51.1,8.8,1.273,A
2026-07-02_1643,고티어,딜러,측면 공격가,벤데타,51.0,2.8,0.665,B
2026-07-02_1643,고티어,딜러,측면 공격가,리퍼,49.4,6.3,0.356,C
2026-07-02_1643,고티어,딜러,전문가,바스티온,48.5,7.2,0.081,D
2026-07-02_1643,고티어,힐러,생존왕,미즈키,53.9,21.5,2.707,S
2026-07-02_1643,고티어,힐러,의무관,모이라,53.1,20.8,2.349,A
2026-07-02_1643,고티어,힐러,전술가,루시우,49.7,4.8,0.136,B
2026-07-02_1643,고티어,힐러,의무관,라이프위버,48.6,8.1,-0.128,B
2026-07-02_1643,고티어,힐러,전술가,바티스트,46.5,4.7,-1.149,C
2026-07-02_1643,고티어,힐러,의무관,메르시,45.7,7.6,-1.315,D
