날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-09-11_1758,저티어,탱커,강건한 자,라인하르트,52.9,8.4,1.973,S
2026-09-11_1758,저티어,탱커,강건한 자,도미나,51.8,5.5,1.252,A
2026-09-11_1758,저티어,탱커,개시자,둠피스트,49.7,9.4,0.79,A
2026-09-11_1758,저티어,탱커,강건한 자,라마트라,49.5,6.5,0.429,B
2026-09-11_1758,저티어,탱커,개시자,레킹볼,48.7,3.4,-0.191,B
2026-09-11_1758,저티어,탱커,개시자,D.VA,45.8,5.7,-1.128,C
2026-09-11_1758,저티어,탱커,투사,로드호그,44.2,5.7,-1.768,C
2026-09-11_1758,저티어,탱커,투사,마우가,43.2,5.0,-2.236,D
2026-09-11_1758,저티어,딜러,전문가,메이,53.7,6.2,1.909,S
2026-09-11_1758,저티어,딜러,측면 공격가,리퍼,51.2,8.6,1.075,A
2026-09-11_1758,저티어,딜러,측면 공격가,겐지,50.5,11.1,0.968,B
2026-09-11_1758,저티어,딜러,전문가,바스티온,48.3,8.8,-0.071,C
2026-09-11_1758,저티어,힐러,의무관,모이라,52.5,18.8,2.095,S
2026-09-11_1758,저티어,힐러,생존왕,미즈키,51.1,12.9,1.191,A
2026-09-11_1758,저티어,힐러,전술가,루시우,50.0,4.6,0.268,B
2026-09-11_1758,저티어,힐러,전술가,바티스트,49.0,10.2,0.194,B
2026-09-11_1758,저티어,힐러,의무관,라이프위버,48.9,9.8,0.131,C
2026-09-11_1758,저티어,힐러,의무관,메르시,45.8,5.5,-1.36,D
2026-09-11_1758,중티어,탱커,강건한 자,라인하르트,52.9,8.4,1.973,S
2026-09-11_1758,중티어,탱커,강건한 자,도미나,51.8,5.5,1.252,A
2026-09-11_1758,중티어,탱커,개시자,둠피스트,49.7,9.4,0.79,A
2026-09-11_1758,중티어,탱커,강건한 자,라마트라,49.5,6.5,0.429,B
2026-09-11_1758,중티어,탱커,개시자,레킹볼,48.7,3.4,-0.191,B
2026-09-11_1758,중티어,탱커,개시자,D.VA,45.8,5.7,-1.128,C
2026-09-11_1758,중티어,탱커,투사,로드호그,44.2,5.7,-1.768,C
2026-09-11_1758,중티어,탱커,투사,마우가,43.2,5.0,-2.236,D
2026-09-11_1758,중티어,딜러,전문가,메이,53.7,6.2,1.909,S
2026-09-11_1758,중티어,딜러,측면 공격가,리퍼,51.2,8.6,1.075,A
2026-09-11_1758,중티어,딜러,측면 공격가,겐지,50.5,11.1,0.968,B
2026-09-11_1758,중티어,딜러,전문가,바스티온,48.3,8.8,-0.071,C
2026-09-11_1758,중티어,힐러,의무관,모이라,52.5,18.8,2.095,S
2026-09-11_1758,중티어,힐러,생존왕,미즈키,51.1,12.9,1.191,A
2026-09-11_1758,중티어,힐러,전술가,루시우,50.0,4.6,0.268,B
2026-09-11_1758,중티어,힐러,전술가,바티스트,49.0,10.2,0.194,B
2026-09-11_1758,중티어,힐러,의무관,라이프위버,48.9,9.8,0.131,C
2026-09-11_1758,중티어,힐러,의무관,메르시,45.8,5.5,-1.36,D
2026-09-11_1758,고티어,탱커,강건한 자,라인하르트,52.9,8.4,1.973,S
2026-09-11_1758,고티어,탱커,강건한 자,도미나,51.8,5.5,1.252,A
2026-09-11_1758,고티어,탱커,개시자,둠피스트,49.7,9.4,0.79,A
2026-09-11_1758,고티어,탱커,강건한 자,라마트라,49.5,6.5,0.429,B
2026-09-11_1758,고티어,탱커,개시자,레킹볼,48.7,3.4,-0.191,B
2026-09-11_1758,고티어,탱커,개시자,D.VA,45.8,5.7,-1.128,C
2026-09-11_1758,고티어,탱커,투사,로드호그,44.2,5.7,-1.768,C
2026-09-11_1758,고티어,탱커,투사,마우가,43.2,5.0,-2.236,D
2026-09-11_1758,고티어,딜러,전문가,메이,53.7,6.2,1.909,S
2026-09-11_1758,고티어,딜러,측면 공격가,리퍼,51.2,8.6,1.075,A
2026-09-11_1758,고티어,딜러,측면 공격가,겐지,50.5,11.1,0.968,B
2026-09-11_1758,고티어,딜러,전문가,바스티온,48.3,8.8,-0.071,C
2026-09-11_1758,고티어,힐러,의무관,모이라,52.5,18.8,2.095,S
2026-09-11_1758,고티어,힐러,생존왕,미즈키,51.1,12.9,1.191,A
2026-09-11_1758,고티어,힐러,전술가,루시우,50.0,4.6,0.268,B
2026-09-11_1758,고티어,힐러,전술가,바티스트,49.0,10.2,0.194,B
2026-09-11_1758,고티어,힐러,의무관,라이프위버,48.9,9.8,0.131,C
2026-09-11_1758,고티어,힐러,의무관,메르시,45.8,5.5,-1.36,D
