날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-08-22_1509,저티어,탱커,강건한 자,라인하르트,52.1,6.9,1.648,S
2026-08-22_1509,저티어,탱커,개시자,둠피스트,50.6,6.9,1.048,A
2026-08-22_1509,저티어,탱커,강건한 자,도미나,50.9,3.5,0.77,A
2026-08-22_1509,저티어,탱커,강건한 자,라마트라,49.9,6.2,0.686,B
2026-08-22_1509,저티어,탱커,투사,마우가,49.0,5.5,0.244,B
2026-08-22_1509,저티어,탱커,개시자,레킹볼,49.7,2.7,0.196,C
2026-08-22_1509,저티어,탱커,개시자,D.VA,44.9,4.9,-1.466,C
2026-08-22_1509,저티어,탱커,투사,로드호그,44.7,4.4,-1.605,D
2026-08-22_1509,저티어,딜러,전문가,메이,53.7,6.7,1.908,S
2026-08-22_1509,저티어,딜러,측면 공격가,리퍼,52.2,8.5,1.423,A
2026-08-22_1509,저티어,딜러,측면 공격가,겐지,50.4,12.4,0.951,B
2026-08-22_1509,저티어,딜러,전문가,바스티온,49.1,10.0,0.278,C
2026-08-22_1509,저티어,힐러,의무관,모이라,51.7,19.3,1.86,S
2026-08-22_1509,저티어,힐러,생존왕,미즈키,51.1,14.3,1.314,A
2026-08-22_1509,저티어,힐러,전술가,루시우,49.8,5.3,0.244,B
2026-08-22_1509,저티어,힐러,의무관,라이프위버,48.1,8.6,-0.234,B
2026-08-22_1509,저티어,힐러,전술가,바티스트,46.2,5.7,-1.172,C
2026-08-22_1509,저티어,힐러,의무관,메르시,45.1,5.7,-1.612,D
2026-08-22_1509,중티어,탱커,강건한 자,라인하르트,52.1,6.9,1.648,S
2026-08-22_1509,중티어,탱커,개시자,둠피스트,50.6,6.9,1.048,A
2026-08-22_1509,중티어,탱커,강건한 자,도미나,50.9,3.5,0.77,A
2026-08-22_1509,중티어,탱커,강건한 자,라마트라,49.9,6.2,0.686,B
2026-08-22_1509,중티어,탱커,투사,마우가,49.0,5.5,0.244,B
2026-08-22_1509,중티어,탱커,개시자,레킹볼,49.7,2.7,0.196,C
2026-08-22_1509,중티어,탱커,개시자,D.VA,44.9,4.9,-1.466,C
2026-08-22_1509,중티어,탱커,투사,로드호그,44.7,4.4,-1.605,D
2026-08-22_1509,중티어,딜러,전문가,메이,53.7,6.7,1.908,S
2026-08-22_1509,중티어,딜러,측면 공격가,리퍼,52.2,8.5,1.423,A
2026-08-22_1509,중티어,딜러,측면 공격가,겐지,50.4,12.4,0.951,B
2026-08-22_1509,중티어,딜러,전문가,바스티온,49.1,10.0,0.278,C
2026-08-22_1509,중티어,힐러,의무관,모이라,51.7,19.3,1.86,S
2026-08-22_1509,중티어,힐러,생존왕,미즈키,51.1,14.3,1.314,A
2026-08-22_1509,중티어,힐러,전술가,루시우,49.8,5.3,0.244,B
2026-08-22_1509,중티어,힐러,의무관,라이프위버,48.1,8.6,-0.234,B
2026-08-22_1509,중티어,힐러,전술가,바티스트,46.2,5.7,-1.172,C
2026-08-22_1509,중티어,힐러,의무관,메르시,45.1,5.7,-1.612,D
2026-08-22_1509,고티어,탱커,강건한 자,라인하르트,52.1,6.9,1.648,S
2026-08-22_1509,고티어,탱커,개시자,둠피스트,50.6,6.9,1.048,A
2026-08-22_1509,고티어,탱커,강건한 자,도미나,50.9,3.5,0.77,A
2026-08-22_1509,고티어,탱커,강건한 자,라마트라,49.9,6.2,0.686,B
2026-08-22_1509,고티어,탱커,투사,마우가,49.0,5.5,0.244,B
2026-08-22_1509,고티어,탱커,개시자,레킹볼,49.7,2.7,0.196,C
2026-08-22_1509,고티어,탱커,개시자,D.VA,44.9,4.9,-1.466,C
2026-08-22_1509,고티어,탱커,투사,로드호그,44.7,4.4,-1.605,D
2026-08-22_1509,고티어,딜러,전문가,메이,53.7,6.7,1.908,S
2026-08-22_1509,고티어,딜러,측면 공격가,리퍼,52.2,8.5,1.423,A
2026-08-22_1509,고티어,딜러,측면 공격가,겐지,50.4,12.4,0.951,B
2026-08-22_1509,고티어,딜러,전문가,바스티온,49.1,10.0,0.278,C
2026-08-22_1509,고티어,힐러,의무관,모이라,51.7,19.3,1.86,S
2026-08-22_1509,고티어,힐러,생존왕,미즈키,51.1,14.3,1.314,A
2026-08-22_1509,고티어,힐러,전술가,루시우,49.8,5.3,0.244,B
2026-08-22_1509,고티어,힐러,의무관,라이프위버,48.1,8.6,-0.234,B
2026-08-22_1509,고티어,힐러,전술가,바티스트,46.2,5.7,-1.172,C
2026-08-22_1509,고티어,힐러,의무관,메르시,45.1,5.7,-1.612,D
