날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-06-26_0641,저티어,탱커,강건한 자,라인하르트,54.1,10.0,2.463,S
2026-06-26_0641,저티어,탱커,개시자,둠피스트,51.2,9.5,1.262,A
2026-06-26_0641,저티어,탱커,강건한 자,도미나,51.6,6.6,1.183,A
2026-06-26_0641,저티어,탱커,개시자,레킹볼,50.0,3.7,0.305,B
2026-06-26_0641,저티어,탱커,투사,마우가,48.9,8.1,0.227,B
2026-06-26_0641,저티어,탱커,강건한 자,라마트라,48.8,7.1,0.105,C
2026-06-26_0641,저티어,탱커,투사,로드호그,45.6,6.5,-1.225,C
2026-06-26_0641,저티어,탱커,개시자,D.VA,44.9,6.8,-1.48,D
2026-06-26_0641,저티어,딜러,전문가,메이,54.6,5.9,2.461,S
2026-06-26_0641,저티어,딜러,측면 공격가,겐지,51.0,8.1,1.253,A
2026-06-26_0641,저티어,딜러,측면 공격가,벤데타,51.2,2.6,0.754,B
2026-06-26_0641,저티어,딜러,측면 공격가,리퍼,48.7,5.5,0.059,C
2026-06-26_0641,저티어,딜러,전문가,바스티온,48.1,6.4,-0.086,D
2026-06-26_0641,저티어,힐러,의무관,모이라,53.6,21.1,2.572,S
2026-06-26_0641,저티어,힐러,생존왕,미즈키,53.7,19.8,2.542,A
2026-06-26_0641,저티어,힐러,전술가,루시우,49.8,4.9,0.183,B
2026-06-26_0641,저티어,힐러,의무관,라이프위버,48.7,8.6,-0.059,B
2026-06-26_0641,저티어,힐러,전술가,바티스트,46.2,4.9,-1.257,C
2026-06-26_0641,저티어,힐러,의무관,메르시,45.7,7.8,-1.302,D
2026-06-26_0641,중티어,탱커,강건한 자,라인하르트,54.1,10.0,2.463,S
2026-06-26_0641,중티어,탱커,개시자,둠피스트,51.2,9.5,1.262,A
2026-06-26_0641,중티어,탱커,강건한 자,도미나,51.6,6.6,1.183,A
2026-06-26_0641,중티어,탱커,개시자,레킹볼,50.0,3.7,0.305,B
2026-06-26_0641,중티어,탱커,투사,마우가,48.9,8.1,0.227,B
2026-06-26_0641,중티어,탱커,강건한 자,라마트라,48.8,7.1,0.105,C
2026-06-26_0641,중티어,탱커,투사,로드호그,45.6,6.5,-1.225,C
2026-06-26_0641,중티어,탱커,개시자,D.VA,44.9,6.8,-1.48,D
2026-06-26_0641,중티어,딜러,전문가,메이,54.6,5.9,2.461,S
2026-06-26_0641,중티어,딜러,측면 공격가,겐지,51.0,8.1,1.253,A
2026-06-26_0641,중티어,딜러,측면 공격가,벤데타,51.2,2.6,0.754,B
2026-06-26_0641,중티어,딜러,측면 공격가,리퍼,48.7,5.5,0.059,C
2026-06-26_0641,중티어,딜러,전문가,바스티온,48.1,6.4,-0.086,D
2026-06-26_0641,중티어,힐러,의무관,모이라,53.6,21.1,2.572,S
2026-06-26_0641,중티어,힐러,생존왕,미즈키,53.7,19.8,2.542,A
2026-06-26_0641,중티어,힐러,전술가,루시우,49.8,4.9,0.183,B
2026-06-26_0641,중티어,힐러,의무관,라이프위버,48.7,8.6,-0.059,B
2026-06-26_0641,중티어,힐러,전술가,바티스트,46.2,4.9,-1.257,C
2026-06-26_0641,중티어,힐러,의무관,메르시,45.7,7.8,-1.302,D
2026-06-26_0641,고티어,탱커,강건한 자,라인하르트,54.1,10.0,2.463,S
2026-06-26_0641,고티어,탱커,개시자,둠피스트,51.2,9.5,1.262,A
2026-06-26_0641,고티어,탱커,강건한 자,도미나,51.6,6.6,1.183,A
2026-06-26_0641,고티어,탱커,개시자,레킹볼,50.0,3.7,0.305,B
2026-06-26_0641,고티어,탱커,투사,마우가,48.9,8.1,0.227,B
2026-06-26_0641,고티어,탱커,강건한 자,라마트라,48.8,7.1,0.105,C
2026-06-26_0641,고티어,탱커,투사,로드호그,45.6,6.5,-1.225,C
2026-06-26_0641,고티어,탱커,개시자,D.VA,44.9,6.8,-1.48,D
2026-06-26_0641,고티어,딜러,전문가,메이,54.6,5.9,2.461,S
2026-06-26_0641,고티어,딜러,측면 공격가,겐지,51.0,8.1,1.253,A
2026-06-26_0641,고티어,딜러,측면 공격가,벤데타,51.2,2.6,0.754,B
2026-06-26_0641,고티어,딜러,측면 공격가,리퍼,48.7,5.5,0.059,C
2026-06-26_0641,고티어,딜러,전문가,바스티온,48.1,6.4,-0.086,D
2026-06-26_0641,고티어,힐러,의무관,모이라,53.6,21.1,2.572,S
2026-06-26_0641,고티어,힐러,생존왕,미즈키,53.7,19.8,2.542,A
2026-06-26_0641,고티어,힐러,전술가,루시우,49.8,4.9,0.183,B
2026-06-26_0641,고티어,힐러,의무관,라이프위버,48.7,8.6,-0.059,B
2026-06-26_0641,고티어,힐러,전술가,바티스트,46.2,4.9,-1.257,C
2026-06-26_0641,고티어,힐러,의무관,메르시,45.7,7.8,-1.302,D
