날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-03-21_1516,저티어,탱커,강건한 자,도미나,52.4,8.8,1.751,S
2026-03-21_1516,저티어,탱커,강건한 자,라인하르트,50.5,7.9,0.91,A
2026-03-21_1516,저티어,탱커,개시자,둠피스트,51.2,3.5,0.795,A
2026-03-21_1516,저티어,탱커,강건한 자,라마트라,48.5,9.4,0.245,B
2026-03-21_1516,저티어,탱커,투사,로드호그,48.8,5.9,0.05,B
2026-03-21_1516,저티어,탱커,개시자,D.VA,47.5,10.5,-0.056,C
2026-03-21_1516,저티어,탱커,개시자,레킹볼,48.9,2.5,-0.215,C
2026-03-21_1516,저티어,탱커,투사,마우가,47.5,4.9,-0.56,D
2026-03-21_1516,저티어,딜러,측면 공격가,리퍼,52.4,13.6,1.814,S
2026-03-21_1516,저티어,딜러,측면 공격가,벤데타,54.0,2.8,1.776,A
2026-03-21_1516,저티어,딜러,측면 공격가,겐지,51.6,7.9,1.136,B
2026-03-21_1516,저티어,딜러,전문가,메이,51.1,6.9,0.873,C
2026-03-21_1516,저티어,딜러,전문가,바스티온,48.2,16.6,0.322,D
2026-03-21_1516,저티어,힐러,생존왕,미즈키,53.5,18.2,2.314,S
2026-03-21_1516,저티어,힐러,의무관,모이라,49.1,26.5,0.971,A
2026-03-21_1516,저티어,힐러,전술가,루시우,47.6,7.1,-0.604,B
2026-03-21_1516,저티어,힐러,의무관,메르시,45.7,10.3,-1.203,B
2026-03-21_1516,저티어,힐러,전술가,바티스트,44.5,6.0,-1.899,C
2026-03-21_1516,저티어,힐러,의무관,라이프위버,44.1,3.6,-2.179,D
2026-03-21_1516,중티어,탱커,강건한 자,도미나,53.4,7.5,2.083,S
2026-03-21_1516,중티어,탱커,개시자,둠피스트,50.8,7.1,1.004,A
2026-03-21_1516,중티어,탱커,개시자,D.VA,48.7,8.3,0.28,A
2026-03-21_1516,중티어,탱커,강건한 자,라인하르트,48.4,7.3,0.064,B
2026-03-21_1516,중티어,탱커,개시자,레킹볼,48.6,3.7,-0.203,B
2026-03-21_1516,중티어,탱커,투사,로드호그,47.1,7.9,-0.399,C
2026-03-21_1516,중티어,탱커,투사,마우가,46.9,3.4,-0.912,C
2026-03-21_1516,중티어,탱커,강건한 자,라마트라,46.0,4.6,-1.157,D
2026-03-21_1516,중티어,딜러,측면 공격가,겐지,51.5,15.7,1.683,S
2026-03-21_1516,중티어,딜러,측면 공격가,벤데타,52.0,3.4,1.034,A
2026-03-21_1516,중티어,딜러,측면 공격가,리퍼,50.4,11.3,0.939,B
2026-03-21_1516,중티어,딜러,전문가,메이,50.0,7.1,0.49,C
2026-03-21_1516,중티어,딜러,전문가,바스티온,46.6,6.0,-0.946,D
2026-03-21_1516,중티어,힐러,생존왕,미즈키,51.7,15.8,1.759,S
2026-03-21_1516,중티어,힐러,의무관,메르시,49.3,7.0,0.198,A
2026-03-21_1516,중티어,힐러,의무관,모이라,47.8,14.3,0.097,B
2026-03-21_1516,중티어,힐러,전술가,루시우,48.5,4.4,-0.299,B
2026-03-21_1516,중티어,힐러,전술가,바티스트,45.0,7.4,-1.494,C
2026-03-21_1516,중티어,힐러,의무관,라이프위버,43.0,3.8,-2.54,D
2026-03-21_1516,고티어,탱커,강건한 자,도미나,52.8,7.0,1.846,S
2026-03-21_1516,고티어,탱커,개시자,D.VA,49.5,6.9,0.515,A
2026-03-21_1516,고티어,탱커,개시자,둠피스트,48.3,10.0,0.357,A
2026-03-21_1516,고티어,탱커,개시자,레킹볼,48.4,5.3,-0.091,B
2026-03-21_1516,고티어,탱커,투사,마우가,48.1,2.7,-0.48,B
2026-03-21_1516,고티어,탱커,투사,로드호그,46.1,6.9,-0.845,C
2026-03-21_1516,고티어,탱커,강건한 자,라마트라,45.8,2.6,-1.41,C
2026-03-21_1516,고티어,탱커,강건한 자,라인하르트,41.9,4.9,-2.732,D
2026-03-21_1516,고티어,딜러,측면 공격가,겐지,50.0,15.6,1.389,S
2026-03-21_1516,고티어,딜러,측면 공격가,리퍼,50.6,8.1,0.961,A
2026-03-21_1516,고티어,딜러,측면 공격가,벤데타,51.4,3.3,0.854,B
2026-03-21_1516,고티어,딜러,전문가,메이,48.2,4.2,-0.346,C
2026-03-21_1516,고티어,딜러,전문가,바스티온,47.9,2.5,-0.617,D
2026-03-21_1516,고티어,힐러,생존왕,미즈키,50.7,13.9,1.463,S
2026-03-21_1516,고티어,힐러,의무관,메르시,48.7,5.0,-0.094,A
2026-03-21_1516,고티어,힐러,의무관,모이라,47.6,6.9,-0.373,B
2026-03-21_1516,고티어,힐러,전술가,루시우,46.2,5.0,-1.094,B
2026-03-21_1516,고티어,힐러,전술가,바티스트,44.7,8.9,-1.363,C
2026-03-21_1516,고티어,힐러,의무관,라이프위버,37.5,2.6,-4.779,D
