날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-07-29_0540,저티어,탱커,강건한 자,라인하르트,52.3,9.4,1.773,S
2026-07-29_0540,저티어,탱커,개시자,둠피스트,52.0,3.5,1.118,A
2026-07-29_0540,저티어,탱커,강건한 자,라마트라,50.2,10.6,1.042,A
2026-07-29_0540,저티어,탱커,강건한 자,도미나,49.9,5.3,0.441,B
2026-07-29_0540,저티어,탱커,투사,마우가,48.4,8.1,0.095,B
2026-07-29_0540,저티어,탱커,개시자,레킹볼,49.4,2.5,-0.013,C
2026-07-29_0540,저티어,탱커,개시자,D.VA,45.8,7.6,-0.99,C
2026-07-29_0540,저티어,탱커,투사,로드호그,45.5,5.9,-1.265,D
2026-07-29_0540,저티어,딜러,전문가,메이,53.1,8.8,1.827,S
2026-07-29_0540,저티어,딜러,측면 공격가,겐지,52.7,8.3,1.633,A
2026-07-29_0540,저티어,딜러,측면 공격가,리퍼,51.6,10.2,1.32,B
2026-07-29_0540,저티어,딜러,측면 공격가,벤데타,51.9,3.6,1.0,C
2026-07-29_0540,저티어,딜러,전문가,바스티온,47.4,14.1,-0.1,D
2026-07-29_0540,저티어,힐러,의무관,모이라,50.9,30.9,1.945,S
2026-07-29_0540,저티어,힐러,생존왕,미즈키,52.6,16.2,1.871,A
2026-07-29_0540,저티어,힐러,전술가,루시우,47.0,5.4,-0.923,B
2026-07-29_0540,저티어,힐러,의무관,라이프위버,46.1,5.5,-1.278,B
2026-07-29_0540,저티어,힐러,전술가,바티스트,45.1,4.3,-1.739,C
2026-07-29_0540,저티어,힐러,의무관,메르시,44.5,7.9,-1.795,D
2026-07-29_0540,중티어,탱커,개시자,둠피스트,51.2,8.3,1.272,S
2026-07-29_0540,중티어,탱커,강건한 자,도미나,51.6,3.1,0.936,A
2026-07-29_0540,중티어,탱커,강건한 자,라인하르트,49.9,9.2,0.838,A
2026-07-29_0540,중티어,탱커,강건한 자,라마트라,48.7,6.2,0.072,B
2026-07-29_0540,중티어,탱커,개시자,레킹볼,48.4,4.0,-0.258,B
2026-07-29_0540,중티어,탱커,투사,마우가,47.6,7.2,-0.273,C
2026-07-29_0540,중티어,탱커,개시자,D.VA,46.9,5.5,-0.715,C
2026-07-29_0540,중티어,탱커,투사,로드호그,42.8,6.8,-2.231,D
2026-07-29_0540,중티어,딜러,측면 공격가,겐지,52.3,15.4,1.989,S
2026-07-29_0540,중티어,딜러,전문가,메이,50.6,8.6,0.837,A
2026-07-29_0540,중티어,딜러,측면 공격가,벤데타,51.3,3.5,0.763,B
2026-07-29_0540,중티어,딜러,측면 공격가,리퍼,49.5,10.2,0.508,C
2026-07-29_0540,중티어,딜러,전문가,바스티온,47.6,5.5,-0.578,D
2026-07-29_0540,중티어,힐러,생존왕,미즈키,51.5,11.1,1.458,S
2026-07-29_0540,중티어,힐러,의무관,모이라,49.7,17.4,1.224,A
2026-07-29_0540,중티어,힐러,전술가,루시우,48.3,3.1,-0.441,B
2026-07-29_0540,중티어,힐러,의무관,메르시,46.9,4.9,-0.861,B
2026-07-29_0540,중티어,힐러,전술가,바티스트,45.3,4.6,-1.525,C
2026-07-29_0540,중티어,힐러,의무관,라이프위버,44.7,5.5,-1.695,D
2026-07-29_0540,고티어,탱커,강건한 자,도미나,51.3,2.5,0.778,S
2026-07-29_0540,고티어,탱커,개시자,둠피스트,48.5,11.4,0.577,A
2026-07-29_0540,고티어,탱커,강건한 자,라마트라,48.1,5.3,-0.213,A
2026-07-29_0540,고티어,탱커,개시자,레킹볼,48.0,4.5,-0.335,B
2026-07-29_0540,고티어,탱커,강건한 자,라인하르트,46.7,6.0,-0.701,B
2026-07-29_0540,고티어,탱커,개시자,D.VA,46.6,4.8,-0.865,C
2026-07-29_0540,고티어,탱커,투사,마우가,45.7,7.0,-0.997,C
2026-07-29_0540,고티어,탱커,투사,로드호그,43.7,5.0,-2.004,D
2026-07-29_0540,고티어,딜러,측면 공격가,겐지,50.6,14.9,1.407,S
2026-07-29_0540,고티어,딜러,측면 공격가,리퍼,50.8,10.6,1.15,A
2026-07-29_0540,고티어,딜러,전문가,메이,49.5,6.2,0.286,B
2026-07-29_0540,고티어,딜러,측면 공격가,벤데타,49.2,3.4,-0.054,C
2026-07-29_0540,고티어,딜러,전문가,바스티온,48.7,3.2,-0.269,D
2026-07-29_0540,고티어,힐러,생존왕,미즈키,52.5,12.1,2.117,S
2026-07-29_0540,고티어,힐러,의무관,모이라,48.4,11.5,0.422,A
2026-07-29_0540,고티어,힐러,전술가,루시우,47.9,4.4,-0.434,B
2026-07-29_0540,고티어,힐러,전술가,바티스트,46.2,4.0,-1.151,B
2026-07-29_0540,고티어,힐러,의무관,메르시,45.0,3.5,-1.677,C
2026-07-29_0540,고티어,힐러,의무관,라이프위버,40.2,3.5,-3.597,D
