날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-09-06_1723,저티어,탱커,개시자,둠피스트,53.1,3.2,1.563,S
2026-09-06_1723,저티어,탱커,강건한 자,라인하르트,51.5,7.5,1.356,A
2026-09-06_1723,저티어,탱커,강건한 자,라마트라,50.3,11.4,1.27,A
2026-09-06_1723,저티어,탱커,강건한 자,도미나,50.3,6.7,0.796,B
2026-09-06_1723,저티어,탱커,개시자,레킹볼,49.2,1.8,-0.138,B
2026-09-06_1723,저티어,탱커,개시자,D.VA,46.7,6.7,-0.644,C
2026-09-06_1723,저티어,탱커,투사,마우가,46.1,6.4,-0.915,C
2026-09-06_1723,저티어,탱커,투사,로드호그,43.5,3.9,-2.207,D
2026-09-06_1723,저티어,딜러,전문가,메이,52.4,8.8,1.479,S
2026-09-06_1723,저티어,딜러,측면 공격가,리퍼,52.1,9.6,1.406,A
2026-09-06_1723,저티어,딜러,측면 공격가,겐지,51.0,6.5,0.783,B
2026-09-06_1723,저티어,딜러,전문가,바스티온,49.3,15.8,0.652,C
2026-09-06_1723,저티어,힐러,의무관,모이라,51.7,30.2,2.325,S
2026-09-06_1723,저티어,힐러,생존왕,미즈키,51.4,17.1,1.491,A
2026-09-06_1723,저티어,힐러,전술가,루시우,46.5,4.4,-1.16,B
2026-09-06_1723,저티어,힐러,전술가,바티스트,45.1,5.3,-1.671,B
2026-09-06_1723,저티어,힐러,의무관,라이프위버,43.7,4.6,-2.269,C
2026-09-06_1723,저티어,힐러,의무관,메르시,43.6,4.5,-2.315,D
2026-09-06_1723,중티어,탱커,강건한 자,라인하르트,51.3,8.1,1.386,S
2026-09-06_1723,중티어,탱커,개시자,둠피스트,50.6,7.0,0.988,A
2026-09-06_1723,중티어,탱커,강건한 자,도미나,50.4,2.7,0.449,A
2026-09-06_1723,중티어,탱커,강건한 자,라마트라,49.0,7.9,0.445,B
2026-09-06_1723,중티어,탱커,개시자,레킹볼,49.7,3.2,0.222,B
2026-09-06_1723,중티어,탱커,투사,마우가,47.7,6.1,-0.268,C
2026-09-06_1723,중티어,탱커,개시자,D.VA,45.7,5.3,-1.153,C
2026-09-06_1723,중티어,탱커,투사,로드호그,43.0,4.6,-2.308,D
2026-09-06_1723,중티어,딜러,측면 공격가,겐지,51.5,11.1,1.255,S
2026-09-06_1723,중티어,딜러,측면 공격가,리퍼,51.1,12.7,1.189,A
2026-09-06_1723,중티어,딜러,전문가,메이,50.5,8.1,0.678,B
2026-09-06_1723,중티어,딜러,전문가,바스티온,47.7,8.8,-0.401,C
2026-09-06_1723,중티어,힐러,의무관,모이라,50.9,22.8,1.929,S
2026-09-06_1723,중티어,힐러,생존왕,미즈키,49.3,11.9,0.539,A
2026-09-06_1723,중티어,힐러,전술가,루시우,48.0,3.8,-0.538,B
2026-09-06_1723,중티어,힐러,의무관,라이프위버,46.6,4.9,-1.023,B
2026-09-06_1723,중티어,힐러,의무관,메르시,45.7,3.2,-1.5,C
2026-09-06_1723,중티어,힐러,전술가,바티스트,44.9,5.7,-1.648,D
2026-09-06_1723,고티어,탱커,개시자,둠피스트,49.8,10.3,1.049,S
2026-09-06_1723,고티어,탱커,강건한 자,도미나,52.0,2.0,1.019,A
2026-09-06_1723,고티어,탱커,투사,마우가,47.7,5.7,-0.295,A
2026-09-06_1723,고티어,탱커,강건한 자,라인하르트,47.8,4.9,-0.343,B
2026-09-06_1723,고티어,탱커,강건한 자,라마트라,47.6,4.8,-0.434,B
2026-09-06_1723,고티어,탱커,개시자,레킹볼,46.7,5.3,-0.739,C
2026-09-06_1723,고티어,탱커,개시자,D.VA,45.8,5.3,-1.099,C
2026-09-06_1723,고티어,탱커,투사,로드호그,45.7,5.5,-1.117,D
2026-09-06_1723,고티어,딜러,측면 공격가,겐지,49.2,14.0,0.686,S
2026-09-06_1723,고티어,딜러,측면 공격가,리퍼,49.3,10.5,0.474,A
2026-09-06_1723,고티어,딜러,전문가,바스티온,47.0,4.9,-0.848,B
2026-09-06_1723,고티어,딜러,전문가,메이,45.3,4.0,-1.593,C
2026-09-06_1723,고티어,힐러,의무관,모이라,48.1,13.6,0.437,S
2026-09-06_1723,고티어,힐러,전술가,루시우,49.0,7.0,0.216,A
2026-09-06_1723,고티어,힐러,생존왕,미즈키,47.3,11.0,-0.112,B
2026-09-06_1723,고티어,힐러,의무관,메르시,45.1,2.2,-1.766,B
2026-09-06_1723,고티어,힐러,전술가,바티스트,44.2,4.4,-1.933,C
2026-09-06_1723,고티어,힐러,의무관,라이프위버,41.8,2.7,-3.042,D
