날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-06-29_1726,저티어,탱커,강건한 자,라인하르트,51.6,9.2,1.475,S
2026-06-29_1726,저티어,탱커,강건한 자,도미나,51.0,6.6,0.999,A
2026-06-29_1726,저티어,탱커,개시자,둠피스트,51.6,3.2,0.93,A
2026-06-29_1726,저티어,탱커,강건한 자,라마트라,49.2,9.8,0.569,B
2026-06-29_1726,저티어,탱커,개시자,레킹볼,50.1,2.2,0.24,B
2026-06-29_1726,저티어,탱커,투사,마우가,47.8,8.4,-0.118,C
2026-06-29_1726,저티어,탱커,개시자,D.VA,46.1,8.0,-0.834,C
2026-06-29_1726,저티어,탱커,투사,로드호그,45.6,5.5,-1.261,D
2026-06-29_1726,저티어,딜러,전문가,메이,52.8,7.8,1.711,S
2026-06-29_1726,저티어,딜러,측면 공격가,겐지,52.6,7.1,1.578,A
2026-06-29_1726,저티어,딜러,측면 공격가,리퍼,49.2,9.2,0.377,B
2026-06-29_1726,저티어,딜러,측면 공격가,벤데타,50.2,2.3,0.254,C
2026-06-29_1726,저티어,딜러,전문가,바스티온,47.8,13.2,0.12,D
2026-06-29_1726,저티어,힐러,생존왕,미즈키,53.9,18.6,2.467,S
2026-06-29_1726,저티어,힐러,의무관,모이라,51.5,31.2,2.122,A
2026-06-29_1726,저티어,힐러,전술가,루시우,46.1,5.1,-1.311,B
2026-06-29_1726,저티어,힐러,의무관,라이프위버,45.2,5.5,-1.652,B
2026-06-29_1726,저티어,힐러,의무관,메르시,44.7,8.7,-1.696,C
2026-06-29_1726,저티어,힐러,전술가,바티스트,45.1,4.7,-1.731,D
2026-06-29_1726,중티어,탱커,개시자,둠피스트,51.7,8.3,1.477,S
2026-06-29_1726,중티어,탱커,강건한 자,라인하르트,50.9,9.6,1.282,A
2026-06-29_1726,중티어,탱커,강건한 자,도미나,52.2,3.8,1.245,A
2026-06-29_1726,중티어,탱커,개시자,레킹볼,47.8,4.2,-0.477,B
2026-06-29_1726,중티어,탱커,개시자,D.VA,47.1,5.5,-0.632,B
2026-06-29_1726,중티어,탱커,투사,마우가,46.7,6.8,-0.667,C
2026-06-29_1726,중티어,탱커,강건한 자,라마트라,46.5,5.1,-0.91,C
2026-06-29_1726,중티어,탱커,투사,로드호그,43.1,6.7,-2.117,D
2026-06-29_1726,중티어,딜러,측면 공격가,겐지,51.8,13.0,1.768,S
2026-06-29_1726,중티어,딜러,전문가,메이,51.1,7.8,1.069,A
2026-06-29_1726,중티어,딜러,측면 공격가,리퍼,47.7,9.1,-0.186,B
2026-06-29_1726,중티어,딜러,측면 공격가,벤데타,48.9,2.1,-0.271,C
2026-06-29_1726,중티어,딜러,전문가,바스티온,47.2,5.2,-0.701,D
2026-06-29_1726,중티어,힐러,의무관,모이라,51.3,21.0,1.955,S
2026-06-29_1726,중티어,힐러,생존왕,미즈키,52.5,12.9,1.881,A
2026-06-29_1726,중티어,힐러,의무관,메르시,46.2,5.0,-1.178,B
2026-06-29_1726,중티어,힐러,전술가,루시우,46.2,2.8,-1.329,B
2026-06-29_1726,중티어,힐러,전술가,바티스트,45.1,5.0,-1.618,C
2026-06-29_1726,중티어,힐러,의무관,라이프위버,44.4,6.0,-1.83,D
2026-06-29_1726,고티어,탱커,강건한 자,도미나,52.5,3.1,1.328,S
2026-06-29_1726,고티어,탱커,개시자,둠피스트,49.2,11.6,0.909,A
2026-06-29_1726,고티어,탱커,강건한 자,라인하르트,47.6,6.9,-0.229,A
2026-06-29_1726,고티어,탱커,개시자,D.VA,47.2,4.5,-0.643,B
2026-06-29_1726,고티어,탱커,개시자,레킹볼,46.7,4.9,-0.801,B
2026-06-29_1726,고티어,탱커,강건한 자,라마트라,45.5,3.9,-1.387,C
2026-06-29_1726,고티어,탱커,투사,마우가,44.4,5.7,-1.636,C
2026-06-29_1726,고티어,탱커,투사,로드호그,43.1,4.7,-2.262,D
2026-06-29_1726,고티어,딜러,측면 공격가,겐지,50.1,12.5,1.216,S
2026-06-29_1726,고티어,딜러,측면 공격가,리퍼,48.5,8.8,0.228,A
2026-06-29_1726,고티어,딜러,전문가,메이,48.8,6.0,0.084,B
2026-06-29_1726,고티어,딜러,전문가,바스티온,49.1,3.0,-0.078,C
2026-06-29_1726,고티어,딜러,측면 공격가,벤데타,47.6,1.6,-0.81,D
2026-06-29_1726,고티어,힐러,생존왕,미즈키,53.6,13.4,2.503,S
2026-06-29_1726,고티어,힐러,의무관,모이라,50.6,16.3,1.533,A
2026-06-29_1726,고티어,힐러,전술가,루시우,46.6,3.4,-1.09,B
2026-06-29_1726,고티어,힐러,전술가,바티스트,44.9,4.9,-1.651,B
2026-06-29_1726,고티어,힐러,의무관,메르시,43.5,3.7,-2.307,C
2026-06-29_1726,고티어,힐러,의무관,라이프위버,40.3,3.7,-3.587,D
