날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-04-21_0519,저티어,탱커,강건한 자,도미나,51.6,8.6,1.431,S
2026-04-21_0519,저티어,탱커,개시자,둠피스트,51.9,2.6,0.999,A
2026-04-21_0519,저티어,탱커,강건한 자,라인하르트,50.5,7.9,0.926,A
2026-04-21_0519,저티어,탱커,강건한 자,라마트라,49.4,9.8,0.661,B
2026-04-21_0519,저티어,탱커,개시자,레킹볼,49.7,2.1,0.073,B
2026-04-21_0519,저티어,탱커,개시자,D.VA,47.5,10.4,-0.044,C
2026-04-21_0519,저티어,탱커,투사,마우가,48.5,5.9,-0.057,C
2026-04-21_0519,저티어,탱커,투사,로드호그,44.5,4.9,-1.749,D
2026-04-21_0519,저티어,딜러,측면 공격가,리퍼,53.1,13.6,2.077,S
2026-04-21_0519,저티어,딜러,측면 공격가,겐지,51.5,8.4,1.117,A
2026-04-21_0519,저티어,딜러,전문가,메이,50.6,5.2,0.56,B
2026-04-21_0519,저티어,딜러,전문가,바스티온,47.6,11.8,-0.234,C
2026-04-21_0519,저티어,힐러,생존왕,미즈키,51.6,14.1,1.395,S
2026-04-21_0519,저티어,힐러,의무관,모이라,49.6,23.9,1.12,A
2026-04-21_0519,저티어,힐러,전술가,루시우,48.1,8.3,-0.315,B
2026-04-21_0519,저티어,힐러,의무관,라이프위버,48.0,5.9,-0.484,B
2026-04-21_0519,저티어,힐러,의무관,메르시,46.2,9.6,-1.006,C
2026-04-21_0519,저티어,힐러,전술가,바티스트,44.7,5.4,-1.831,D
2026-04-21_0519,중티어,탱커,강건한 자,도미나,51.9,5.3,1.301,S
2026-04-21_0519,중티어,탱커,개시자,둠피스트,50.7,6.2,0.913,A
2026-04-21_0519,중티어,탱커,개시자,D.VA,50.1,7.9,0.847,A
2026-04-21_0519,중티어,탱커,강건한 자,라마트라,48.9,5.7,0.142,B
2026-04-21_0519,중티어,탱커,강건한 자,라인하르트,47.9,7.0,-0.125,B
2026-04-21_0519,중티어,탱커,개시자,레킹볼,48.7,3.4,-0.173,C
2026-04-21_0519,중티어,탱커,투사,마우가,47.9,5.3,-0.299,C
2026-04-21_0519,중티어,탱커,투사,로드호그,42.1,6.2,-2.527,D
2026-04-21_0519,중티어,딜러,측면 공격가,리퍼,52.5,12.7,1.774,S
2026-04-21_0519,중티어,딜러,측면 공격가,겐지,51.8,16.6,1.731,A
2026-04-21_0519,중티어,딜러,전문가,메이,48.6,5.2,-0.243,B
2026-04-21_0519,중티어,딜러,전문가,바스티온,45.7,4.9,-1.422,C
2026-04-21_0519,중티어,힐러,생존왕,미즈키,49.1,9.5,0.365,S
2026-04-21_0519,중티어,힐러,의무관,라이프위버,48.8,7.9,0.123,A
2026-04-21_0519,중티어,힐러,전술가,루시우,48.9,5.3,-0.036,B
2026-04-21_0519,중티어,힐러,의무관,메르시,48.2,7.0,-0.186,B
2026-04-21_0519,중티어,힐러,의무관,모이라,47.2,11.5,-0.243,C
2026-04-21_0519,중티어,힐러,전술가,바티스트,43.9,6.0,-1.982,D
2026-04-21_0519,고티어,탱커,개시자,D.VA,51.8,4.6,1.267,S
2026-04-21_0519,고티어,탱커,강건한 자,도미나,51.1,3.9,0.903,A
2026-04-21_0519,고티어,탱커,개시자,둠피스트,48.8,9.6,0.661,A
2026-04-21_0519,고티어,탱커,개시자,레킹볼,48.3,4.5,-0.145,B
2026-04-21_0519,고티어,탱커,강건한 자,라마트라,48.2,3.7,-0.28,B
2026-04-21_0519,고티어,탱커,투사,마우가,47.1,5.1,-0.554,C
2026-04-21_0519,고티어,탱커,강건한 자,라인하르트,42.6,4.0,-2.485,C
2026-04-21_0519,고티어,탱커,투사,로드호그,40.1,5.0,-3.366,D
2026-04-21_0519,고티어,딜러,측면 공격가,리퍼,53.6,12.2,2.314,S
2026-04-21_0519,고티어,딜러,측면 공격가,겐지,50.3,16.1,1.273,A
2026-04-21_0519,고티어,딜러,전문가,바스티온,46.6,2.1,-1.21,B
2026-04-21_0519,고티어,딜러,전문가,메이,45.2,3.1,-1.698,C
2026-04-21_0519,고티어,힐러,전술가,루시우,48.8,6.5,0.183,S
2026-04-21_0519,고티어,힐러,생존왕,미즈키,47.0,6.6,-0.527,A
2026-04-21_0519,고티어,힐러,의무관,라이프위버,46.5,5.7,-0.819,B
2026-04-21_0519,고티어,힐러,의무관,모이라,46.7,4.8,-0.83,B
2026-04-21_0519,고티어,힐러,의무관,메르시,45.7,4.8,-1.23,C
2026-04-21_0519,고티어,힐러,전술가,바티스트,43.9,6.9,-1.736,D
