날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-09-24_1843,저티어,탱커,강건한 자,라인하르트,53.5,8.3,2.268,S
2026-09-24_1843,저티어,탱커,개시자,둠피스트,52.7,4.0,1.498,A
2026-09-24_1843,저티어,탱커,강건한 자,도미나,51.8,5.3,1.274,A
2026-09-24_1843,저티어,탱커,강건한 자,라마트라,49.1,11.0,0.79,B
2026-09-24_1843,저티어,탱커,개시자,레킹볼,50.4,2.1,0.38,B
2026-09-24_1843,저티어,탱커,개시자,D.VA,45.8,6.7,-0.979,C
2026-09-24_1843,저티어,탱커,투사,로드호그,45.0,3.9,-1.592,C
2026-09-24_1843,저티어,탱커,투사,마우가,42.3,4.6,-2.599,D
2026-09-24_1843,저티어,딜러,측면 공격가,리퍼,51.6,11.1,1.313,S
2026-09-24_1843,저티어,딜러,측면 공격가,겐지,51.4,6.2,0.936,A
2026-09-24_1843,저티어,딜러,전문가,메이,51.1,7.7,0.907,B
2026-09-24_1843,저티어,딜러,전문가,바스티온,49.3,14.6,0.605,C
2026-09-24_1843,저티어,힐러,의무관,모이라,52.1,34.5,2.597,S
2026-09-24_1843,저티어,힐러,생존왕,미즈키,51.7,15.9,1.49,A
2026-09-24_1843,저티어,힐러,의무관,라이프위버,47.9,5.4,-0.565,B
2026-09-24_1843,저티어,힐러,전술가,바티스트,47.6,7.2,-0.593,B
2026-09-24_1843,저티어,힐러,전술가,루시우,47.0,3.7,-1.012,C
2026-09-24_1843,저티어,힐러,의무관,메르시,46.3,4.0,-1.276,D
2026-09-24_1843,중티어,탱커,강건한 자,라인하르트,51.6,9.3,1.657,S
2026-09-24_1843,중티어,탱커,개시자,둠피스트,49.9,7.8,0.813,A
2026-09-24_1843,중티어,탱커,강건한 자,도미나,51.1,2.7,0.735,A
2026-09-24_1843,중티어,탱커,개시자,레킹볼,50.0,3.5,0.383,B
2026-09-24_1843,중티어,탱커,강건한 자,라마트라,48.3,6.7,0.053,B
2026-09-24_1843,중티어,탱커,개시자,D.VA,46.0,5.2,-1.031,C
2026-09-24_1843,중티어,탱커,투사,마우가,42.5,3.9,-2.574,C
2026-09-24_1843,중티어,탱커,투사,로드호그,41.5,4.8,-2.875,D
2026-09-24_1843,중티어,딜러,측면 공격가,겐지,51.2,10.2,1.108,S
2026-09-24_1843,중티어,딜러,측면 공격가,리퍼,50.1,13.1,0.846,A
2026-09-24_1843,중티어,딜러,전문가,메이,50.3,7.2,0.563,B
2026-09-24_1843,중티어,딜러,전문가,바스티온,47.5,8.5,-0.477,C
2026-09-24_1843,중티어,힐러,의무관,모이라,52.1,26.6,2.439,S
2026-09-24_1843,중티어,힐러,생존왕,미즈키,50.0,11.9,0.715,A
2026-09-24_1843,중티어,힐러,전술가,루시우,48.1,3.4,-0.556,B
2026-09-24_1843,중티어,힐러,의무관,라이프위버,47.6,6.5,-0.569,B
2026-09-24_1843,중티어,힐러,전술가,바티스트,47.3,8.4,-0.575,C
2026-09-24_1843,중티어,힐러,의무관,메르시,46.2,3.1,-1.334,D
2026-09-24_1843,고티어,탱커,개시자,둠피스트,51.6,10.0,1.864,S
2026-09-24_1843,고티어,탱커,강건한 자,도미나,52.0,1.7,1.008,A
2026-09-24_1843,고티어,탱커,강건한 자,라마트라,48.8,3.7,-0.027,A
2026-09-24_1843,고티어,탱커,투사,로드호그,48.1,4.7,-0.184,B
2026-09-24_1843,고티어,탱커,개시자,레킹볼,46.9,6.0,-0.505,B
2026-09-24_1843,고티어,탱커,개시자,D.VA,46.1,4.9,-0.96,C
2026-09-24_1843,고티어,탱커,강건한 자,라인하르트,45.7,4.6,-1.157,C
2026-09-24_1843,고티어,탱커,투사,마우가,42.0,3.6,-2.759,D
2026-09-24_1843,고티어,딜러,측면 공격가,겐지,50.4,12.4,1.065,S
2026-09-24_1843,고티어,딜러,측면 공격가,리퍼,50.0,10.8,0.788,A
2026-09-24_1843,고티어,딜러,전문가,메이,50.4,4.2,0.466,B
2026-09-24_1843,고티어,딜러,전문가,바스티온,46.7,5.5,-0.919,C
2026-09-24_1843,고티어,힐러,의무관,모이라,50.9,17.4,1.693,S
2026-09-24_1843,고티어,힐러,전술가,루시우,49.0,6.2,0.075,A
2026-09-24_1843,고티어,힐러,전술가,바티스트,47.9,7.6,-0.258,B
2026-09-24_1843,고티어,힐러,생존왕,미즈키,45.7,10.2,-0.939,B
2026-09-24_1843,고티어,힐러,의무관,라이프위버,45.8,3.9,-1.381,C
2026-09-24_1843,고티어,힐러,의무관,메르시,44.0,1.7,-2.27,D
