날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-08-28_0008,저티어,탱커,개시자,둠피스트,53.0,2.8,1.483,S
2026-08-28_0008,저티어,탱커,강건한 자,라인하르트,51.4,7.2,1.288,A
2026-08-28_0008,저티어,탱커,강건한 자,라마트라,50.2,11.5,1.242,A
2026-08-28_0008,저티어,탱커,강건한 자,도미나,49.9,7.3,0.698,B
2026-08-28_0008,저티어,탱커,개시자,레킹볼,49.0,1.8,-0.218,B
2026-08-28_0008,저티어,탱커,개시자,D.VA,47.2,6.8,-0.433,C
2026-08-28_0008,저티어,탱커,투사,마우가,46.2,6.2,-0.893,C
2026-08-28_0008,저티어,탱커,투사,로드호그,44.4,3.9,-1.846,D
2026-08-28_0008,저티어,딜러,측면 공격가,리퍼,52.5,9.6,1.565,S
2026-08-28_0008,저티어,딜러,전문가,메이,52.4,9.0,1.489,A
2026-08-28_0008,저티어,딜러,측면 공격가,겐지,50.8,6.4,0.696,B
2026-08-28_0008,저티어,딜러,전문가,바스티온,49.4,15.8,0.689,C
2026-08-28_0008,저티어,힐러,의무관,모이라,51.8,30.0,2.354,S
2026-08-28_0008,저티어,힐러,생존왕,미즈키,51.8,17.7,1.684,A
2026-08-28_0008,저티어,힐러,전술가,루시우,46.7,4.5,-1.075,B
2026-08-28_0008,저티어,힐러,전술가,바티스트,44.2,5.2,-2.037,B
2026-08-28_0008,저티어,힐러,의무관,메르시,43.4,4.7,-2.384,C
2026-08-28_0008,저티어,힐러,의무관,라이프위버,42.4,4.0,-2.822,D
2026-08-28_0008,중티어,탱커,강건한 자,라인하르트,51.2,7.9,1.332,S
2026-08-28_0008,중티어,탱커,개시자,둠피스트,50.5,6.7,0.923,A
2026-08-28_0008,중티어,탱커,강건한 자,라마트라,49.2,8.1,0.554,A
2026-08-28_0008,중티어,탱커,강건한 자,도미나,50.2,2.7,0.371,B
2026-08-28_0008,중티어,탱커,개시자,레킹볼,49.5,3.1,0.134,B
2026-08-28_0008,중티어,탱커,투사,마우가,47.7,6.0,-0.273,C
2026-08-28_0008,중티어,탱커,개시자,D.VA,45.7,5.5,-1.127,C
2026-08-28_0008,중티어,탱커,투사,로드호그,42.9,4.5,-2.355,D
2026-08-28_0008,중티어,딜러,측면 공격가,겐지,51.6,11.1,1.296,S
2026-08-28_0008,중티어,딜러,측면 공격가,리퍼,51.1,12.7,1.191,A
2026-08-28_0008,중티어,딜러,전문가,메이,50.8,8.1,0.799,B
2026-08-28_0008,중티어,딜러,전문가,바스티온,47.8,8.7,-0.366,C
2026-08-28_0008,중티어,힐러,의무관,모이라,50.8,23.1,1.907,S
2026-08-28_0008,중티어,힐러,생존왕,미즈키,49.5,12.1,0.631,A
2026-08-28_0008,중티어,힐러,전술가,루시우,47.8,3.9,-0.612,B
2026-08-28_0008,중티어,힐러,의무관,라이프위버,46.9,4.4,-0.938,B
2026-08-28_0008,중티어,힐러,의무관,메르시,45.5,3.2,-1.58,C
2026-08-28_0008,중티어,힐러,전술가,바티스트,44.7,5.7,-1.728,D
2026-08-28_0008,고티어,탱커,개시자,둠피스트,49.4,10.0,0.844,S
2026-08-28_0008,고티어,탱커,투사,마우가,49.2,6.1,0.341,A
2026-08-28_0008,고티어,탱커,개시자,레킹볼,49.1,4.9,0.171,A
2026-08-28_0008,고티어,탱커,강건한 자,라마트라,48.7,5.2,0.043,B
2026-08-28_0008,고티어,탱커,강건한 자,도미나,49.3,2.1,-0.052,B
2026-08-28_0008,고티어,탱커,강건한 자,라인하르트,48.1,4.8,-0.24,C
2026-08-28_0008,고티어,탱커,개시자,D.VA,46.1,5.5,-0.964,C
2026-08-28_0008,고티어,탱커,투사,로드호그,45.8,5.7,-1.062,D
2026-08-28_0008,고티어,딜러,측면 공격가,겐지,48.8,13.4,0.477,S
2026-08-28_0008,고티어,딜러,측면 공격가,리퍼,49.0,11.0,0.386,A
2026-08-28_0008,고티어,딜러,전문가,메이,46.5,4.4,-1.086,B
2026-08-28_0008,고티어,딜러,전문가,바스티온,45.7,4.8,-1.377,C
2026-08-28_0008,고티어,힐러,의무관,모이라,49.2,12.9,0.85,S
2026-08-28_0008,고티어,힐러,생존왕,미즈키,47.8,11.0,0.117,A
2026-08-28_0008,고티어,힐러,전술가,루시우,47.6,6.8,-0.343,B
2026-08-28_0008,고티어,힐러,의무관,메르시,45.0,2.5,-1.773,B
2026-08-28_0008,고티어,힐러,전술가,바티스트,42.7,4.3,-2.53,C
2026-08-28_0008,고티어,힐러,의무관,라이프위버,42.6,2.2,-2.761,D
