날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-07-02_0628,저티어,탱커,강건한 자,라인하르트,51.8,9.3,1.564,S
2026-07-02_0628,저티어,탱커,개시자,둠피스트,51.5,3.2,0.89,A
2026-07-02_0628,저티어,탱커,강건한 자,도미나,50.7,6.6,0.879,A
2026-07-02_0628,저티어,탱커,강건한 자,라마트라,49.3,9.8,0.609,B
2026-07-02_0628,저티어,탱커,개시자,레킹볼,50.0,2.2,0.2,B
2026-07-02_0628,저티어,탱커,투사,마우가,47.8,8.4,-0.118,C
2026-07-02_0628,저티어,탱커,개시자,D.VA,46.2,8.0,-0.794,C
2026-07-02_0628,저티어,탱커,투사,로드호그,45.7,5.4,-1.23,D
2026-07-02_0628,저티어,딜러,전문가,메이,52.9,8.0,1.759,S
2026-07-02_0628,저티어,딜러,측면 공격가,겐지,52.5,7.1,1.531,A
2026-07-02_0628,저티어,딜러,측면 공격가,리퍼,49.5,9.3,0.496,B
2026-07-02_0628,저티어,딜러,측면 공격가,벤데타,50.2,2.3,0.252,C
2026-07-02_0628,저티어,딜러,전문가,바스티온,47.9,13.4,0.162,D
2026-07-02_0628,저티어,힐러,생존왕,미즈키,53.9,18.7,2.471,S
2026-07-02_0628,저티어,힐러,의무관,모이라,51.4,31.3,2.085,A
2026-07-02_0628,저티어,힐러,전술가,루시우,45.8,5.1,-1.432,B
2026-07-02_0628,저티어,힐러,의무관,라이프위버,45.7,5.5,-1.452,B
2026-07-02_0628,저티어,힐러,전술가,바티스트,45.1,4.6,-1.736,C
2026-07-02_0628,저티어,힐러,의무관,메르시,44.5,8.7,-1.776,D
2026-07-02_0628,중티어,탱커,개시자,둠피스트,51.7,8.3,1.474,S
2026-07-02_0628,중티어,탱커,강건한 자,라인하르트,50.9,9.6,1.278,A
2026-07-02_0628,중티어,탱커,강건한 자,도미나,52.0,3.8,1.163,A
2026-07-02_0628,중티어,탱커,개시자,레킹볼,47.6,4.2,-0.558,B
2026-07-02_0628,중티어,탱커,개시자,D.VA,47.2,5.7,-0.575,B
2026-07-02_0628,중티어,탱커,투사,마우가,46.7,6.8,-0.67,C
2026-07-02_0628,중티어,탱커,강건한 자,라마트라,46.6,5.1,-0.872,C
2026-07-02_0628,중티어,탱커,투사,로드호그,43.0,6.7,-2.159,D
2026-07-02_0628,중티어,딜러,측면 공격가,겐지,51.9,13.1,1.802,S
2026-07-02_0628,중티어,딜러,전문가,메이,51.0,8.0,1.037,A
2026-07-02_0628,중티어,딜러,측면 공격가,리퍼,47.9,9.2,-0.108,B
2026-07-02_0628,중티어,딜러,측면 공격가,벤데타,49.1,2.1,-0.193,C
2026-07-02_0628,중티어,딜러,전문가,바스티온,47.4,5.3,-0.618,D
2026-07-02_0628,중티어,힐러,의무관,모이라,51.2,21.0,1.915,S
2026-07-02_0628,중티어,힐러,생존왕,미즈키,52.5,12.9,1.881,A
2026-07-02_0628,중티어,힐러,의무관,메르시,46.2,5.1,-1.172,B
2026-07-02_0628,중티어,힐러,전술가,루시우,46.2,2.8,-1.329,B
2026-07-02_0628,중티어,힐러,전술가,바티스트,45.1,4.9,-1.625,C
2026-07-02_0628,중티어,힐러,의무관,라이프위버,44.4,6.0,-1.83,D
2026-07-02_0628,고티어,탱커,강건한 자,도미나,52.8,3.1,1.45,S
2026-07-02_0628,고티어,탱커,개시자,둠피스트,49.2,11.5,0.904,A
2026-07-02_0628,고티어,탱커,강건한 자,라인하르트,47.3,6.8,-0.356,A
2026-07-02_0628,고티어,탱커,개시자,레킹볼,47.2,4.9,-0.598,B
2026-07-02_0628,고티어,탱커,개시자,D.VA,47.0,4.6,-0.71,B
2026-07-02_0628,고티어,탱커,강건한 자,라마트라,45.2,3.8,-1.516,C
2026-07-02_0628,고티어,탱커,투사,마우가,44.6,5.7,-1.553,C
2026-07-02_0628,고티어,탱커,투사,로드호그,43.0,4.7,-2.3,D
2026-07-02_0628,고티어,딜러,측면 공격가,겐지,50.3,12.7,1.303,S
2026-07-02_0628,고티어,딜러,측면 공격가,리퍼,48.3,8.9,0.149,A
2026-07-02_0628,고티어,딜러,전문가,메이,48.6,6.0,-0.001,B
2026-07-02_0628,고티어,딜러,전문가,바스티온,48.8,3.0,-0.2,C
2026-07-02_0628,고티어,딜러,측면 공격가,벤데타,48.0,1.6,-0.651,D
2026-07-02_0628,고티어,힐러,생존왕,미즈키,53.6,13.3,2.504,S
2026-07-02_0628,고티어,힐러,의무관,모이라,50.2,16.1,1.368,A
2026-07-02_0628,고티어,힐러,전술가,루시우,46.2,3.3,-1.256,B
2026-07-02_0628,고티어,힐러,전술가,바티스트,45.2,4.9,-1.528,B
2026-07-02_0628,고티어,힐러,의무관,메르시,44.2,3.7,-2.024,C
2026-07-02_0628,고티어,힐러,의무관,라이프위버,40.5,3.7,-3.504,D
