날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-07-05_0628,저티어,탱커,강건한 자,라인하르트,52.0,9.3,1.647,S
2026-07-05_0628,저티어,탱커,개시자,둠피스트,52.0,3.2,1.091,A
2026-07-05_0628,저티어,탱커,강건한 자,도미나,50.5,6.6,0.801,A
2026-07-05_0628,저티어,탱커,강건한 자,라마트라,49.2,9.6,0.554,B
2026-07-05_0628,저티어,탱커,개시자,레킹볼,49.7,2.2,0.08,B
2026-07-05_0628,저티어,탱커,투사,마우가,47.8,8.4,-0.115,C
2026-07-05_0628,저티어,탱커,개시자,D.VA,46.2,7.9,-0.8,C
2026-07-05_0628,저티어,탱커,투사,로드호그,45.8,5.5,-1.179,D
2026-07-05_0628,저티어,딜러,전문가,메이,52.9,8.1,1.76,S
2026-07-05_0628,저티어,딜러,측면 공격가,겐지,52.6,7.1,1.566,A
2026-07-05_0628,저티어,딜러,측면 공격가,리퍼,49.7,9.4,0.576,B
2026-07-05_0628,저티어,딜러,측면 공격가,벤데타,50.2,2.4,0.258,C
2026-07-05_0628,저티어,딜러,전문가,바스티온,47.9,13.5,0.16,D
2026-07-05_0628,저티어,힐러,생존왕,미즈키,53.9,18.8,2.476,S
2026-07-05_0628,저티어,힐러,의무관,모이라,51.4,31.3,2.085,A
2026-07-05_0628,저티어,힐러,의무관,라이프위버,45.7,5.5,-1.452,B
2026-07-05_0628,저티어,힐러,전술가,루시우,45.6,5.0,-1.516,B
2026-07-05_0628,저티어,힐러,전술가,바티스트,45.3,4.6,-1.656,C
2026-07-05_0628,저티어,힐러,의무관,메르시,44.5,8.7,-1.776,D
2026-07-05_0628,중티어,탱커,개시자,둠피스트,51.7,8.3,1.475,S
2026-07-05_0628,중티어,탱커,강건한 자,라인하르트,50.7,9.6,1.2,A
2026-07-05_0628,중티어,탱커,강건한 자,도미나,51.9,3.7,1.114,A
2026-07-05_0628,중티어,탱커,개시자,레킹볼,47.7,4.2,-0.518,B
2026-07-05_0628,중티어,탱커,개시자,D.VA,47.2,5.7,-0.574,B
2026-07-05_0628,중티어,탱커,투사,마우가,46.9,6.8,-0.589,C
2026-07-05_0628,중티어,탱커,강건한 자,라마트라,46.6,5.1,-0.871,C
2026-07-05_0628,중티어,탱커,투사,로드호그,43.0,6.7,-2.158,D
2026-07-05_0628,중티어,딜러,측면 공격가,겐지,52.0,13.3,1.845,S
2026-07-05_0628,중티어,딜러,전문가,메이,51.1,8.1,1.076,A
2026-07-05_0628,중티어,딜러,측면 공격가,리퍼,47.9,9.3,-0.11,B
2026-07-05_0628,중티어,딜러,측면 공격가,벤데타,49.1,2.1,-0.195,C
2026-07-05_0628,중티어,딜러,전문가,바스티온,47.4,5.4,-0.616,D
2026-07-05_0628,중티어,힐러,생존왕,미즈키,52.6,12.9,1.925,S
2026-07-05_0628,중티어,힐러,의무관,모이라,51.1,20.9,1.873,A
2026-07-05_0628,중티어,힐러,의무관,메르시,46.3,5.1,-1.13,B
2026-07-05_0628,중티어,힐러,전술가,루시우,46.2,2.8,-1.328,B
2026-07-05_0628,중티어,힐러,전술가,바티스트,45.0,4.9,-1.664,C
2026-07-05_0628,중티어,힐러,의무관,라이프위버,44.5,5.9,-1.795,D
2026-07-05_0628,고티어,탱커,강건한 자,도미나,52.8,3.1,1.449,S
2026-07-05_0628,고티어,탱커,개시자,둠피스트,49.2,11.5,0.901,A
2026-07-05_0628,고티어,탱커,강건한 자,라인하르트,47.1,6.8,-0.438,A
2026-07-05_0628,고티어,탱커,개시자,레킹볼,47.4,4.9,-0.52,B
2026-07-05_0628,고티어,탱커,개시자,D.VA,47.0,4.6,-0.712,B
2026-07-05_0628,고티어,탱커,투사,마우가,44.7,5.9,-1.493,C
2026-07-05_0628,고티어,탱커,강건한 자,라마트라,45.2,3.7,-1.527,C
2026-07-05_0628,고티어,탱커,투사,로드호그,42.9,4.7,-2.341,D
2026-07-05_0628,고티어,딜러,측면 공격가,겐지,50.6,13.0,1.425,S
2026-07-05_0628,고티어,딜러,측면 공격가,리퍼,48.2,9.0,0.101,A
2026-07-05_0628,고티어,딜러,전문가,메이,48.8,6.1,0.076,B
2026-07-05_0628,고티어,딜러,전문가,바스티온,49.2,3.1,-0.037,C
2026-07-05_0628,고티어,딜러,측면 공격가,벤데타,48.2,1.7,-0.565,D
2026-07-05_0628,고티어,힐러,생존왕,미즈키,53.6,13.2,2.503,S
2026-07-05_0628,고티어,힐러,의무관,모이라,50.1,15.9,1.321,A
2026-07-05_0628,고티어,힐러,전술가,바티스트,45.5,4.9,-1.405,B
2026-07-05_0628,고티어,힐러,전술가,루시우,45.7,3.2,-1.462,B
2026-07-05_0628,고티어,힐러,의무관,메르시,44.4,3.8,-1.934,C
2026-07-05_0628,고티어,힐러,의무관,라이프위버,40.5,3.7,-3.502,D
