날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-08-14_1540,저티어,탱커,강건한 자,라인하르트,53.4,5.7,2.174,S
2026-08-14_1540,저티어,탱커,개시자,둠피스트,52.9,5.7,1.974,A
2026-08-14_1540,저티어,탱커,강건한 자,라마트라,51.0,5.0,1.114,A
2026-08-14_1540,저티어,탱커,투사,마우가,50.8,4.7,0.991,B
2026-08-14_1540,저티어,탱커,강건한 자,도미나,51.4,2.7,0.946,B
2026-08-14_1540,저티어,탱커,개시자,레킹볼,51.2,2.3,0.809,C
2026-08-14_1540,저티어,탱커,투사,로드호그,46.1,3.3,-1.089,C
2026-08-14_1540,저티어,탱커,개시자,D.VA,45.7,4.2,-1.12,D
2026-08-14_1540,저티어,딜러,전문가,메이,53.4,6.7,1.776,S
2026-08-14_1540,저티어,딜러,측면 공격가,리퍼,52.3,8.5,1.447,A
2026-08-14_1540,저티어,딜러,측면 공격가,겐지,50.6,13.5,1.077,B
2026-08-14_1540,저티어,딜러,전문가,바스티온,49.6,10.0,0.46,C
2026-08-14_1540,저티어,힐러,의무관,모이라,51.7,18.7,1.837,S
2026-08-14_1540,저티어,힐러,생존왕,미즈키,50.9,14.3,1.245,A
2026-08-14_1540,저티어,힐러,전술가,루시우,49.1,5.5,-0.02,B
2026-08-14_1540,저티어,힐러,의무관,라이프위버,47.7,8.9,-0.369,B
2026-08-14_1540,저티어,힐러,전술가,바티스트,45.7,5.5,-1.38,C
2026-08-14_1540,저티어,힐러,의무관,메르시,44.5,5.3,-1.872,D
2026-08-14_1540,중티어,탱커,강건한 자,라인하르트,53.4,5.7,2.174,S
2026-08-14_1540,중티어,탱커,개시자,둠피스트,52.9,5.7,1.974,A
2026-08-14_1540,중티어,탱커,강건한 자,라마트라,51.0,5.0,1.114,A
2026-08-14_1540,중티어,탱커,투사,마우가,50.8,4.7,0.991,B
2026-08-14_1540,중티어,탱커,강건한 자,도미나,51.4,2.7,0.946,B
2026-08-14_1540,중티어,탱커,개시자,레킹볼,51.2,2.3,0.809,C
2026-08-14_1540,중티어,탱커,투사,로드호그,46.1,3.3,-1.089,C
2026-08-14_1540,중티어,탱커,개시자,D.VA,45.7,4.2,-1.12,D
2026-08-14_1540,중티어,딜러,전문가,메이,53.4,6.7,1.776,S
2026-08-14_1540,중티어,딜러,측면 공격가,리퍼,52.3,8.5,1.447,A
2026-08-14_1540,중티어,딜러,측면 공격가,겐지,50.6,13.5,1.077,B
2026-08-14_1540,중티어,딜러,전문가,바스티온,49.6,10.0,0.46,C
2026-08-14_1540,중티어,힐러,의무관,모이라,51.7,18.7,1.837,S
2026-08-14_1540,중티어,힐러,생존왕,미즈키,50.9,14.3,1.245,A
2026-08-14_1540,중티어,힐러,전술가,루시우,49.1,5.5,-0.02,B
2026-08-14_1540,중티어,힐러,의무관,라이프위버,47.7,8.9,-0.369,B
2026-08-14_1540,중티어,힐러,전술가,바티스트,45.7,5.5,-1.38,C
2026-08-14_1540,중티어,힐러,의무관,메르시,44.5,5.3,-1.872,D
2026-08-14_1540,고티어,탱커,강건한 자,라인하르트,53.4,5.7,2.174,S
2026-08-14_1540,고티어,탱커,개시자,둠피스트,52.9,5.7,1.974,A
2026-08-14_1540,고티어,탱커,강건한 자,라마트라,51.0,5.0,1.114,A
2026-08-14_1540,고티어,탱커,투사,마우가,50.8,4.7,0.991,B
2026-08-14_1540,고티어,탱커,강건한 자,도미나,51.4,2.7,0.946,B
2026-08-14_1540,고티어,탱커,개시자,레킹볼,51.2,2.3,0.809,C
2026-08-14_1540,고티어,탱커,투사,로드호그,46.1,3.3,-1.089,C
2026-08-14_1540,고티어,탱커,개시자,D.VA,45.7,4.2,-1.12,D
2026-08-14_1540,고티어,딜러,전문가,메이,53.4,6.7,1.776,S
2026-08-14_1540,고티어,딜러,측면 공격가,리퍼,52.3,8.5,1.447,A
2026-08-14_1540,고티어,딜러,측면 공격가,겐지,50.6,13.5,1.077,B
2026-08-14_1540,고티어,딜러,전문가,바스티온,49.6,10.0,0.46,C
2026-08-14_1540,고티어,힐러,의무관,모이라,51.7,18.7,1.837,S
2026-08-14_1540,고티어,힐러,생존왕,미즈키,50.9,14.3,1.245,A
2026-08-14_1540,고티어,힐러,전술가,루시우,49.1,5.5,-0.02,B
2026-08-14_1540,고티어,힐러,의무관,라이프위버,47.7,8.9,-0.369,B
2026-08-14_1540,고티어,힐러,전술가,바티스트,45.7,5.5,-1.38,C
2026-08-14_1540,고티어,힐러,의무관,메르시,44.5,5.3,-1.872,D
