날짜,랭크그룹,메인역할,서브롤,영웅,승률(%),픽률(%),점수,티어
2026-07-30_0529,저티어,탱커,강건한 자,라인하르트,53.2,9.3,2.076,S
2026-07-30_0529,저티어,탱커,강건한 자,도미나,52.0,5.1,1.236,A
2026-07-30_0529,저티어,탱커,강건한 자,라마트라,50.7,7.7,0.939,A
2026-07-30_0529,저티어,탱커,개시자,둠피스트,50.1,8.9,0.801,B
2026-07-30_0529,저티어,탱커,투사,마우가,49.9,8.1,0.653,B
2026-07-30_0529,저티어,탱커,개시자,레킹볼,49.5,3.4,0.091,C
2026-07-30_0529,저티어,탱커,투사,로드호그,45.8,7.0,-1.081,C
2026-07-30_0529,저티어,탱커,개시자,D.VA,45.0,6.6,-1.435,D
2026-07-30_0529,저티어,딜러,전문가,메이,54.5,7.1,2.334,S
2026-07-30_0529,저티어,딜러,측면 공격가,겐지,51.6,11.3,1.49,A
2026-07-30_0529,저티어,딜러,측면 공격가,리퍼,51.9,8.1,1.369,B
2026-07-30_0529,저티어,딜러,측면 공격가,벤데타,52.3,4.7,1.273,C
2026-07-30_0529,저티어,딜러,전문가,바스티온,48.4,8.7,0.014,D
2026-07-30_0529,저티어,힐러,생존왕,미즈키,53.0,16.1,2.152,S
2026-07-30_0529,저티어,힐러,의무관,모이라,51.7,18.6,1.78,A
2026-07-30_0529,저티어,힐러,전술가,루시우,51.0,5.3,0.713,B
2026-07-30_0529,저티어,힐러,의무관,라이프위버,48.6,8.4,-0.063,B
2026-07-30_0529,저티어,힐러,전술가,바티스트,47.1,4.8,-0.876,C
2026-07-30_0529,저티어,힐러,의무관,메르시,46.1,7.7,-1.105,D
2026-07-30_0529,중티어,탱커,강건한 자,라인하르트,53.2,9.3,2.076,S
2026-07-30_0529,중티어,탱커,강건한 자,도미나,52.0,5.1,1.236,A
2026-07-30_0529,중티어,탱커,강건한 자,라마트라,50.7,7.7,0.939,A
2026-07-30_0529,중티어,탱커,개시자,둠피스트,50.1,8.9,0.801,B
2026-07-30_0529,중티어,탱커,투사,마우가,49.9,8.1,0.653,B
2026-07-30_0529,중티어,탱커,개시자,레킹볼,49.5,3.4,0.091,C
2026-07-30_0529,중티어,탱커,투사,로드호그,45.8,7.0,-1.081,C
2026-07-30_0529,중티어,탱커,개시자,D.VA,45.0,6.6,-1.435,D
2026-07-30_0529,중티어,딜러,전문가,메이,54.5,7.1,2.334,S
2026-07-30_0529,중티어,딜러,측면 공격가,겐지,51.6,11.3,1.49,A
2026-07-30_0529,중티어,딜러,측면 공격가,리퍼,51.9,8.1,1.369,B
2026-07-30_0529,중티어,딜러,측면 공격가,벤데타,52.3,4.7,1.273,C
2026-07-30_0529,중티어,딜러,전문가,바스티온,48.4,8.7,0.014,D
2026-07-30_0529,중티어,힐러,생존왕,미즈키,53.0,16.1,2.152,S
2026-07-30_0529,중티어,힐러,의무관,모이라,51.7,18.6,1.78,A
2026-07-30_0529,중티어,힐러,전술가,루시우,51.0,5.3,0.713,B
2026-07-30_0529,중티어,힐러,의무관,라이프위버,48.6,8.4,-0.063,B
2026-07-30_0529,중티어,힐러,전술가,바티스트,47.1,4.8,-0.876,C
2026-07-30_0529,중티어,힐러,의무관,메르시,46.1,7.7,-1.105,D
2026-07-30_0529,고티어,탱커,강건한 자,라인하르트,53.2,9.3,2.076,S
2026-07-30_0529,고티어,탱커,강건한 자,도미나,52.0,5.1,1.236,A
2026-07-30_0529,고티어,탱커,강건한 자,라마트라,50.7,7.7,0.939,A
2026-07-30_0529,고티어,탱커,개시자,둠피스트,50.1,8.9,0.801,B
2026-07-30_0529,고티어,탱커,투사,마우가,49.9,8.1,0.653,B
2026-07-30_0529,고티어,탱커,개시자,레킹볼,49.5,3.4,0.091,C
2026-07-30_0529,고티어,탱커,투사,로드호그,45.8,7.0,-1.081,C
2026-07-30_0529,고티어,탱커,개시자,D.VA,45.0,6.6,-1.435,D
2026-07-30_0529,고티어,딜러,전문가,메이,54.5,7.1,2.334,S
2026-07-30_0529,고티어,딜러,측면 공격가,겐지,51.6,11.3,1.49,A
2026-07-30_0529,고티어,딜러,측면 공격가,리퍼,51.9,8.1,1.369,B
2026-07-30_0529,고티어,딜러,측면 공격가,벤데타,52.3,4.7,1.273,C
2026-07-30_0529,고티어,딜러,전문가,바스티온,48.4,8.7,0.014,D
2026-07-30_0529,고티어,힐러,생존왕,미즈키,53.0,16.1,2.152,S
2026-07-30_0529,고티어,힐러,의무관,모이라,51.7,18.6,1.78,A
2026-07-30_0529,고티어,힐러,전술가,루시우,51.0,5.3,0.713,B
2026-07-30_0529,고티어,힐러,의무관,라이프위버,48.6,8.4,-0.063,B
2026-07-30_0529,고티어,힐러,전술가,바티스트,47.1,4.8,-0.876,C
2026-07-30_0529,고티어,힐러,의무관,메르시,46.1,7.7,-1.105,D
